Rank,Movie,Worldwide Box Office,Domestic Box Office,International Box Office,Domestic Share,trunc,link
14,Star Trek Into Darkness,"$467,381,584","$228,778,661","$238,602,923",48.95%,Star Trek Into Darkn,https://www.the-numbers.com/movie/Star-Trek-Into-Darkness#tab=summary
15,The Wolverine,"$416,456,852","$132,556,852","$283,900,000",31.83%,The Wolverine,https://www.the-numbers.com/movie/Wolverine-The#tab=summary
16,Pacific Rim,"$411,054,397","$101,854,397","$309,200,000",24.78%,Pacific Rim,https://www.the-numbers.com/movie/Pacific-Rim#tab=summary
17,The Wolf of Wall Street,"$389,816,136","$116,949,183","$272,866,953",30.00%,The Wolf of Wall Str,https://www.the-numbers.com/movie/Wolf-of-Wall-Street-The#tab=summary
18,G.I. Joe: Retaliation,"$375,740,705","$122,523,060","$253,217,645",32.61%,G.I. Joe: Retaliatio,https://www.the-numbers.com/movie/GI-Joe-Retaliation#tab=summary
19,The Hangover 3,"$362,000,072","$112,200,072","$249,800,000",30.99%,The Hangover 3,https://www.the-numbers.com/movie/Hangover-3-The#tab=summary
20,The Great Gatsby,"$353,497,733","$144,840,419","$208,657,314",40.97%,The Great Gatsby,https://www.the-numbers.com/movie/Great-Gatsby-The-(2011)#tab=summary
21,The Smurfs 2,"$348,547,523","$71,017,784","$277,529,739",20.38%,The Smurfs 2,https://www.the-numbers.com/movie/Smurfs-2-The#tab=summary
22,Now You See Me,"$342,769,200","$117,723,989","$225,045,211",34.34%,Now You See Me,https://www.the-numbers.com/movie/Now-You-See-Me#tab=summary
23,The Conjuring,"$316,143,649","$137,400,141","$178,743,508",43.46%,The Conjuring,https://www.the-numbers.com/movie/Conjuring-The#tab=summary
24,A Good Day to Die Hard,"$304,249,198","$67,349,198","$236,900,000",22.14%,A Good Day to Die Ha,https://www.the-numbers.com/movie/Die-Hard-5#tab=summary
25,Oblivion,"$287,916,633","$89,107,235","$198,809,398",30.95%,Oblivion,https://www.the-numbers.com/movie/Oblivion-(2013)#tab=summary
26,Turbo,"$286,896,578","$83,028,130","$203,868,448",28.94%,Turbo,https://www.the-numbers.com/movie/Turbo#tab=summary
27,Elysium,"$286,192,091","$93,050,117","$193,141,974",32.51%,Elysium,https://www.the-numbers.com/movie/Elysium#tab=summary
28,Cloudy with a Chance of Meatballs 2,"$274,392,649","$119,793,567","$154,599,082",43.66%,Cloudy with a Chance,https://www.the-numbers.com/movie/Cloudy-with-a-Chance-of-Meatballs-2#tab=summary
29,We’re the Millers,"$267,816,276","$150,394,119","$117,422,157",56.16%,We’re the Millers,https://www.the-numbers.com/movie/Were-the-Millers#tab=summary
30,Epic,"$262,794,441","$107,518,682","$155,275,759",40.91%,Epic,https://www.the-numbers.com/movie/Epic#tab=summary
31,The Lone Ranger,"$260,002,115","$89,302,115","$170,700,000",34.35%,The Lone Ranger,https://www.the-numbers.com/movie/Lone-Ranger-The#tab=summary
32,American Hustle,"$257,858,943","$150,098,456","$107,760,487",58.21%,American Hustle,https://www.the-numbers.com/movie/American-Hustle#tab=summary
33,After Earth,"$251,499,665","$60,522,097","$190,977,568",24.06%,After Earth,https://www.the-numbers.com/movie/After-Earth#tab=summary
34,Grown Ups 2,"$247,023,808","$133,668,525","$113,355,283",54.11%,Grown Ups 2,https://www.the-numbers.com/movie/Grown-Ups-2#tab=summary
35,Disney Planes,"$238,059,569","$90,282,580","$147,776,989",37.92%,Disney Planes,https://www.the-numbers.com/movie/Planes#tab=summary
36,The Heat,"$229,727,774","$159,581,587","$70,146,187",69.47%,The Heat,https://www.the-numbers.com/movie/Heat-The#tab=summary
37,Captain Phillips,"$220,648,184","$107,136,417","$113,511,767",48.56%,Captain Phillips,https://www.the-numbers.com/movie/Captain-Phillips#tab=summary
38,Hansel & Gretel: Witch Hunters,"$214,949,716","$55,703,475","$159,246,241",25.91%,Hansel & Gretel: Wit,https://www.the-numbers.com/movie/Hansel-and-Gretel-Witch-Hunters#tab=summary
39,Xi you xiang mo pian,"$207,927,982","$18,058","$207,909,924",0.01%,Xi you xiang mo pian,https://www.the-numbers.com/movie/Xi-you-xiang-mo-pian#tab=summary
40,White House Down,"$205,440,387","$73,103,784","$132,336,603",35.58%,White House Down,https://www.the-numbers.com/movie/White-House-Down#tab=summary
41,Percy Jackson: Sea of Monsters,"$200,859,554","$68,559,554","$132,300,000",34.13%,Percy Jackson: Sea o,https://www.the-numbers.com/movie/Percy-Jackson-Sea-of-Monsters#tab=summary
42,Jack the Giant Slayer,"$197,687,603","$65,187,603","$132,500,000",32.98%,Jack the Giant Slaye,https://www.the-numbers.com/movie/Jack-the-Giant-Slayer#tab=summary
43,The Secret Life of Walter Mitty,"$187,861,183","$58,236,838","$129,624,345",31.00%,The Secret Life of W,https://www.the-numbers.com/movie/Secret-Life-of-Walter-Mitty-The-(2012)#tab=summary
44,12 Years a Slave,"$180,765,061","$56,671,993","$124,093,068",31.35%,12 Years a Slave,https://www.the-numbers.com/movie/12-Years-a-Slave#tab=summary
45,Lee Daniels’ The Butler,"$177,025,498","$116,632,095","$60,393,403",65.88%,Lee Daniels’ The But,https://www.the-numbers.com/movie/Butler-The#tab=summary
46,Identity Thief,"$175,361,578","$134,506,920","$40,854,658",76.70%,Identity Thief,https://www.the-numbers.com/movie/Identity-Thief#tab=summary
47,Olympus Has Fallen,"$172,836,993","$98,927,592","$73,909,401",57.24%,Olympus Has Fallen,https://www.the-numbers.com/movie/Olympus-Has-Fallen#tab=summary
48,Anchorman 2: The Legend Continues,"$172,246,223","$127,413,176","$44,833,047",73.97%,Anchorman 2: The Leg,https://www.the-numbers.com/movie/Anchorman-2#tab=summary
49,Insidious Chapter 2,"$161,921,515","$83,586,447","$78,335,068",51.62%,Insidious Chapter 2,https://www.the-numbers.com/movie/Insidious-Chapter-2#tab=summary
50,Jackass Presents: Bad Grandpa,"$160,903,019","$102,003,019","$58,900,000",63.39%,Jackass Presents: Ba,https://www.the-numbers.com/movie/Jackass-Presents-Bad-Grandpa#tab=summary
51,47 Ronin,"$151,716,815","$38,362,475","$113,354,340",25.29%,47 Ronin,https://www.the-numbers.com/movie/47-Ronin#tab=summary
52,Lone Survivor,"$149,804,632","$125,095,601","$24,709,031",83.51%,Lone Survivor,https://www.the-numbers.com/movie/Lone-Survivor#tab=summary
53,Mama,"$148,095,566","$71,628,180","$76,467,386",48.37%,Mama,https://www.the-numbers.com/movie/Mama#tab=summary
54,RED 2,"$141,507,355","$53,262,560","$88,244,795",37.64%,RED 2,https://www.the-numbers.com/movie/RED-2#tab=summary
55,2 Guns,"$132,493,015","$75,612,460","$56,880,555",57.07%,2 Guns,https://www.the-numbers.com/movie/2-Guns#tab=summary
56,Ender’s Game,"$127,983,283","$61,737,191","$66,246,092",48.24%,Ender’s Game,https://www.the-numbers.com/movie/Enders-Game#tab=summary
57,This is the End,"$126,539,117","$101,470,202","$25,068,915",80.19%,This is the End,https://www.the-numbers.com/movie/This-is-the-End#tab=summary
58,Walking with Dinosaurs,"$123,368,842","$36,076,121","$87,292,721",29.24%,Walking with Dinosau,https://www.the-numbers.com/movie/Walking-with-Dinosaurs#tab=summary
59,The Wind Rises (風立ちぬ),"$120,155,441","$5,201,879","$114,953,562",4.33%,The Wind Rises (風立ちぬ,https://www.the-numbers.com/movie/Wind-Rises-The-(2013-Japan)#tab=summary
60,Si Ren Ding Zhi,"$115,889,225","$369,225","$115,520,000",0.32%,Si Ren Ding Zhi,https://www.the-numbers.com/movie/Si-Ren-Ding-Zhi#tab=summary
61,Saving Mr. Banks,"$114,962,525","$83,299,761","$31,662,764",72.46%,Saving Mr. Banks,https://www.the-numbers.com/movie/Saving-Mr-Banks#tab=summary
62,Warm Bodies,"$114,834,312","$66,380,662","$48,453,650",57.81%,Warm Bodies,https://www.the-numbers.com/movie/Warm-Bodies#tab=summary
63,Prisoners,"$113,310,547","$61,002,302","$52,308,245",53.84%,Prisoners,https://www.the-numbers.com/movie/Prisoners#tab=summary
64,Last Vegas,"$112,914,167","$63,914,167","$49,000,000",56.60%,Last Vegas,https://www.the-numbers.com/movie/Last-Vegas-(2013)#tab=summary
65,Free Birds,"$110,387,072","$55,750,480","$54,636,592",50.50%,Free Birds,https://www.the-numbers.com/movie/Free-Birds#tab=summary
66,Gangster Squad,"$104,100,903","$46,000,903","$58,100,000",44.19%,Gangster Squad,https://www.the-numbers.com/movie/Gangster-Squad-The#tab=summary
67,Escape Plan,"$103,735,965","$25,135,965","$78,600,000",24.23%,Escape Plan,https://www.the-numbers.com/movie/Escape-Plan#tab=summary
68,Blue Jasmine,"$102,912,961","$33,404,871","$69,508,090",32.46%,Blue Jasmine,https://www.the-numbers.com/movie/Blue-Jasmine#tab=summary
69,No se Aceptan Devoluciones,"$100,486,616","$44,467,206","$56,019,410",44.25%,No se Aceptan Devolu,https://www.the-numbers.com/movie/No-se-Aceptan-Devoluciones#tab=summary
70,Zhi wo men zhong jiang shi qu de qing chun,"$100,030,000",,"$100,030,000",,Zhi wo men zhong jia,https://www.the-numbers.com/movie/Zhi-wo-men-zhong-jiang-shi-qu-de-qing-chun#tab=summary
71,Di Renjie zhi shendu longwang (狄仁傑之神都龍王)…,"$99,439,061","$87,783","$99,351,278",0.09%,Di Renjie zhi shendu,https://www.the-numbers.com/movie/Di-Renjie-zhi-shendu-longwang-(2013-China)#tab=summary
72,Evil Dead,"$99,010,045","$54,239,856","$44,770,189",54.78%,Evil Dead,https://www.the-numbers.com/movie/Evil-Dead-(2013)#tab=summary
73,Philomena,"$98,963,392","$37,709,979","$61,253,413",38.10%,Philomena,https://www.the-numbers.com/movie/Philomena#tab=summary
74,Rush,"$98,159,204","$26,947,624","$71,211,580",27.45%,Rush,https://www.the-numbers.com/movie/Rush-(2013)#tab=summary
75,42,"$97,470,701","$95,020,213","$2,450,488",97.49%,42,https://www.the-numbers.com/movie/42-(2013)#tab=summary
76,Riddick,"$94,763,758","$42,025,135","$52,738,623",44.35%,Riddick,https://www.the-numbers.com/movie/Riddick#tab=summary
77,Safe Haven,"$94,050,951","$71,399,120","$22,651,831",75.92%,Safe Haven,https://www.the-numbers.com/movie/Safe-Haven#tab=summary
78,The Internship,"$93,672,764","$44,672,764","$49,000,000",47.69%,The Internship,https://www.the-numbers.com/movie/Internship-The#tab=summary
79,The Purge,"$91,266,581","$64,473,115","$26,793,466",70.64%,The Purge,https://www.the-numbers.com/movie/Purge-The#tab=summary
80,Jing cha gu shi er ling yi san,"$86,340,000",,"$86,340,000",,Jing cha gu shi er l,https://www.the-numbers.com/movie/Jing-cha-gu-shi-er-ling-yi-san#tab=summary
81,About Time,"$84,429,086","$15,323,921","$69,105,165",18.15%,About Time,https://www.the-numbers.com/movie/About-Time-(2013)#tab=summary
82,Miracle in Cell No. 7 (7번방의 선물),"$84,164,386",,"$84,164,386",,Miracle in Cell No. ,https://www.the-numbers.com/movie/Miracle-in-Cell-No-7-(2013-South-Korea)#tab=summary
83,Běijīng yù shàng xiyǎtú,"$82,984,614",,"$82,984,614",,Běijīng yù shàng xiy,https://www.the-numbers.com/movie/Beijing-yu-shang-xiyatu#tab=summary
84,Snowpiercer,"$82,825,956","$4,563,029","$78,262,927",5.51%,Snowpiercer,https://www.the-numbers.com/movie/Snowpiercer#tab=summary
85,Carrie,"$82,409,520","$35,266,619","$47,142,901",42.79%,Carrie,https://www.the-numbers.com/movie/Carrie-(2013)#tab=summary
86,Pain & Gain,"$81,275,291","$49,875,291","$31,400,000",61.37%,Pain & Gain,https://www.the-numbers.com/movie/Pain-and-Gain-(2013)#tab=summary
87,The Family,"$80,588,942","$36,918,811","$43,670,131",45.81%,The Family,https://www.the-numbers.com/movie/Family-The-(2013)#tab=summary
88,R.I.P.D.,"$79,076,678","$33,618,855","$45,457,823",42.51%,R.I.P.D.,https://www.the-numbers.com/movie/RIPD#tab=summary
89,The Attacks of 26/11,"$78,879,578","$248,346","$78,631,232",0.31%,The Attacks of 26/11,https://www.the-numbers.com/movie/Attacks-of-26-11-The-(2013-India)#tab=summary
90,Fack ju Göthe,"$78,792,492",,"$78,792,492",,Fack ju Göthe,https://www.the-numbers.com/movie/Fack-ju-Gohte-(2013-Germany)#tab=summary
91,Scary Movie V,"$78,613,981","$32,015,787","$46,598,194",40.73%,Scary Movie V,https://www.the-numbers.com/movie/Scary-Movie-5#tab=summary
92,Byeon-ho-in,"$76,988,372",,"$76,988,372",,Byeon-ho-in,https://www.the-numbers.com/movie/Byeon-ho-in#tab=summary
93,The Book Thief,"$76,086,711","$21,488,481","$54,598,230",28.24%,The Book Thief,https://www.the-numbers.com/movie/Book-Thief-The#tab=summary
94,The Mortal Instruments: City of Bones,"$75,965,567","$31,165,421","$44,800,146",41.03%,The Mortal Instrumen,https://www.the-numbers.com/movie/Mortal-Instruments-City-of-Bones-The#tab=summary
95,Escape From Planet Earth,"$74,156,610","$57,012,977","$17,143,633",76.88%,Escape From Planet E,https://www.the-numbers.com/movie/Escape-From-Planet-Earth#tab=summary
96,The Best Man Holiday,"$72,835,710","$70,525,195","$2,310,515",96.83%,The Best Man Holiday,https://www.the-numbers.com/movie/Best-Man-Holiday-The#tab=summary
97,The Counselor,"$71,009,334","$16,973,715","$54,035,619",23.90%,The Counselor,https://www.the-numbers.com/movie/Counselor-The#tab=summary
98,Dhoom 3,"$70,224,912","$8,031,955","$62,192,957",11.44%,Dhoom 3,https://www.the-numbers.com/movie/Dhoom-3#tab=summary
99,The Call,"$69,821,476","$51,872,378","$17,949,098",74.29%,The Call,https://www.the-numbers.com/movie/Call-The#tab=summary
100,Grudge Match,"$69,817,991","$29,817,991","$40,000,000",42.71%,Grudge Match,https://www.the-numbers.com/movie/Grudge-Match#tab=summary
101,Sole A Catinelle,"$69,812,795",,"$69,812,795",,Sole A Catinelle,https://www.the-numbers.com/movie/Sole-A-Catinelle#tab=summary
102,Stalingrad,"$68,707,119","$1,013,945","$67,693,174",1.48%,Stalingrad,https://www.the-numbers.com/movie/Stalingrad-(2013-Russia)#tab=summary
103,One Direction: This is Us,"$68,154,362","$28,873,374","$39,280,988",42.36%,One Direction: This ,https://www.the-numbers.com/movie/One-Direction-This-is-Us-(2013)#tab=summary
104,Chennai Express,"$67,283,612","$5,307,960","$61,975,652",7.89%,Chennai Express,https://www.the-numbers.com/movie/Chennai-Express-(2013-India)#tab=summary
105,Side Effects,"$66,742,138","$32,172,757","$34,569,381",48.20%,Side Effects,https://www.the-numbers.com/movie/Side-Effects-(2013)#tab=summary
106,Byeonhoin (변호인),"$65,205,152",,"$65,205,152",,Byeonhoin (변호인),https://www.the-numbers.com/movie/Byeonhoin-(2013-South-Korea)#tab=summary
107,The Host,"$64,477,051","$26,623,701","$37,853,350",41.29%,The Host,https://www.the-numbers.com/movie/Host-The#tab=summary
108,Eien No 0,"$64,071,217",,"$64,071,217",,Eien No 0,https://www.the-numbers.com/movie/Eien-No-0-(2013-Japan)#tab=summary
109,Kick-Ass 2,"$63,129,909","$28,795,985","$34,333,924",45.61%,Kick-Ass 2,https://www.the-numbers.com/movie/Kick-Ass-2#tab=summary
110,Gwansang,"$62,490,342","$484,112","$62,006,230",0.77%,Gwansang,https://www.the-numbers.com/movie/Gwansang-(2013-South-Korea)#tab=summary
111,Dallas Buyers Club,"$60,611,845","$27,298,285","$33,313,560",45.04%,Dallas Buyers Club,https://www.the-numbers.com/movie/Dallas-Buyers-Club#tab=summary
112,Runner Runner,"$60,512,680","$19,316,646","$41,196,034",31.92%,Runner Runner,https://www.the-numbers.com/movie/Runner-Runner#tab=summary
113,Beautiful Creatures,"$60,282,876","$19,452,138","$40,830,738",32.27%,Beautiful Creatures,https://www.the-numbers.com/movie/Beautiful-Creatures-(2012)#tab=summary
114,A Haunted House,"$59,922,558","$40,041,683","$19,880,875",66.82%,A Haunted House,https://www.the-numbers.com/movie/Haunted-House-A#tab=summary
115,Yi dai zong shi,"$57,986,660","$6,594,959","$51,391,701",11.37%,Yi dai zong shi,https://www.the-numbers.com/movie/Yi-dai-zong-shi-(China)#tab=summary
116,Snitch,"$57,907,734","$42,930,462","$14,977,272",74.14%,Snitch,https://www.the-numbers.com/movie/Snitch-(2013)#tab=summary
117,Delivery Man,"$55,616,322","$30,659,817","$24,956,505",55.13%,Delivery Man,https://www.the-numbers.com/movie/Delivery-Man#tab=summary
118,Tyler Perry’s Temptation,"$53,143,144","$51,975,354","$1,167,790",97.80%,Tyler Perry’s Tempta,https://www.the-numbers.com/movie/Tyler-Perrys-Temptation#tab=summary
119,Tyler Perry’s A Madea Christmas,"$52,543,354","$52,543,354",,100.00%,Tyler Perry’s A Made,https://www.the-numbers.com/movie/Tyler-Perrys-A-Madea-Christmas#tab=summary
120,Homefront,"$51,695,362","$20,158,492","$31,536,870",38.99%,Homefront,https://www.the-numbers.com/movie/Homefront#tab=summary
121,Yeh Jawaani Hai Deewani,"$50,827,466","$3,827,466","$47,000,000",7.53%,Yeh Jawaani Hai Deew,https://www.the-numbers.com/movie/Yeh-Jawaani-Hai-Deewani-(2013-India)#tab=summary
122,Feng Bao,"$50,770,000",,"$50,770,000",,Feng Bao,https://www.the-numbers.com/movie/Feng-Bao-(2013-Hong-Kong)#tab=summary
123,August: Osage County,"$50,738,810","$37,738,810","$13,000,000",74.38%,August: Osage County,https://www.the-numbers.com/movie/August-Osage-County-(2013)#tab=summary
124,Kokuriko-zaka Kara,"$49,741,540","$1,000,878","$48,740,662",2.01%,Kokuriko-zaka Kara,https://www.the-numbers.com/movie/Kokuriko-zaka-Kara-(2011-Japan)#tab=summary
125,Parker,"$48,543,388","$17,616,641","$30,926,747",36.29%,Parker,https://www.the-numbers.com/movie/Parker#tab=summary
126,The Big Wedding,"$48,425,971","$21,819,348","$26,606,623",45.06%,The Big Wedding,https://www.the-numbers.com/movie/Big-Wedding-The-(2013)#tab=summary
127,The Last Stand,"$48,330,757","$12,050,299","$36,280,458",24.93%,The Last Stand,https://www.the-numbers.com/movie/Last-Stand-The#tab=summary
128,Bereurlin,"$48,314,840",,"$48,314,840",,Bereurlin,https://www.the-numbers.com/movie/Bereurlin-(2013-South-Korea)#tab=summary
129,Texas Chainsaw 3D,"$47,666,013","$34,341,945","$13,324,068",72.05%,Texas Chainsaw 3D,https://www.the-numbers.com/movie/Texas-Chainsaw-3D-(2013)#tab=summary
130,The World’s End,"$47,124,638","$26,004,851","$21,119,787",55.18%,The World’s End,https://www.the-numbers.com/movie/Worlds-End-The#tab=summary
131,The Place Beyond the Pines,"$47,011,449","$21,403,519","$25,607,930",45.53%,The Place Beyond the,https://www.the-numbers.com/movie/Place-Beyond-the-Pines-The#tab=summary
132,Kokowaah,"$45,424,636",,"$45,424,636",,Kokowaah,https://www.the-numbers.com/movie/Kokowaah-(2011-Germany)#tab=summary
133,Eunmilhage Widaehage,"$45,286,922",,"$45,286,922",,Eunmilhage Widaehage,https://www.the-numbers.com/movie/Eunmilhage-Widaehage-(2013-South-Korea)#tab=summary
134,Jobs,"$43,402,515","$16,131,410","$27,271,105",37.17%,Jobs,https://www.the-numbers.com/movie/Jobs#tab=summary
135,Krrish 3,"$43,337,264","$2,123,333","$41,213,931",4.90%,Krrish 3,https://www.the-numbers.com/movie/Krrish-3-(2013-India)#tab=summary
136,Chu zi Xi zi Pi zi,"$42,280,000",,"$42,280,000",,Chu zi Xi zi Pi zi,https://www.the-numbers.com/movie/Chu-zi-Xi-zi-Pi-zi-(2013-China)#tab=summary
137,21 and Over,"$42,195,766","$25,682,380","$16,513,386",60.86%,21 and Over,https://www.the-numbers.com/movie/21-and-Over#tab=summary
138,Don Jon,"$41,268,579","$24,477,704","$16,790,875",59.31%,Don Jon,https://www.the-numbers.com/movie/Don-Jon-(2013)#tab=summary
139,Dragon Ball Z: Battle of Gods (ドラゴンボールZ 神と神)…,"$38,848,780",,"$38,848,780",,Dragon Ball Z: Battl,https://www.the-numbers.com/movie/Dragon-Ball-Z-Battle-of-Gods-(2013-Japan)#tab=summary
140,Broken City,"$37,114,977","$19,701,164","$17,413,813",53.08%,Broken City,https://www.the-numbers.com/movie/Broken-City#tab=summary
141,Sumbakokjil,"$36,412,217",,"$36,412,217",,Sumbakokjil,https://www.the-numbers.com/movie/Sumbakokjil-(2013-South-Korea)#tab=summary
142,Metegol,"$34,061,097",,"$34,061,097",,Metegol,https://www.the-numbers.com/movie/Metegol-(2013-Argentina)#tab=summary
143,Cold Eyes (감시자들),"$33,551,732",,"$33,551,732",,Cold Eyes (감시자들),https://www.the-numbers.com/movie/Cold-Eyes-(2013-South-Korea)#tab=summary
144,Inside Llewyn Davis,"$32,942,731","$13,248,209","$19,694,522",40.22%,Inside Llewyn Davis,https://www.the-numbers.com/movie/Inside-Llewyn-Davis#tab=summary
145,Kevin Hart: Let Me Explain,"$32,327,255","$32,244,051","$83,204",99.74%,Kevin Hart: Let Me E,https://www.the-numbers.com/movie/Kevin-Hart-Let-Me-Explain-(2013)#tab=summary
146,Deo Tereo Raibeu,"$32,230,953",,"$32,230,953",,Deo Tereo Raibeu,https://www.the-numbers.com/movie/Deo-Tereo-Raibeu-(2013-South-Korea)#tab=summary
147,Justin Bieber’s Believe,"$32,226,781","$6,206,566","$26,020,215",19.26%,Justin Bieber’s Beli,https://www.the-numbers.com/movie/Justin-Biebers-Believe#tab=summary
148,Maang taam,"$32,061,558",,"$32,061,558",,Maang taam,https://www.the-numbers.com/movie/Man-Tam-(2014-Hong-Kong)#tab=summary
149,Mud,"$31,556,959","$21,590,086","$9,966,873",68.42%,Mud,https://www.the-numbers.com/movie/Mud#tab=summary
150,Spring Breakers,"$31,129,535","$14,124,286","$17,005,249",45.37%,Spring Breakers,https://www.the-numbers.com/movie/Spring-Breakers#tab=summary
151,Les Profs,"$31,090,977",,"$31,090,977",,Les Profs,https://www.the-numbers.com/movie/Profs-Les-(2013-France)#tab=summary
152,A Wedding Invitation,"$30,364,350","$14,350","$30,350,000",0.05%,A Wedding Invitation,https://www.the-numbers.com/movie/Wedding-Invitation-A-(2013-China)#tab=summary
153,Say Yes,"$30,300,000",,"$30,300,000",,Say Yes,https://www.the-numbers.com/movie/Say-Yes#tab=summary
154,Kokowaah 2,"$29,924,653",,"$29,924,653",,Kokowaah 2,https://www.the-numbers.com/movie/Kokowaah-2#tab=summary
155,Mandela: Long Walk to Freedom,"$29,890,402","$8,323,085","$21,567,317",27.85%,Mandela: Long Walk t,https://www.the-numbers.com/movie/Mandela-Long-Walk-to-Freedom#tab=summary
156,La grande bellezza,"$29,484,256","$2,883,879","$26,600,377",9.78%,La grande bellezza,https://www.the-numbers.com/movie/grande-bellezza-La#tab=summary
157,Race 2,"$29,476,034","$1,579,940","$27,896,094",5.36%,Race 2,https://www.the-numbers.com/movie/Race-2#tab=summary
158,Meitantei Konan Zekkai no Puraibēto Ai,"$29,302,051",,"$29,302,051",,Meitantei Konan Zekk,https://www.the-numbers.com/movie/Meitantei-Konan-Zekkai-no-Puraibeto-Ai#tab=summary
159,Quan Min Mu Ji,"$29,260,000",,"$29,260,000",,Quan Min Mu Ji,https://www.the-numbers.com/movie/Quan-Min-Mu-Ji#tab=summary
160,I Give It a Year,"$28,328,531","$34,657","$28,293,874",0.12%,I Give It a Year,https://www.the-numbers.com/movie/I-Give-It-a-Year#tab=summary
161,Manatsu no hôteishiki,"$27,881,203",,"$27,881,203",,Manatsu no hôteishik,https://www.the-numbers.com/movie/Manatsu-no-hoteishiki#tab=summary
162,Dark Skies,"$27,704,111","$17,418,667","$10,285,444",62.87%,Dark Skies,https://www.the-numbers.com/movie/Dark-Skies#tab=summary
163,Schlussmacher,"$27,416,995",,"$27,416,995",,Schlussmacher,https://www.the-numbers.com/movie/Schlussmacher#tab=summary
164,Daai mo seut si,"$27,394,383",,"$27,394,383",,Daai mo seut si,https://www.the-numbers.com/movie/Daai-mo-seut-si#tab=summary
165,The Incredible Burt Wonderstone,"$27,392,609","$22,537,881","$4,854,728",82.28%,The Incredible Burt ,https://www.the-numbers.com/movie/Incredible-Burt-Wonderstone-The#tab=summary
166,Belle et Sébastien,"$27,042,499",,"$27,042,499",,Belle et Sébastien,https://www.the-numbers.com/movie/Belle-et-Sebastien#tab=summary
167,Un monstre à Paris,"$27,000,219",,"$27,000,219",,Un monstre à Paris,https://www.the-numbers.com/movie/monstre-a-Paris-Un#tab=summary
168,You're Next,"$26,887,177","$18,494,006","$8,393,171",68.78%,You're Next,https://www.the-numbers.com/movie/Youre-Next#tab=summary
169,The Way Way Back,"$26,853,810","$21,502,690","$5,351,120",80.07%,The Way Way Back,https://www.the-numbers.com/movie/Way-Way-Back-The#tab=summary
170,Sinsegye,"$26,749,542","$450,222","$26,299,320",1.68%,Sinsegye,https://www.the-numbers.com/movie/Sinsegye-(South-Korea)-(2013)#tab=summary
171,Legenda No. 17,"$26,651,774",,"$26,651,774",,Legenda No. 17,https://www.the-numbers.com/movie/Legenda-No-17#tab=summary
172,Yi Ye Jing Xi,"$26,212,188",,"$26,212,188",,Yi Ye Jing Xi,https://www.the-numbers.com/movie/Yi-Ye-Jing-Xi-(China)-(2013)#tab=summary
173,Platinum Data,"$25,920,896",,"$25,920,896",,Platinum Data,https://www.the-numbers.com/movie/Platinum-Data#tab=summary
174,Enough Said,"$25,621,449","$17,550,872","$8,070,577",68.50%,Enough Said,https://www.the-numbers.com/movie/Enough-Said#tab=summary
175,The Last Exorcism Part II,"$25,448,707","$15,179,303","$10,269,404",59.65%,The Last Exorcism Pa,https://www.the-numbers.com/movie/Last-Exorcism-Part-2-The#tab=summary
176,Te shu shen fen,"$25,040,000",,"$25,040,000",,Te shu shen fen,https://www.the-numbers.com/movie/Te-shu-shen-fen#tab=summary
