Rank,Movie,Worldwide Box Office,Domestic Box Office,International Box Office,Domestic Share,trunc,link
17,Dr. Seuss’ The Grinch,"$514,330,681","$272,961,295","$241,369,386",53.07%,Dr. Seuss’ The Grinc,https://www.the-numbers.com/movie/Dr-Seuss-The-Grinch-(2018)#tab=summary
18,Operation Red Sea (红海行动),"$493,084,229","$1,543,547","$491,540,682",0.31%,Operation Red Sea (红,https://www.the-numbers.com/movie/Operation-Red-Sea-(2018-China)#tab=summary
19,Bumblebee,"$464,731,819","$127,195,589","$337,536,230",27.37%,Bumblebee,https://www.the-numbers.com/movie/Bumblebee#tab=summary
20,Wo Bi Shi Yao Shen,"$451,183,392","$6,752","$451,176,640",0.00%,Wo Bi Shi Yao Shen,https://www.the-numbers.com/movie/Wo-Bi-Shi-Yao-Shen-(China)-(2018)#tab=summary
21,A Star is Born,"$436,388,866","$215,288,866","$221,100,000",49.33%,A Star is Born,https://www.the-numbers.com/movie/Star-is-Born-A-(2018)#tab=summary
22,Rampage,"$428,128,233","$101,028,233","$327,100,000",23.60%,Rampage,https://www.the-numbers.com/movie/Rampage-(2018)#tab=summary
23,Mamma Mia: Here We Go Again!,"$396,143,331","$120,634,935","$275,508,396",30.45%,Mamma Mia: Here We G,https://www.the-numbers.com/movie/Mamma-Mia-Here-We-Go-Again#tab=summary
24,Solo: A Star Wars Story,"$393,151,347","$213,767,512","$179,383,835",54.37%,Solo: A Star Wars St,https://www.the-numbers.com/movie/Solo-A-Star-Wars-Story#tab=summary
25,Spider-Man: Into The Spider-Verse 3D,"$373,807,069","$190,173,195","$183,633,874",50.87%,Spider-Man: Into The,https://www.the-numbers.com/movie/Spider-Man-Into-The-Spider-Verse-3D-(2018)#tab=summary
26,Fifty Shades Freed,"$371,985,018","$100,407,760","$271,577,258",26.99%,Fifty Shades Freed,https://www.the-numbers.com/movie/Fifty-Shades-Freed#tab=summary
27,The Nun,"$366,050,119","$117,450,119","$248,600,000",32.09%,The Nun,https://www.the-numbers.com/movie/Nun-The#tab=summary
28,Zhuo yao ji 2,"$361,683,815","$706,153","$360,977,662",0.20%,Zhuo yao ji 2,https://www.the-numbers.com/movie/Zhuo-yao-ji-2-(China)-(2018)#tab=summary
29,Peter Rabbit,"$358,117,307","$115,234,093","$242,883,214",32.18%,Peter Rabbit,https://www.the-numbers.com/movie/Peter-Rabbit-(2018)#tab=summary
30,Mary Poppins Returns,"$345,606,500","$171,958,438","$173,648,062",49.76%,Mary Poppins Returns,https://www.the-numbers.com/movie/Mary-Poppins-Returns-(2018)#tab=summary
31,A Quiet Place,"$334,876,670","$188,024,361","$146,852,309",56.15%,A Quiet Place,https://www.the-numbers.com/movie/Quiet-Place-A-(2018)#tab=summary
32,Xi Hong Shi Shou Fu,"$324,165,569",,"$324,165,569",,Xi Hong Shi Shou Fu,https://www.the-numbers.com/movie/Xi-Hong-Shi-Shou-Fu-(China)-(2018)#tab=summary
33,Green Book,"$319,995,019","$85,080,171","$234,914,848",26.59%,Green Book,https://www.the-numbers.com/movie/Green-Book-(2018)#tab=summary
34,Skyscraper,"$304,858,121","$68,420,120","$236,438,001",22.44%,Skyscraper,https://www.the-numbers.com/movie/Skyscraper#tab=summary
35,Ocean’s 8,"$297,718,711","$140,218,711","$157,500,000",47.10%,Ocean’s 8,https://www.the-numbers.com/movie/Oceans-8-(2018)#tab=summary
36,Pacific Rim: Uprising,"$290,930,148","$59,874,525","$231,055,623",20.58%,Pacific Rim: Uprisin,https://www.the-numbers.com/movie/Pacific-Rim-Uprising#tab=summary
37,Tomb Raider,"$274,950,803","$58,250,803","$216,700,000",21.19%,Tomb Raider,https://www.the-numbers.com/movie/Tomb-Raider-(2018)#tab=summary
38,Maze Runner: The Death Cure,"$265,878,536","$58,032,443","$207,846,093",21.83%,Maze Runner: The Dea,https://www.the-numbers.com/movie/Maze-Runner-The-Death-Cure#tab=summary
39,Halloween,"$255,416,089","$159,366,015","$96,050,074",62.39%,Halloween,https://www.the-numbers.com/movie/Halloween-(2018)#tab=summary
40,Crazy Rich Asians,"$239,032,921","$174,532,921","$64,500,000",73.02%,Crazy Rich Asians,https://www.the-numbers.com/movie/Crazy-Rich-Asians-(2018)#tab=summary
41,Smallfoot,"$217,940,103","$83,240,103","$134,700,000",38.19%,Smallfoot,https://www.the-numbers.com/movie/Smallfoot-(2018)#tab=summary
42,Creed II,"$214,215,889","$115,715,889","$98,500,000",54.02%,Creed II,https://www.the-numbers.com/movie/Creed-II-(2018)#tab=summary
43,Hou Lai De Wo Men,"$209,221,328",,"$209,221,328",,Hou Lai De Wo Men,https://www.the-numbers.com/movie/Hou-Lai-De-Wo-Men-(China)#tab=summary
44,Yi Chu Hao Xi,"$198,330,770","$670,883","$197,659,887",0.34%,Yi Chu Hao Xi,https://www.the-numbers.com/movie/Yi-Chu-Hao-Xi-(China)-(2018)#tab=summary
45,Christopher Robin,"$197,744,377","$99,215,042","$98,529,335",50.17%,Christopher Robin,https://www.the-numbers.com/movie/Christopher-Robin-(2018)#tab=summary
46,The Equalizer 2,"$190,376,181","$102,084,362","$88,291,819",53.62%,The Equalizer 2,https://www.the-numbers.com/movie/Equalizer-2-The#tab=summary
47,Wu Shuang,"$186,027,770",,"$186,027,770",,Wu Shuang,https://www.the-numbers.com/movie/Wu-Shuang-(Hong-Kong)-(2018)#tab=summary
48,The Mule,"$174,804,407","$103,804,407","$71,000,000",59.38%,The Mule,https://www.the-numbers.com/movie/Mule-The-(2018)#tab=summary
49,Insidious: The Last Key,"$172,811,971","$67,745,330","$105,066,641",39.20%,Insidious: The Last ,https://www.the-numbers.com/movie/Insidious-The-Last-Key#tab=summary
50,The Nutcracker and the Four Realms,"$170,024,300","$54,858,851","$115,165,449",32.27%,The Nutcracker and t,https://www.the-numbers.com/movie/Nutcracker-and-the-Four-Realms-The-(2018)#tab=summary
51,The Predator,"$159,487,563","$51,024,708","$108,462,855",31.99%,The Predator,https://www.the-numbers.com/movie/Predator-The-(2018)#tab=summary
52,Johnny English Strikes Again,"$159,369,278","$4,412,170","$154,957,108",2.77%,Johnny English Strik,https://www.the-numbers.com/movie/Johnny-English-Strikes-Again-(2018)#tab=summary
53,Bi Bei Shang Geng Bei Shang De Gu Shi,"$151,056,221","$722,669","$150,333,552",0.48%,Bi Bei Shang Geng Be,https://www.the-numbers.com/movie/Bi-Bei-Shang-Geng-Bei-Shang-De-Gu-Shi-(Taiwan)-(2018)#tab=summary
54,Red Sparrow,"$145,951,861","$46,874,505","$99,077,356",32.12%,Red Sparrow,https://www.the-numbers.com/movie/Red-Sparrow#tab=summary
55,The First Purge,"$137,054,597","$69,488,745","$67,565,852",50.70%,The First Purge,https://www.the-numbers.com/movie/First-Purge-The#tab=summary
56,How Long Will I Love U (超时空同居),"$133,650,584","$746,933","$132,903,651",0.56%,How Long Will I Love,https://www.the-numbers.com/movie/How-Long-Will-I-Love-U-(2018-China)#tab=summary
57,A Wrinkle in Time,"$133,214,549","$100,478,608","$32,735,941",75.43%,A Wrinkle in Time,https://www.the-numbers.com/movie/Wrinkle-in-Time-A-(2018)#tab=summary
58,The House with a Clock in its Walls,"$131,457,147","$68,549,695","$62,907,452",52.15%,The House with a Clo,https://www.the-numbers.com/movie/House-with-a-Clock-in-its-Walls-The#tab=summary
59,Dragon Ball Super: Broly (ドラゴンボール超スーパー ブロリー)…,"$122,740,616","$30,376,755","$92,363,861",24.75%,Dragon Ball Super: B,https://www.the-numbers.com/movie/Dragon-Ball-Super-Broly-(2018-Japan)#tab=summary
60,Instant Family,"$119,736,188","$67,363,237","$52,372,951",56.26%,Instant Family,https://www.the-numbers.com/movie/Instant-Family-(2018)#tab=summary
61,Wu Wen Xi Dong,"$119,035,160",,"$119,035,160",,Wu Wen Xi Dong,https://www.the-numbers.com/movie/Wu-Wen-Xi-Dong-(China)#tab=summary
62,The Commuter,"$118,509,836","$36,343,858","$82,165,978",30.67%,The Commuter,https://www.the-numbers.com/movie/Commuter-The#tab=summary
63,A Cool Fish,"$118,128,641","$551,196","$117,577,445",0.47%,A Cool Fish,https://www.the-numbers.com/movie/Cool-Fish-A-(2018-China)#tab=summary
64,Game Night,"$117,679,066","$69,179,066","$48,500,000",58.79%,Game Night,https://www.the-numbers.com/movie/Game-Night-(2018)#tab=summary
65,Xi You Ji Nu Er Guo,"$115,089,944","$187,074","$114,902,870",0.16%,Xi You Ji Nu Er Guo,https://www.the-numbers.com/movie/Xi-You-Ji-Nu-Er-Guo-(China)#tab=summary
66,Meitantei Conan: Zero no Shikkônin,"$107,918,046",,"$107,918,046",,Meitantei Conan: Zer,https://www.the-numbers.com/movie/Meitantei-Conan-Zero-no-Shikkonin-(Japan)#tab=summary
67,Book Club,"$105,953,632","$68,566,296","$37,387,336",64.71%,Book Club,https://www.the-numbers.com/movie/Book-Club-(2018)#tab=summary
68,First Man,"$105,523,737","$44,936,545","$60,587,192",42.58%,First Man,https://www.the-numbers.com/movie/First-Man-(2018)#tab=summary
69,Night School,"$104,145,633","$77,339,130","$26,806,503",74.26%,Night School,https://www.the-numbers.com/movie/Night-School-(2018)#tab=summary
70,Alpha,"$99,624,873","$35,851,379","$63,773,494",35.99%,Alpha,https://www.the-numbers.com/movie/Alpha-(2018)#tab=summary
71,A Simple Favor,"$97,628,717","$53,548,586","$44,080,131",54.85%,A Simple Favor,https://www.the-numbers.com/movie/Simple-Favor-A#tab=summary
72,Sherlock Gnomes,"$97,459,106","$43,242,871","$54,216,235",44.37%,Sherlock Gnomes,https://www.the-numbers.com/movie/Sherlock-Gnomes-(2018)#tab=summary
73,Xiong Chu Mei Zhi Bian Xing Ji,"$96,784,216",,"$96,784,216",,Xiong Chu Mei Zhi Bi,https://www.the-numbers.com/movie/Xiong-Chu-Mei-Zhi-Bian-Xing-Ji-(China)#tab=summary
74,The Favourite,"$95,829,459","$34,366,783","$61,462,676",35.86%,The Favourite,https://www.the-numbers.com/movie/Favourite-The-(2018)#tab=summary
75,Truth or Dare,"$95,292,744","$41,411,015","$53,881,729",43.46%,Truth or Dare,https://www.the-numbers.com/movie/Truth-or-Dare-(2018)#tab=summary
76,Kill Mobile (手機狂響),"$94,951,615",,"$94,951,615",,Kill Mobile (手機狂響),https://www.the-numbers.com/movie/Kill-Mobile-(2018-China)#tab=summary
77,Blockers,"$94,523,781","$60,311,495","$34,212,286",63.81%,Blockers,https://www.the-numbers.com/movie/Blockers#tab=summary
78,Singwa Hamgge: Ingwa Yeon,"$93,453,434","$1,200,246","$92,253,188",1.28%,Singwa Hamgge: Ingwa,https://www.the-numbers.com/movie/Singwa-Hamgge-Ingwa-Yeon-(South-Korea)-(2018)#tab=summary
79,BlacKkKlansman,"$93,411,426","$49,275,340","$44,136,086",52.75%,BlacKkKlansman,https://www.the-numbers.com/movie/BlacKkKlansman#tab=summary
80,Goosebumps 2: Haunted Halloween,"$93,006,429","$46,697,321","$46,309,108",50.21%,Goosebumps 2: Haunte,https://www.the-numbers.com/movie/Goosebumps-2-Haunted-Halloween-(2018)#tab=summary
81,Jing Zhou,"$91,462,581","$521,396","$90,941,185",0.57%,Jing Zhou,https://www.the-numbers.com/movie/Jing-Zhou-(China)-(2018)#tab=summary
82,I Feel Pretty,"$91,444,095","$48,795,601","$42,648,494",53.36%,I Feel Pretty,https://www.the-numbers.com/movie/I-Feel-Pretty#tab=summary
83,Overboard,"$91,244,913","$50,316,123","$40,928,790",55.14%,Overboard,https://www.the-numbers.com/movie/Overboard-(Remake)-(2018)#tab=summary
84,Di Ren Jie Zhi Si Da Tian Wang,"$90,035,547","$262,963","$89,772,584",0.29%,Di Ren Jie Zhi Si Da,https://www.the-numbers.com/movie/Di-Ren-Jie-Zhi-Si-Da-Tian-Wang-(China)-(2018)#tab=summary
85,Li Cha De Gu Ma,"$86,876,449",,"$86,876,449",,Li Cha De Gu Ma,https://www.the-numbers.com/movie/Li-Cha-De-Gu-Ma-(China)(2018)#tab=summary
86,I Can Only Imagine,"$85,783,567","$83,482,352","$2,301,215",97.32%,I Can Only Imagine,https://www.the-numbers.com/movie/I-Can-Only-Imagine-(2018)#tab=summary
87,Mortal Engines,"$85,481,904","$15,951,040","$69,530,864",18.66%,Mortal Engines,https://www.the-numbers.com/movie/Mortal-Engines-(2018)#tab=summary
88,Robin Hood,"$85,210,012","$30,824,628","$54,385,384",36.17%,Robin Hood,https://www.the-numbers.com/movie/Robin-Hood-(2018)#tab=summary
89,Xie Bu Ya Zheng,"$85,170,584",,"$85,170,584",,Xie Bu Ya Zheng,https://www.the-numbers.com/movie/Xie-Bu-Ya-Zheng-(China)-(2018)#tab=summary
90,Ai qing gong yu,"$81,096,320",,"$81,096,320",,Ai qing gong yu,https://www.the-numbers.com/movie/Ai-qing-gong-yu-(2018-China)#tab=summary
91,Hereditary,"$80,860,285","$44,069,456","$36,790,829",54.50%,Hereditary,https://www.the-numbers.com/movie/Hereditary-(2018)#tab=summary
92,Den of Thieves,"$80,147,166","$44,947,622","$35,199,544",56.08%,Den of Thieves,https://www.the-numbers.com/movie/Den-of-Thieves#tab=summary
93,Eiga Doraemon Nobita no Takarajima,"$79,904,554",,"$79,904,554",,Eiga Doraemon Nobita,https://www.the-numbers.com/movie/Eiga-Doraemon-Nobita-no-Takarajima-(2018-Japan)#tab=summary
94,2.0,"$79,084,747",,"$79,084,747",,2.0,https://www.the-numbers.com/movie/2-0-(India)(2018)#tab=summary
95,The Spy Who Dumped Me,"$78,998,245","$33,562,069","$45,436,176",42.48%,The Spy Who Dumped M,https://www.the-numbers.com/movie/Spy-Who-Dumped-Me-The-(2018)#tab=summary
96,Code Blue the Movie,"$78,778,560",,"$78,778,560",,Code Blue the Movie,https://www.the-numbers.com/movie/Code-Blue-the-Movie-(Japan)-(2018)#tab=summary
97,Tag,"$78,230,625","$54,730,625","$23,500,000",69.96%,Tag,https://www.the-numbers.com/movie/Tag-(2018)#tab=summary
98,Sicario: Day of the Soldado,"$76,346,094","$50,065,850","$26,280,244",65.58%,Sicario: Day of the ,https://www.the-numbers.com/movie/Sicario-Day-of-the-Soldado-(2018)#tab=summary
99,Widows,"$75,984,700","$42,402,632","$33,582,068",55.80%,Widows,https://www.the-numbers.com/movie/Widows-(2018)#tab=summary
100,Searching,"$75,636,047","$26,015,149","$49,620,898",34.40%,Searching,https://www.the-numbers.com/movie/Searching-(2018)#tab=summary
101,Dongwu shijie,"$74,842,075",,"$74,842,075",,Dongwu shijie,https://www.the-numbers.com/movie/Dongwu-shijie-(China)#tab=summary
102,Sanju,"$73,240,993","$7,909,317","$65,331,676",10.80%,Sanju,https://www.the-numbers.com/movie/Sanju-(India)-(2018)#tab=summary
103,Astérix: Le secret de la potion magique,"$73,216,733",,"$73,216,733",,Astérix: Le secret d,https://www.the-numbers.com/movie/Asterix-Le-secret-de-la-potion-magique-(France)(2018)#tab=summary
104,Manbiki kazoku,"$72,625,674","$3,313,513","$69,312,161",4.56%,Manbiki kazoku,https://www.the-numbers.com/movie/Manbiki-kazoku-(Japan)-(2018)#tab=summary
105,"Li hai le, wo de guo","$72,506,344",,"$72,506,344",,"Li hai le, wo de guo",https://www.the-numbers.com/movie/Li-hai-le-wo-de-guo-(2018-China)#tab=summary
106,Second Act,"$72,294,066","$39,282,227","$33,011,839",54.34%,Second Act,https://www.the-numbers.com/movie/Second-Act-(2018)#tab=summary
107,Padmavati,"$71,308,391","$11,846,060","$59,462,331",16.61%,Padmavati,https://www.the-numbers.com/movie/Padmavati-(India)#tab=summary
108,12 Strong,"$71,118,378","$45,819,713","$25,298,665",64.43%,12 Strong,https://www.the-numbers.com/movie/12-Strong#tab=summary
109,Vice,"$70,893,782","$47,836,282","$23,057,500",67.48%,Vice,https://www.the-numbers.com/movie/Vice-(2018)#tab=summary
110,Mile 22,"$66,295,121","$36,108,758","$30,186,363",54.47%,Mile 22,https://www.the-numbers.com/movie/Mile-22-(2018)#tab=summary
111,Life of the Party,"$65,659,911","$53,059,911","$12,600,000",80.81%,Life of the Party,https://www.the-numbers.com/movie/Life-of-the-Party#tab=summary
112,"Love, Simon","$65,520,633","$40,826,341","$24,694,292",62.31%,"Love, Simon",https://www.the-numbers.com/movie/Love-Simon#tab=summary
113,Cafarnaúm,"$65,233,793","$1,660,708","$63,573,085",2.55%,Cafarnaúm,https://www.the-numbers.com/movie/Cafarnaum-(Lebanon)-(2018)#tab=summary
114,L Feng Bao,"$63,931,005",,"$63,931,005",,L Feng Bao,https://www.the-numbers.com/movie/L-Feng-Bao-(2018-Hong-Kong)#tab=summary
115,Isle of Dogs,"$58,657,202","$32,015,231","$26,641,971",54.58%,Isle of Dogs,https://www.the-numbers.com/movie/Isle-of-Dogs-(2018)#tab=summary
116,Adrift,"$57,897,191","$31,445,011","$26,452,180",54.31%,Adrift,https://www.the-numbers.com/movie/Adrift-(2018)#tab=summary
117,The 15:17 to Paris,"$57,176,286","$36,276,286","$20,900,000",63.45%,The 15:17 to Paris,https://www.the-numbers.com/movie/15-17-to-Paris-The#tab=summary
118,Mu Hou Wan Jia,"$56,235,548",,"$56,235,548",,Mu Hou Wan Jia,https://www.the-numbers.com/movie/Mu-Hou-Wan-Jia-(China)-(2018)#tab=summary
119,La ch\'tite famille,"$55,613,061",,"$55,613,061",,La ch\'tite famille,https://www.the-numbers.com/movie/Chtite-famille-La-(2018-France)#tab=summary
120,Kuai Ba Wo Ge Dai Zou,"$54,663,066",,"$54,663,066",,Kuai Ba Wo Ge Dai Zo,https://www.the-numbers.com/movie/Kuai-Ba-Wo-Ge-Dai-Zou-(2018-China)#tab=summary
121,Teen Titans Go! To The Movies,"$52,390,236","$29,790,236","$22,600,000",56.86%,Teen Titans Go! To T,https://www.the-numbers.com/movie/Teen-Titans-Go-To-The-Movies#tab=summary
122,Bei Shang Ni Liu Cheng He,"$51,955,230",,"$51,955,230",,Bei Shang Ni Liu Che,https://www.the-numbers.com/movie/Bei-Shang-Ni-Liu-Cheng-He-(2018-China)#tab=summary
123,Slender Man,"$51,945,949","$30,564,825","$21,381,124",58.84%,Slender Man,https://www.the-numbers.com/movie/Slender-Man#tab=summary
124,Peppermint,"$51,800,758","$35,418,723","$16,382,035",68.37%,Peppermint,https://www.the-numbers.com/movie/Peppermint-(2018)#tab=summary
125,Breaking In,"$51,485,382","$46,840,590","$4,644,792",90.98%,Breaking In,https://www.the-numbers.com/movie/Breaking-In-(2018)#tab=summary
126,Andhadhun,"$48,707,583","$1,193,049","$47,514,534",2.45%,Andhadhun,https://www.the-numbers.com/movie/Andhadhun-(India)(2018)#tab=summary
127,Death Wish,"$48,575,965","$34,017,028","$14,558,937",70.03%,Death Wish,https://www.the-numbers.com/movie/Death-Wish-(2018)#tab=summary
128,Mary Queen of Scots,"$48,481,754","$16,648,499","$31,833,255",34.34%,Mary Queen of Scots,https://www.the-numbers.com/movie/Mary-Queen-of-Scots-(UK)-(2018)#tab=summary
129,Les Tuche 3,"$47,427,990",,"$47,427,990",,Les Tuche 3,https://www.the-numbers.com/movie/Tuche-3-Les-(2018-France)#tab=summary
130,Acrimony,"$46,627,836","$43,549,096","$3,078,740",93.40%,Acrimony,https://www.the-numbers.com/movie/Acrimony#tab=summary
131,Uncle Drew,"$46,594,261","$42,469,946","$4,124,315",91.15%,Uncle Drew,https://www.the-numbers.com/movie/Uncle-Drew#tab=summary
132,Campeones,"$46,236,356",,"$46,236,356",,Campeones,https://www.the-numbers.com/movie/Campeones-(Spain)-(2018)#tab=summary
133,Huang Jin Xiong Di,"$46,165,078","$285,795","$45,879,283",0.62%,Huang Jin Xiong Di,https://www.the-numbers.com/movie/Huang-Jin-Xiong-Di-(2018-Hong-Kong)#tab=summary
134,Winchester,"$45,960,255","$25,091,816","$20,868,439",54.59%,Winchester,https://www.the-numbers.com/movie/Winchester#tab=summary
135,Legend of Tang Dynasty 2,"$45,521,268",,"$45,521,268",,Legend of Tang Dynas,https://www.the-numbers.com/movie/Legend-of-Tang-Dynasty-2-(China)-(2018)#tab=summary
136,Early Man,"$45,285,890","$8,267,544","$37,018,346",18.26%,Early Man,https://www.the-numbers.com/movie/Early-Man-(UK)#tab=summary
137,Annihilation,"$43,070,915","$32,732,301","$10,338,614",76.00%,Annihilation,https://www.the-numbers.com/movie/Annihilation#tab=summary
138,The Possession of Hannah Grace,"$42,873,730","$14,836,174","$28,037,556",34.60%,The Possession of Ha,https://www.the-numbers.com/movie/Possession-of-Hannah-Grace-The-(2018)#tab=summary
139,Di Qiu Zui Hou De Ye Wang,"$42,148,570","$521,365","$41,627,205",1.24%,Di Qiu Zui Hou De Ye,https://www.the-numbers.com/movie/Di-Qiu-Zui-Hou-De-Ye-Wang-(China)-(2018)#tab=summary
140,Taxi 5,"$41,957,523",,"$41,957,523",,Taxi 5,https://www.the-numbers.com/movie/Taxi-5-(France)-(2018)#tab=summary
141,Holmes & Watson,"$41,926,605","$30,568,743","$11,357,862",72.91%,Holmes & Watson,https://www.the-numbers.com/movie/Holmes-and-Watson-(2018)#tab=summary
142,Ansisung,"$41,754,733","$472,166","$41,282,567",1.13%,Ansisung,https://www.the-numbers.com/movie/Ansisung-(South-Korea)-(2018)#tab=summary
143,Zhao Dao Ni,"$41,046,927",,"$41,046,927",,Zhao Dao Ni,https://www.the-numbers.com/movie/Zhao-Dao-Ni-(China)-(2018)#tab=summary
144,Show Dogs,"$40,014,998","$17,744,685","$22,270,313",44.35%,Show Dogs,https://www.the-numbers.com/movie/Show-Dogs-(2018)#tab=summary
145,T-34,"$39,526,616",,"$39,526,616",,T-34,https://www.the-numbers.com/movie/T34-(Russia)(2018)#tab=summary
146,Intimate Strangers (완벽한 타인),"$39,504,707",,"$39,504,707",,Intimate Strangers (,https://www.the-numbers.com/movie/Intimate-Strangers-(2018-South-Korea)#tab=summary
147,Overlord,"$39,178,189","$21,704,844","$17,473,345",55.40%,Overlord,https://www.the-numbers.com/movie/Overlord-(2018)#tab=summary
148,Believer (독전),"$39,013,100","$365,639","$38,647,461",0.94%,Believer (독전),https://www.the-numbers.com/movie/Believer-(2018-South-Korea)#tab=summary
149,On the Basis of Sex,"$38,780,888","$24,704,837","$14,076,051",63.70%,On the Basis of Sex,https://www.the-numbers.com/movie/On-the-Basis-of-Sex-(2018)#tab=summary
150,Nada a Perder,"$38,399,842","$679,531","$37,720,311",1.77%,Nada a Perder,https://www.the-numbers.com/movie/Nada-a-Perder-(2018-Brazil)#tab=summary
151,The Darkest Minds,"$38,361,428","$12,695,691","$25,665,737",33.09%,The Darkest Minds,https://www.the-numbers.com/movie/Darkest-Minds-The-(2018)#tab=summary
152,Thugs of Hindostan,"$38,228,725","$1,449,848","$36,778,877",3.79%,Thugs of Hindostan,https://www.the-numbers.com/movie/Thugs-of-Hindostan-(India)-(2018)#tab=summary
153,Gongjak,"$38,191,961","$497,755","$37,694,206",1.30%,Gongjak,https://www.the-numbers.com/movie/Gongjak-(South-Korea)-(2018)#tab=summary
154,Pan Zi Xinh Dong Dui,"$37,516,290",,"$37,516,290",,Pan Zi Xinh Dong Dui,https://www.the-numbers.com/movie/Pan-Zi-Xinh-Dong-Dui-(China)-(2018)#tab=summary
155,Nan Ji Jue Lian,"$37,018,276","$118,352","$36,899,924",0.32%,Nan Ji Jue Lian,https://www.the-numbers.com/movie/Nan-Ji-Jue-Lian-(2018-China)#tab=summary
156,Le Grand Bain,"$36,917,567",,"$36,917,567",,Le Grand Bain,https://www.the-numbers.com/movie/Grand-Bain-Le-(France)(2018)#tab=summary
157,The Hate U Give,"$35,067,665","$29,719,483","$5,348,182",84.75%,The Hate U Give,https://www.the-numbers.com/movie/Hate-U-Give-The#tab=summary
158,The Girl in the Spider’s Web,"$34,983,342","$14,828,555","$20,154,787",42.39%,The Girl in the Spid,https://www.the-numbers.com/movie/Girl-in-the-Spiders-Web-The#tab=summary
159,Race 3,"$34,517,470","$1,690,861","$32,826,609",4.90%,Race 3,https://www.the-numbers.com/movie/Race-3-(India)-(2018)#tab=summary
160,Mia et le lion blanc,"$34,299,855","$400,498","$33,899,357",1.17%,Mia et le lion blanc,https://www.the-numbers.com/movie/Mia-et-le-lion-blanc-(France)(2018)#tab=summary
161,The Hurricane Heist,"$33,222,314","$6,115,824","$27,106,490",18.41%,The Hurricane Heist,https://www.the-numbers.com/movie/Hurricane-Heist-The#tab=summary
162,Nobody’s Fool,"$32,589,493","$31,713,110","$876,383",97.31%,Nobody’s Fool,https://www.the-numbers.com/movie/Nobodys-Fool-(2018)#tab=summary
163,The Strangers: Prey at Night,"$32,144,262","$24,431,472","$7,712,790",76.01%,The Strangers: Prey ,https://www.the-numbers.com/movie/Strangers-Prey-at-Night-The#tab=summary
164,Super Troopers 2,"$31,966,740","$30,617,396","$1,349,344",95.78%,Super Troopers 2,https://www.the-numbers.com/movie/Super-Troopers-2#tab=summary
