Rank,Movie,Worldwide Box Office,Domestic Box Office,International Box Office,Domestic Share,trunc,link
174,Anfea: The Answer,"$24,136,016",,"$24,136,016",,Anfea: The Answer,https://www.the-numbers.com/movie/Anfea-The-Answer#tab=summary
175,Moteki,"$23,442,024",,"$23,442,024",,Moteki,https://www.the-numbers.com/movie/Moteki#tab=summary
176,Hoodwinked Too: Hood vs. Evil,"$23,353,111","$10,143,779","$13,209,332",43.44%,Hoodwinked Too: Hood,https://www.the-numbers.com/movie/Hoodwinked-2-Hood-vs-Evil#tab=summary
177,Les femmes du 6ème étage,"$23,295,831","$733,294","$22,562,537",3.15%,Les femmes du 6ème é,https://www.the-numbers.com/movie/femmes-du-6eme-etage-Les#tab=summary
178,African Cats,"$22,946,607","$15,428,747","$7,517,860",67.24%,African Cats,https://www.the-numbers.com/movie/African-Cats#tab=summary
179,Habemus Papam,"$22,932,147","$486,902","$22,445,245",2.12%,Habemus Papam,https://www.the-numbers.com/movie/Habemus-Papam#tab=summary
180,Young Adult,"$22,750,356","$16,311,571","$6,438,785",71.70%,Young Adult,https://www.the-numbers.com/movie/Young-Adult#tab=summary
181,Melancholia,"$21,788,107","$3,030,848","$18,757,259",13.91%,Melancholia,https://www.the-numbers.com/movie/Melancholia#tab=summary
182,7 gwanggu,"$21,729,647",,"$21,729,647",,7 gwanggu,https://www.the-numbers.com/movie/7-gwanggu#tab=summary
183,The Rum Diary,"$21,544,732","$13,109,815","$8,434,917",60.85%,The Rum Diary,https://www.the-numbers.com/movie/Rum-Diary-The#tab=summary
184,The Guard,"$21,197,454","$5,359,774","$15,837,680",25.28%,The Guard,https://www.the-numbers.com/movie/Guard-The#tab=summary
185,Red Dog,"$20,927,794",,"$20,927,794",,Red Dog,https://www.the-numbers.com/movie/Red-Dog#tab=summary
186,Friends Mononoke-jima no Naki,"$20,715,574",,"$20,715,574",,Friends Mononoke-jim,https://www.the-numbers.com/movie/Friends-Mononoke-jima-no-Naki#tab=summary
187,Margin Call,"$20,433,227","$5,353,586","$15,079,641",26.20%,Margin Call,https://www.the-numbers.com/movie/Margin-Call#tab=summary
188,Shame,"$20,412,841","$4,002,293","$16,410,548",19.61%,Shame,https://www.the-numbers.com/movie/Shame#tab=summary
189,Delhi Belly,"$20,289,666","$1,532,594","$18,757,072",7.55%,Delhi Belly,https://www.the-numbers.com/movie/Delhi-Belly#tab=summary
190,Gekijoban Kamen Raida Ozu Wandafuru: Shogun to …,"$20,145,961",,"$20,145,961",,Gekijoban Kamen Raid,https://www.the-numbers.com/movie/Gekijoban-Kamen-Raida-Ozu-Wandafuru-Shogun-to-Niju-ichi-no-Koa-Medaru-Kaizoku-Sentai-Gokaija-Za-Mubi-Sora-Tobu-Yureisen#tab=summary
191,Rubbeldiekatz,"$19,954,186",,"$19,954,186",,Rubbeldiekatz,https://www.the-numbers.com/movie/Rubbeldiekatz#tab=summary
192,Andarushia: Megami No Houfuku,"$19,446,029",,"$19,446,029",,Andarushia: Megami N,https://www.the-numbers.com/movie/Andarushia-Megami-No-Houfuku#tab=summary
193,The Heir Apparent: Largo Winch,"$18,967,760","$10,352","$18,957,408",0.05%,The Heir Apparent: L,https://www.the-numbers.com/movie/Heir-Apparent-Largo-Winch-The-(2011)#tab=summary
194,Shark Night 3D,"$18,877,153","$18,877,153",,100.00%,Shark Night 3D,https://www.the-numbers.com/movie/Shark-Night-3D#tab=summary
195,13 Assassins (十三人の刺客),"$18,727,440","$802,778","$17,924,662",4.29%,13 Assassins (十三人の刺客,https://www.the-numbers.com/movie/13-Assassins-(2010-Japan)#tab=summary
196,Desert Flower,"$18,405,284","$44,348","$18,360,936",0.24%,Desert Flower,https://www.the-numbers.com/movie/Desert-Flower#tab=summary
197,Rockstar,"$18,346,912","$985,912","$17,361,000",5.37%,Rockstar,https://www.the-numbers.com/movie/Rockstar-(India)-(2011)#tab=summary
198,Gaku: Minna no Yama,"$17,772,865",,"$17,772,865",,Gaku: Minna no Yama,https://www.the-numbers.com/movie/Gaku-Minna-no-Yama#tab=summary
199,Glee: The 3D Concert Movie,"$17,462,398","$11,862,398","$5,600,000",67.93%,Glee: The 3D Concert,https://www.the-numbers.com/movie/Glee-Live-3D#tab=summary
200,Judy Moody and the Not Bummer Summer,"$17,029,882","$15,013,650","$2,016,232",88.16%,Judy Moody and the N,https://www.the-numbers.com/movie/Judy-Moody-and-the-Not-Bummer-Summer#tab=summary
201,Purinsesu Toyotomi,"$16,019,696",,"$16,019,696",,Purinsesu Toyotomi,https://www.the-numbers.com/movie/Purinsesu-Toyotomi#tab=summary
202,The Conspirator,"$15,907,411","$11,538,204","$4,369,207",72.53%,The Conspirator,https://www.the-numbers.com/movie/Conspirator-The#tab=summary
203,Cai Shen Ke Zhan,"$15,883,398",,"$15,883,398",,Cai Shen Ke Zhan,https://www.the-numbers.com/movie/Cai-Shen-Ke-Zhan#tab=summary
204,Haevnen,"$15,867,314","$1,008,098","$14,859,216",6.35%,Haevnen,https://www.the-numbers.com/movie/Haevnen#tab=summary
205,Anonymous,"$15,815,509","$4,463,292","$11,352,217",28.22%,Anonymous,https://www.the-numbers.com/movie/Anonymous-(2011)#tab=summary
206,Blitz,"$15,774,948",,"$15,774,948",,Blitz,https://www.the-numbers.com/movie/Blitz#tab=summary
207,Double Dhamaal,"$15,717,126","$543,646","$15,173,480",3.46%,Double Dhamaal,https://www.the-numbers.com/movie/Double-Dhamaal#tab=summary
208,Murder 2,"$15,559,302",,"$15,559,302",,Murder 2,https://www.the-numbers.com/movie/Murder-2#tab=summary
209,Paradaisu Kisu,"$15,141,014",,"$15,141,014",,Paradaisu Kisu,https://www.the-numbers.com/movie/Paradaisu-Kisu#tab=summary
210,Baarìa,"$14,924,887",,"$14,924,887",,Baarìa,https://www.the-numbers.com/movie/Baaria#tab=summary
211,A Dangerous Method,"$14,807,531","$5,702,083","$9,105,448",38.51%,A Dangerous Method,https://www.the-numbers.com/movie/Dangerous-Method-A#tab=summary
212,Les Émotifs anonymes,"$14,730,786",,"$14,730,786",,Les Émotifs anonymes,https://www.the-numbers.com/movie/emotifs-anonymes-Les#tab=summary
213,Case départ,"$14,679,847",,"$14,679,847",,Case départ,https://www.the-numbers.com/movie/Case-depart#tab=summary
214,Thank You,"$14,660,045","$463,540","$14,196,505",3.16%,Thank You,https://www.the-numbers.com/movie/Thank-You#tab=summary
215,Cilada.com,"$14,563,149",,"$14,563,149",,Cilada.com,https://www.the-numbers.com/movie/Cilada-com#tab=summary
216,Los ojos de Julia,"$14,404,529",,"$14,404,529",,Los ojos de Julia,https://www.the-numbers.com/movie/ojos-de-Julia-Los#tab=summary
217,Beginners,"$14,314,407","$5,790,894","$8,523,513",40.46%,Beginners,https://www.the-numbers.com/movie/Beginners#tab=summary
218,Mere Brother Ki Dulhan,"$14,233,249","$496,172","$13,737,077",3.49%,Mere Brother Ki Dulh,https://www.the-numbers.com/movie/Mere-Brother-Ki-Dulhan#tab=summary
219,Aarakshan,"$13,643,508","$651,096","$12,992,412",4.77%,Aarakshan,https://www.the-numbers.com/movie/Aarakshan#tab=summary
220,Plastic Planet,"$13,568,699","$3,164","$13,565,535",0.02%,Plastic Planet,https://www.the-numbers.com/movie/Plastic-Planet#tab=summary
221,Le Havre,"$13,480,196","$611,709","$12,868,487",4.54%,Le Havre,https://www.the-numbers.com/movie/Havre-Le#tab=summary
222,Beul-la-in-deu,"$13,439,098",,"$13,439,098",,Beul-la-in-deu,https://www.the-numbers.com/movie/Beul-la-in-deu#tab=summary
223,The Way,"$13,294,837","$4,998,213","$8,296,624",37.60%,The Way,https://www.the-numbers.com/movie/Way-The#tab=summary
224,The Housemaid (하녀),"$13,205,230","$157,961","$13,047,269",1.20%,The Housemaid (하녀),https://www.the-numbers.com/movie/Housemaid-The-(2010-South-Korea)#tab=summary
225,Akmareul Boatda (악마를 보았다),"$13,168,809","$129,210","$13,039,599",0.98%,Akmareul Boatda (악마를,https://www.the-numbers.com/movie/Akmareul-Boatda-(2010-South-Korea)#tab=summary
226,Crayon Shin-chan Arashi wo Yobu Ougon no Spy Da…,"$12,801,345",,"$12,801,345",,Crayon Shin-chan Ara,https://www.the-numbers.com/movie/Crayon-Shin-chan-Arashi-wo-Yobu-Ougon-no-Spy-Daisakusen#tab=summary
227,L'élève Ducobu,"$12,767,508",,"$12,767,508",,L'élève Ducobu,https://www.the-numbers.com/movie/eleve-Ducobu-L#tab=summary
228,Last Night,"$12,646,519","$112,087","$12,534,432",0.89%,Last Night,https://www.the-numbers.com/movie/Last-Night-(2010)#tab=summary
229,Ma-dang-eul Na-on Am-talk,"$12,588,013",,"$12,588,013",,Ma-dang-eul Na-on Am,https://www.the-numbers.com/movie/Ma-dang-eul-Na-on-Am-talk#tab=summary
230,Gu Dao Jing Hun,"$12,312,603",,"$12,312,603",,Gu Dao Jing Hun,https://www.the-numbers.com/movie/Gu-Dao-Jing-Hun#tab=summary
231,"Titeuf, Le Film","$12,268,517",,"$12,268,517",,"Titeuf, Le Film",https://www.the-numbers.com/movie/Titeuf-Le-Film#tab=summary
232,Office Romance. Our Time (Служебный роман. Наше…,"$11,990,788",,"$11,990,788",,Office Romance. Our ,https://www.the-numbers.com/movie/Office-Romance-Our-Time-(2011-Russia)#tab=summary
233,Win Win,"$11,869,063","$10,179,275","$1,689,788",85.76%,Win Win,https://www.the-numbers.com/movie/Win-Win-(2010)#tab=summary
234,Dum Maaro Dum,"$11,633,427","$564,489","$11,068,938",4.85%,Dum Maaro Dum,https://www.the-numbers.com/movie/Dum-Maaro-Dum#tab=summary
235,Teen Maar,"$11,459,148",,"$11,459,148",,Teen Maar,https://www.the-numbers.com/movie/Teen-Maar#tab=summary
236,Snow Flower and the Secret Fan,"$11,348,205","$1,348,205","$10,000,000",11.88%,Snow Flower and the ,https://www.the-numbers.com/movie/Snow-Flower-and-the-Secret-Fan#tab=summary
237,Straw Dogs,"$11,253,821","$10,324,441","$929,380",91.74%,Straw Dogs,https://www.the-numbers.com/movie/Straw-Dogs#tab=summary
238,Assalto ao Banco Central,"$11,200,000",,"$11,200,000",,Assalto ao Banco Cen,https://www.the-numbers.com/movie/Assalto-ao-Banco-Central#tab=summary
239,Zhan Guo,"$11,111,761","$68,961","$11,042,800",0.62%,Zhan Guo,https://www.the-numbers.com/movie/Zhan-Guo#tab=summary
240,Senna,"$10,924,647","$1,612,430","$9,312,217",14.76%,Senna,https://www.the-numbers.com/movie/Senna#tab=summary
241,Flying Monsters 3D,"$10,894,223","$5,751,141","$5,143,082",52.79%,Flying Monsters 3D,https://www.the-numbers.com/movie/Flying-Monsters-3D#tab=summary
242,Prom,"$10,763,183","$10,130,219","$632,964",94.12%,Prom,https://www.the-numbers.com/movie/Prom#tab=summary
243,Love in Space,"$10,519,963","$33,976","$10,485,987",0.32%,Love in Space,https://www.the-numbers.com/movie/Love-in-Space#tab=summary
244,Yokame no semi,"$10,064,960",,"$10,064,960",,Yokame no semi,https://www.the-numbers.com/movie/Yokame-no-semi-(Japan)-(2011)#tab=summary
