Rank,Movie,Worldwide Box Office,Domestic Box Office,International Box Office,Domestic Share,trunc,link
12,Ne Zha (哪吒之魔童降世),"$742,718,496","$3,695,533","$739,022,963",0.50%,Ne Zha (哪吒之魔童降世),https://www.the-numbers.com/movie/Ne-Zha-(2019-China)#tab=summary
13,The Wandering Earth (流浪地球),"$610,759,412","$5,875,487","$604,883,925",0.96%,The Wandering Earth ,https://www.the-numbers.com/movie/Wandering-Earth-The-(2019-China)#tab=summary
14,How to Train Your Dragon: The Hidden World,"$520,979,901","$160,799,505","$360,180,396",30.86%,How to Train Your Dr,https://www.the-numbers.com/movie/How-to-Train-Your-Dragon-The-Hidden-World-(2019)#tab=summary
15,Maleficent: Mistress of Evil,"$489,181,357","$113,929,605","$375,251,752",23.29%,Maleficent: Mistress,https://www.the-numbers.com/movie/Maleficent-Mistress-of-Evil-(2019)#tab=summary
16,It: Chapter Two,"$473,093,228","$211,593,228","$261,500,000",44.73%,It: Chapter Two,https://www.the-numbers.com/movie/It-Chapter-Two-(2019)#tab=summary
17,The Secret Life of Pets 2,"$446,449,908","$159,214,420","$287,235,488",35.66%,The Secret Life of P,https://www.the-numbers.com/movie/Secret-Life-of-Pets-2-The-(2019)#tab=summary
18,"My People, My Country (我和我的祖国)","$446,175,872","$2,323,409","$443,852,463",0.52%,"My People, My Countr",https://www.the-numbers.com/movie/My-People-My-Country-(2019-China)#tab=summary
19,Pokémon: Detective Pikachu,"$433,088,346","$144,105,346","$288,983,000",33.27%,Pokémon: Detective P,https://www.the-numbers.com/movie/Pokemon-Detective-Pikachu-(2019)#tab=summary
20,Alita: Battle Angel,"$401,900,040","$85,838,210","$316,061,830",21.36%,Alita: Battle Angel,https://www.the-numbers.com/movie/Alita-Battle-Angel-(2019)#tab=summary
21,Godzilla: King of the Monsters,"$387,300,138","$110,500,138","$276,800,000",28.53%,Godzilla: King of th,https://www.the-numbers.com/movie/Godzilla-King-of-the-Monsters-(2019)#tab=summary
22,1917,"$383,710,072","$159,227,644","$224,482,428",41.50%,1917,https://www.the-numbers.com/movie/1917-(2019)#tab=summary
23,Once Upon a Time…in Hollywood,"$377,426,903","$142,502,728","$234,924,175",37.76%,Once Upon a Time…in ,https://www.the-numbers.com/movie/Once-Upon-a-Time-in-Hollywood-(2019)#tab=summary
24,Zhongguo jizhang,"$372,563,758","$706,572","$371,857,186",0.19%,Zhongguo jizhang,https://www.the-numbers.com/movie/Zhongguo-jizhang-(China)#tab=summary
25,Shazam!,"$365,971,656","$140,371,656","$225,600,000",38.36%,Shazam!,https://www.the-numbers.com/movie/Shazam-(2019)#tab=summary
26,Dumbo,"$353,166,307","$114,766,307","$238,400,000",32.50%,Dumbo,https://www.the-numbers.com/movie/Dumbo-(2019)#tab=summary
27,John Wick: Chapter 3 — Parabellum,"$326,685,379","$171,016,727","$155,668,652",52.35%,John Wick: Chapter 3,https://www.the-numbers.com/movie/John-Wick-Chapter-3-Parabellum-(2019)#tab=summary
28,Knives Out,"$312,898,746","$165,364,060","$147,534,686",52.85%,Knives Out,https://www.the-numbers.com/movie/Knives-Out-(2019)#tab=summary
29,Crazy Alien (疯狂的外星人),"$302,561,677",,"$302,561,677",,Crazy Alien (疯狂的外星人),https://www.the-numbers.com/movie/Crazy-Alien-(2019-China)#tab=summary
30,Fei Chi Ren Sheng,"$255,832,826",,"$255,832,826",,Fei Chi Ren Sheng,https://www.the-numbers.com/movie/Fei-Chi-Ren-Sheng-(China)(2019)#tab=summary
31,Us,"$255,620,999","$175,084,580","$80,536,419",68.49%,Us,https://www.the-numbers.com/movie/Us-(2019)#tab=summary
32,Men in Black: International,"$254,310,003","$80,001,807","$174,308,196",31.46%,Men in Black: Intern,https://www.the-numbers.com/movie/Men-in-Black-International-(2019)#tab=summary
33,Parasite (기생충),"$253,678,159","$53,867,897","$199,810,262",21.23%,Parasite (기생충),https://www.the-numbers.com/movie/Parasite-(2019-South-Korea)#tab=summary
34,Terminator: Dark Fate,"$250,367,666","$62,253,077","$188,114,589",24.86%,Terminator: Dark Fat,https://www.the-numbers.com/movie/Terminator-Dark-Fate-(2019)#tab=summary
35,Glass,"$246,999,039","$111,048,468","$135,950,571",44.96%,Glass,https://www.the-numbers.com/movie/Glass-(2019)#tab=summary
36,Dark Phoenix,"$246,356,895","$65,845,974","$180,510,921",26.73%,Dark Phoenix,https://www.the-numbers.com/movie/Dark-Phoenix-(2019)#tab=summary
37,Lie huo ying xiong,"$245,179,530","$290,217","$244,889,313",0.12%,Lie huo ying xiong,https://www.the-numbers.com/movie/Lie-huo-ying-xiong-(China)#tab=summary
38,Shao Nian De Ni,"$231,482,787","$1,921,657","$229,561,130",0.83%,Shao Nian De Ni,https://www.the-numbers.com/movie/Shao-Nian-De-Ni-(China)#tab=summary
39,Annabelle Comes Home,"$231,252,591","$74,152,591","$157,100,000",32.07%,Annabelle Comes Home,https://www.the-numbers.com/movie/Annabelle-Comes-Home-(2019)#tab=summary
40,Ford v. Ferrari,"$224,390,706","$117,624,357","$106,766,349",52.42%,Ford v. Ferrari,https://www.the-numbers.com/movie/Ford-v-Ferrari-(2019)#tab=summary
41,Little Women,"$218,838,386","$108,095,955","$110,742,431",49.40%,Little Women,https://www.the-numbers.com/movie/Little-Women-(2019)#tab=summary
42,The Addams Family,"$200,588,546","$97,864,733","$102,723,813",48.79%,The Addams Family,https://www.the-numbers.com/movie/Addams-Family-The-(2019)#tab=summary
43,Wu Sha,"$199,276,793",,"$199,276,793",,Wu Sha,https://www.the-numbers.com/movie/Wu-Sha-(China)#tab=summary
44,Weathering with You (天気の子),"$196,620,592","$8,056,636","$188,563,956",4.10%,Weathering with You ,https://www.the-numbers.com/movie/Weathering-with-You-(2019-Japan)#tab=summary
45,Downton Abbey,"$194,694,725","$96,853,865","$97,840,860",49.75%,Downton Abbey,https://www.the-numbers.com/movie/Downton-Abbey-(UK)-(2019)#tab=summary
46,Yip Man 4,"$192,617,891","$3,956,031","$188,661,860",2.05%,Yip Man 4,https://www.the-numbers.com/movie/Yip-Man-4-(Hong-Kong)#tab=summary
47,The LEGO Movie 2: The Second Part,"$192,306,508","$105,806,508","$86,500,000",55.02%,The LEGO Movie 2: Th,https://www.the-numbers.com/movie/Lego-Movie-2-The-Second-Part-The-(2019)#tab=summary
48,Rocketman,"$190,995,193","$96,368,160","$94,627,033",50.46%,Rocketman,https://www.the-numbers.com/movie/Rocketman-(UK)-(2019)#tab=summary
49,Abominable,"$188,668,889","$60,761,390","$127,907,499",32.21%,Abominable,https://www.the-numbers.com/movie/Abominable-(2019)#tab=summary
50,The White Storm 2: Drug Lords,"$185,427,900",,"$185,427,900",,The White Storm 2: D,https://www.the-numbers.com/movie/White-Storm-2-The-Drug-Lords-(Hong-Kong)#tab=summary
51,Pan Deng Zhe,"$174,008,804","$487,157","$173,521,647",0.28%,Pan Deng Zhe,https://www.the-numbers.com/movie/Pan-Deng-Zhe-(China)#tab=summary
52,Gemini Man,"$166,598,362","$48,546,770","$118,051,592",29.14%,Gemini Man,https://www.the-numbers.com/movie/Gemini-Man-(2019)#tab=summary
53,Spies in Disguise,"$165,124,093","$66,757,013","$98,367,080",40.43%,Spies in Disguise,https://www.the-numbers.com/movie/Spies-in-Disguise-(2019)#tab=summary
54,Escape Room,"$155,615,727","$57,000,756","$98,614,971",36.63%,Escape Room,https://www.the-numbers.com/movie/Escape-Room-(2019)#tab=summary
55,Yesterday,"$154,783,324","$73,286,650","$81,496,674",47.35%,Yesterday,https://www.the-numbers.com/movie/Yesterday-(UK)-(2019)#tab=summary
56,The Angry Birds Movie 2,"$152,255,188","$41,657,076","$110,598,112",27.36%,The Angry Birds Movi,https://www.the-numbers.com/movie/Angry-Birds-Movie-2-The-(2019)#tab=summary
57,Hustlers,"$150,467,919","$104,963,598","$45,504,321",69.76%,Hustlers,https://www.the-numbers.com/movie/Hustlers-(2019)#tab=summary
58,Ad Astra,"$135,154,826","$50,188,370","$84,966,456",37.13%,Ad Astra,https://www.the-numbers.com/movie/Ad-Astra-(2019)#tab=summary
59,Angel Has Fallen,"$133,345,583","$69,030,436","$64,315,147",51.77%,Angel Has Fallen,https://www.the-numbers.com/movie/Angel-Has-Fallen-(2019)#tab=summary
60,Yin He Bu Xi Ban,"$127,897,924",,"$127,897,924",,Yin He Bu Xi Ban,https://www.the-numbers.com/movie/Yin-He-Bu-Xi-Ban-(China)#tab=summary
61,Midway,"$126,787,360","$56,846,802","$69,940,558",44.84%,Midway,https://www.the-numbers.com/movie/Midway-(2019)#tab=summary
62,The Upside,"$125,818,440","$108,235,497","$17,582,943",86.03%,The Upside,https://www.the-numbers.com/movie/Upside-The-(2019)#tab=summary
63,Zombieland: Double Tap,"$125,213,018","$73,118,130","$52,094,888",58.39%,Zombieland: Double T,https://www.the-numbers.com/movie/Zombieland-Double-Tap-(2019)#tab=summary
64,Last Christmas,"$123,429,381","$35,150,750","$88,278,631",28.48%,Last Christmas,https://www.the-numbers.com/movie/Last-Christmas-(UK)-(2019)#tab=summary
65,The Curse of La Llorona,"$123,233,739","$54,733,739","$68,500,000",44.41%,The Curse of La Llor,https://www.the-numbers.com/movie/Curse-of-La-Llorona-The-(2019)#tab=summary
66,Dora and the Lost City of Gold,"$120,592,276","$60,477,943","$60,114,333",50.15%,Dora and the Lost Ci,https://www.the-numbers.com/movie/Dora-and-the-Lost-City-of-Gold-(2019)#tab=summary
67,Meitantei Conan: Konjo no Fisuto,"$117,776,017",,"$117,776,017",,Meitantei Conan: Kon,https://www.the-numbers.com/movie/Meitantei-Conan-Konjo-no-Fisuto-(Japan)-(2019)#tab=summary
68,Geukhanjikeob,"$116,109,738","$1,565,885","$114,543,853",1.35%,Geukhanjikeob,https://www.the-numbers.com/movie/Geukhanjikeob-(S-Korea)-(2019)#tab=summary
69,Fan Tan Feng Bao 4,"$115,687,407",,"$115,687,407",,Fan Tan Feng Bao 4,https://www.the-numbers.com/movie/Fan-Tan-Feng-Bao-4-(China)(2019)#tab=summary
70,Wonder Park,"$115,103,325","$45,216,793","$69,886,532",39.28%,Wonder Park,https://www.the-numbers.com/movie/Wonder-Park-(2019)#tab=summary
71,The Gentlemen,"$113,152,222","$36,471,796","$76,680,426",32.23%,The Gentlemen,https://www.the-numbers.com/movie/Gentlemen-The#tab=summary
72,Boonie Bears: Blast Into The Past,"$112,294,128",,"$112,294,128",,Boonie Bears: Blast ,https://www.the-numbers.com/movie/Boonie-Bears-Blast-Into-The-Past-(China)(2019)#tab=summary
73,Pet Sematary,"$111,809,732","$54,724,696","$57,085,036",48.94%,Pet Sematary,https://www.the-numbers.com/movie/Pet-Sematary-(2019)#tab=summary
74,Good Boys,"$111,174,248","$83,140,306","$28,033,942",74.78%,Good Boys,https://www.the-numbers.com/movie/Good-Boys-(2019)#tab=summary
75,Scary Stories to Tell in the Dark,"$104,793,708","$68,947,075","$35,846,633",65.79%,Scary Stories to Tel,https://www.the-numbers.com/movie/Scary-Stories-to-Tell-in-the-Dark-(2019)#tab=summary
76,Chong Ai,"$99,550,700",,"$99,550,700",,Chong Ai,https://www.the-numbers.com/movie/Chong-Ai-(China)#tab=summary
77,Shi Tu Xing Zhe 2 Die Ying Xing Dong,"$98,444,408","$296,751","$98,147,657",0.30%,Shi Tu Xing Zhe 2 Di,https://www.the-numbers.com/movie/Shi-Tu-Xing-Zhe-2-Die-Ying-Xing-Dong-(China)#tab=summary
78,The Hustle,"$97,389,568","$35,417,038","$61,972,530",36.37%,The Hustle,https://www.the-numbers.com/movie/Hustle-The-(2019)#tab=summary
79,Xīn xǐjù zhī wáng,"$92,796,952",,"$92,796,952",,Xīn xǐjù zhī wáng,https://www.the-numbers.com/movie/Xin-xiju-zhi-wang-(China)(2019)#tab=summary
80,Five Feet Apart,"$92,554,209","$45,729,221","$46,824,988",49.41%,Five Feet Apart,https://www.the-numbers.com/movie/Five-Feet-Apart-(2019)#tab=summary
81,Crawl,"$91,720,490","$39,014,193","$52,706,297",42.54%,Crawl,https://www.the-numbers.com/movie/Crawl-(2019)#tab=summary
82,Rambo: Last Blood,"$91,378,886","$44,819,352","$46,559,534",49.05%,Rambo: Last Blood,https://www.the-numbers.com/movie/Rambo-Last-Blood-(2019)#tab=summary
83,Jojo Rabbit,"$86,878,073","$33,370,906","$53,507,167",38.41%,Jojo Rabbit,https://www.the-numbers.com/movie/Jojo-Rabbit-(Germany)-(2019)#tab=summary
84,Qu'est-ce qu'on a encore fait au bon dieu?,"$86,661,493",,"$86,661,493",,Qu'est-ce qu'on a en,https://www.the-numbers.com/movie/Qu-est-ce-qu-on-a-encore-fait-au-bon-dieu-(France)-(2019)#tab=summary
85,One Piece: Stampede (劇場版),"$84,372,182",,"$84,372,182",,One Piece: Stampede ,https://www.the-numbers.com/movie/One-Piece-Stampede-(2019-Japan)#tab=summary
86,A Dog’s Way Home,"$81,152,505","$41,952,715","$39,199,790",51.70%,A Dog’s Way Home,https://www.the-numbers.com/movie/Dogs-Way-Home-A-(2019)#tab=summary
87,A Dog’s Journey,"$78,867,205","$22,782,371","$56,084,834",28.89%,A Dog’s Journey,https://www.the-numbers.com/movie/Dogs-Journey-A-(2019)#tab=summary
88,Cats,"$75,298,476","$27,166,770","$48,131,706",36.08%,Cats,https://www.the-numbers.com/movie/Cats-(2019)#tab=summary
89,Tyler Perry’s A Madea Family Funeral,"$74,821,047","$73,257,045","$1,564,002",97.91%,Tyler Perry’s A Made,https://www.the-numbers.com/movie/Tyler-Perrys-A-Madea-Family-Funeral-(2019)#tab=summary
90,Charlie’s Angels,"$73,235,048","$17,801,306","$55,433,742",24.31%,Charlie’s Angels,https://www.the-numbers.com/movie/Charlies-Angels-(2019)#tab=summary
91,Doctor Sleep,"$72,381,712","$31,581,712","$40,800,000",43.63%,Doctor Sleep,https://www.the-numbers.com/movie/Doctor-Sleep-(2019)#tab=summary
92,What Men Want,"$69,911,903","$54,611,903","$15,300,000",78.12%,What Men Want,https://www.the-numbers.com/movie/What-Men-Want-(2019)#tab=summary
93,A Beautiful Day in the Neighborhood,"$68,590,003","$61,696,436","$6,893,567",89.95%,A Beautiful Day in t,https://www.the-numbers.com/movie/Beautiful-Day-in-the-Neighborhood-A-(2019)#tab=summary
94,ek-si-teu,"$67,043,823","$478,949","$66,564,874",0.71%,ek-si-teu,https://www.the-numbers.com/movie/ek-si-teu-(South-Korea)#tab=summary
95,Happy Death Day 2U,"$64,686,515","$28,148,130","$36,538,385",43.51%,Happy Death Day 2U,https://www.the-numbers.com/movie/Happy-Death-Day-2U-(2019)#tab=summary
96,White Snake (白蛇：缘起),"$64,558,608","$34,730","$64,523,878",0.05%,White Snake (白蛇：缘起),https://www.the-numbers.com/movie/White-Snake-(2019-China)#tab=summary
97,Eiga Doraemon: Nobita no Getsumen Tansaki,"$63,191,904",,"$63,191,904",,Eiga Doraemon: Nobit,https://www.the-numbers.com/movie/Eiga-Doraemon-Nobita-no-Getsumen-Tansaki-(2019-Japan)#tab=summary
98,Cold Pursuit,"$62,599,159","$32,138,862","$30,460,297",51.34%,Cold Pursuit,https://www.the-numbers.com/movie/Cold-Pursuit-(2019)#tab=summary
99,Bombshell,"$61,404,394","$31,762,808","$29,641,586",51.73%,Bombshell,https://www.the-numbers.com/movie/Bombshell#tab=summary
100,Playing with Fire,"$61,236,720","$44,451,847","$16,784,873",72.59%,Playing with Fire,https://www.the-numbers.com/movie/Playing-with-Fire-(2019)#tab=summary
101,MA,"$61,220,784","$45,896,028","$15,324,756",74.97%,MA,https://www.the-numbers.com/movie/Ma-(2019)#tab=summary
102,Wo Wei Xiong Di Kuang,"$60,006,412",,"$60,006,412",,Wo Wei Xiong Di Kuan,https://www.the-numbers.com/movie/Wo-Wei-Xiong-Di-Kuang-(2019-China)#tab=summary
103,Baekdusan,"$59,505,509","$372,562","$59,132,947",0.63%,Baekdusan,https://www.the-numbers.com/movie/Baekdusan-(2019-South-Korea)#tab=summary
104,After,"$57,926,850","$12,138,565","$45,788,285",20.95%,After,https://www.the-numbers.com/movie/After-(2019)#tab=summary
105,Zhu Xian,"$56,911,144",,"$56,911,144",,Zhu Xian,https://www.the-numbers.com/movie/Zhu-Xian-(2019-China)#tab=summary
106,Ready or Not,"$56,702,995","$28,714,231","$27,988,764",50.64%,Ready or Not,https://www.the-numbers.com/movie/Ready-or-Not-(2019)#tab=summary
107,Das Perfekte Geheimnis,"$56,532,065",,"$56,532,065",,Das Perfekte Geheimn,https://www.the-numbers.com/movie/Perfekte-Geheimnis-Das-(2019-Germany)#tab=summary
108,Da Ren Wu,"$56,040,680",,"$56,040,680",,Da Ren Wu,https://www.the-numbers.com/movie/Da-Ren-Wu-(China)(2019)#tab=summary
109,Hellboy,"$53,956,480","$21,903,748","$32,052,732",40.60%,Hellboy,https://www.the-numbers.com/movie/Hellboy-(2019)#tab=summary
110,Long Shot,"$53,624,424","$30,316,271","$23,308,153",56.53%,Long Shot,https://www.the-numbers.com/movie/Long-Shot-(2019)#tab=summary
111,Saaho,"$52,819,381","$2,626,284","$50,193,097",4.97%,Saaho,https://www.the-numbers.com/movie/Saaho-(India)#tab=summary
112,Just Mercy,"$50,901,502","$36,001,502","$14,900,000",70.73%,Just Mercy,https://www.the-numbers.com/movie/Just-Mercy#tab=summary
113,Song of Youth,"$50,885,008",,"$50,885,008",,Song of Youth,https://www.the-numbers.com/movie/Song-of-Youth-(China)-(2019)#tab=summary
114,Kholop,"$50,628,048",,"$50,628,048",,Kholop,https://www.the-numbers.com/movie/Kholop-(2019-Russia)#tab=summary
115,Kingudamu,"$50,573,876",,"$50,573,876",,Kingudamu,https://www.the-numbers.com/movie/Kingudamu-(Japan)-(2019)#tab=summary
116,Uncut Gems,"$50,023,780","$50,023,780",,100.00%,Uncut Gems,https://www.the-numbers.com/movie/Uncut-Gems#tab=summary
117,The Grudge,"$49,503,117","$21,216,148","$28,286,969",42.86%,The Grudge,https://www.the-numbers.com/movie/Grudge-The-(2020)#tab=summary
118,Breakthrough,"$49,231,674","$40,713,082","$8,518,592",82.70%,Breakthrough,https://www.the-numbers.com/movie/Breakthrough-(2019)#tab=summary
119,Little,"$49,207,917","$40,860,481","$8,347,436",83.04%,Little,https://www.the-numbers.com/movie/Little-(2019)#tab=summary
120,Isn’t it Romantic,"$48,791,187","$48,791,187",,100.00%,Isn’t it Romantic,https://www.the-numbers.com/movie/Isnt-it-Romantic-(2019)#tab=summary
121,Queen & Slim,"$48,266,163","$43,808,310","$4,457,853",90.76%,Queen & Slim,https://www.the-numbers.com/movie/Queen-and-Slim-(2019)#tab=summary
122,Shaun the Sheep Movie: Farmageddon,"$47,862,290",,"$47,862,290",,Shaun the Sheep Movi,https://www.the-numbers.com/movie/Shaun-the-Sheep-Movie-Farmageddon-(UK)-(2019)#tab=summary
123,47 Meters Down: Uncaged,"$47,582,563","$22,260,900","$25,321,663",46.78%,47 Meters Down: Unca,https://www.the-numbers.com/movie/47-Meters-Down-Uncaged-(2019)#tab=summary
124,Midsommar,"$46,713,431","$27,426,363","$19,287,068",58.71%,Midsommar,https://www.the-numbers.com/movie/Midsommar-(2019)#tab=summary
125,Zhui Long 2: Zhui Ji Da Fu Hao,"$45,738,461","$196,634","$45,541,827",0.43%,Zhui Long 2: Zhui Ji,https://www.the-numbers.com/movie/Zhui-Long-2-Zhui-Ji-Da-Fu-Hao-(Hong-Kong)-(2019)#tab=summary
126,Judy,"$45,495,000","$24,319,961","$21,175,039",53.46%,Judy,https://www.the-numbers.com/movie/Judy-(2019)#tab=summary
127,Richard Jewell,"$44,645,542","$22,345,542","$22,300,000",50.05%,Richard Jewell,https://www.the-numbers.com/movie/Richard-Jewell#tab=summary
128,Harriet,"$44,035,587","$43,082,155","$953,432",97.83%,Harriet,https://www.the-numbers.com/movie/Harriet-(2019)#tab=summary
129,Luo Xiaohei zhan ji,"$43,883,918",,"$43,883,918",,Luo Xiaohei zhan ji,https://www.the-numbers.com/movie/Luo-Xiaohei-zhan-ji-(2019-China)#tab=summary
130,Child’s Play,"$43,499,580","$29,208,403","$14,291,177",67.15%,Child’s Play,https://www.the-numbers.com/movie/Childs-Play-(2019)#tab=summary
131,21 Bridges,"$42,657,631","$28,539,757","$14,117,874",66.90%,21 Bridges,https://www.the-numbers.com/movie/21-Bridges-(2019)#tab=summary
132,Countdown,"$42,176,201","$25,621,766","$16,554,435",60.75%,Countdown,https://www.the-numbers.com/movie/Countdown-(2019)#tab=summary
133,Masukarêdo hoteru,"$41,885,312",,"$41,885,312",,Masukarêdo hoteru,https://www.the-numbers.com/movie/Masukaredo-hoteru-(Japan)-(2019)#tab=summary
134,Fighting With My Family,"$41,503,088","$22,958,583","$18,544,505",55.32%,Fighting With My Fam,https://www.the-numbers.com/movie/Fighting-With-My-Family-(2019)#tab=summary
135,The Intruder,"$40,597,401","$35,388,976","$5,208,425",87.17%,The Intruder,https://www.the-numbers.com/movie/Intruder-The-(2019)#tab=summary
136,Dolor y gloria,"$39,790,164","$4,567,338","$35,222,826",11.48%,Dolor y gloria,https://www.the-numbers.com/movie/Dolor-y-gloria-(Spain)-(2019)#tab=summary
137,Wei Da De Yuan Wang,"$39,757,804",,"$39,757,804",,Wei Da De Yuan Wang,https://www.the-numbers.com/movie/Wei-Da-De-Yuan-Wang-(2019-China)#tab=summary
138,Minha Mãe é uma Peça 3: O Filme,"$39,273,020",,"$39,273,020",,Minha Mãe é uma Peça,https://www.the-numbers.com/movie/Minha-Mae-e-uma-Peca-3-O-Filme-(2019-Brazil)#tab=summary
139,Underwater,"$39,177,495","$17,291,078","$21,886,417",44.14%,Underwater,https://www.the-numbers.com/movie/Underwater-(2020)#tab=summary
140,Overcomer,"$38,093,564","$34,700,142","$3,393,422",91.09%,Overcomer,https://www.the-numbers.com/movie/Overcomer-(2019)#tab=summary
141,Bloodshot,"$37,163,054","$10,021,787","$27,141,267",26.97%,Bloodshot,https://www.the-numbers.com/movie/Bloodshot-(2020)#tab=summary
142,Fan Zui Xian Chang,"$37,092,694",,"$37,092,694",,Fan Zui Xian Chang,https://www.the-numbers.com/movie/Fan-Zui-Xian-Chang-(2019-China)#tab=summary
143,Warriors of Honor,"$36,090,000",,"$36,090,000",,Warriors of Honor,https://www.the-numbers.com/movie/Warriors-of-Honor-(2019-China)#tab=summary
144,The Confidence Man JP -The Movie-,"$35,762,324",,"$35,762,324",,The Confidence Man J,https://www.the-numbers.com/movie/Confidence-Man-JP-The-The-Movie-(2019-Japan)#tab=summary
145,Bongodong Jeontoo,"$34,518,596",,"$34,518,596",,Bongodong Jeontoo,https://www.the-numbers.com/movie/Bongodong-Jeontoo-(2019-South-Korea)#tab=summary
146,Nappeun Nyeoseokdeul: Deo Moobi,"$34,307,303","$166,971","$34,140,332",0.49%,Nappeun Nyeoseokdeul,https://www.the-numbers.com/movie/Nappeun-Nyeoseokdeul-Deo-Moobi-(2019-South-Korea)#tab=summary
147,The Good Liar,"$33,856,058","$17,156,058","$16,700,000",50.67%,The Good Liar,https://www.the-numbers.com/movie/Good-Liar-The-(2019)#tab=summary
148,The Art of Racing in the Rain,"$33,773,963","$26,402,818","$7,371,145",78.18%,The Art of Racing in,https://www.the-numbers.com/movie/Art-of-Racing-in-the-Rain-The-(2019)#tab=summary
149,BrightBurn,"$33,183,640","$17,259,427","$15,924,213",52.01%,BrightBurn,https://www.the-numbers.com/movie/Brightburn-(2019)#tab=summary
150,Anna,"$32,825,217","$7,743,794","$25,081,423",23.59%,Anna,https://www.the-numbers.com/movie/Anna-(France)-(2019)#tab=summary
151,Tonde Saitama,"$32,802,348",,"$32,802,348",,Tonde Saitama,https://www.the-numbers.com/movie/Tonde-Saitama-(Japan)-(2019)#tab=summary
152,UglyDolls,"$32,630,599","$20,150,241","$12,480,358",61.75%,UglyDolls,https://www.the-numbers.com/movie/UglyDolls-(2019)#tab=summary
153,Stuber,"$32,390,945","$22,370,452","$10,020,493",69.06%,Stuber,https://www.the-numbers.com/movie/Stuber-(2019)#tab=summary
154,Kioku ni Gozaimasen,"$32,333,512",,"$32,333,512",,Kioku ni Gozaimasen,https://www.the-numbers.com/movie/Kioku-ni-Gozaimasen-(2019-Japan)#tab=summary
155,Da Yue Zai Dong Ji,"$32,227,828",,"$32,227,828",,Da Yue Zai Dong Ji,https://www.the-numbers.com/movie/Da-Yue-Zai-Dong-Ji-(2019-China)#tab=summary
156,Liang Zhi Lao Hu,"$32,007,253",,"$32,007,253",,Liang Zhi Lao Hu,https://www.the-numbers.com/movie/Liang-Zhi-Lao-Hu-(2019-China)#tab=summary
157,The Queen\'s Corgi,"$31,550,316",,"$31,550,316",,The Queen\'s Corgi,https://www.the-numbers.com/movie/Queens-Corgi-The-(2019-Belgium)#tab=summary
158,Shou Yi Ren,"$31,188,559","$90,545","$31,098,014",0.29%,Shou Yi Ren,https://www.the-numbers.com/movie/Shou-yi-ren-(2019-China)#tab=summary
159,Nan Fang Che Zhan De Ju Hui,"$31,087,341","$12,573","$31,074,768",0.04%,Nan Fang Che Zhan De,https://www.the-numbers.com/movie/Nan-Fang-Che-Zhan-De-Ju-Hui-(2019-China)#tab=summary
160,Pinocchio,"$30,360,375","$1,831,718","$28,528,657",6.03%,Pinocchio,https://www.the-numbers.com/movie/Pinocchio-(Italy)(2019)#tab=summary
161,Boku no Hīrō Akademia The Movie Hīrōzu: Raijing…,"$30,017,163","$13,553,826","$16,463,337",45.15%,Boku no Hīrō Akademi,https://www.the-numbers.com/movie/Boku-no-Hiro-Akademia-The-Movie-Hirozu-Raijingu-(Japan)#tab=summary
162,Gekijô-ban poketto monsutâ - Myûtsû no gyakushû…,"$29,753,435",,"$29,753,435",,Gekijô-ban poketto m,https://www.the-numbers.com/movie/Gekijo-ban-poketto-monsuta-Myutsu-no-gyakushu-Evolution-(Japan)#tab=summary
