Rank,Movie,Worldwide Box Office,Domestic Box Office,International Box Office,Domestic Share,trunc,link
12,How to Train Your Dragon 2,"$614,586,270","$177,002,924","$437,583,346",28.80%,How to Train Your Dr,https://www.the-numbers.com/movie/How-to-Train-Your-Dragon-2-(2014)#tab=summary
13,American Sniper,"$547,626,372","$350,126,372","$197,500,000",63.94%,American Sniper,https://www.the-numbers.com/movie/American-Sniper#tab=summary
14,Godzilla,"$529,076,069","$200,676,069","$328,400,000",37.93%,Godzilla,https://www.the-numbers.com/movie/Godzilla-(2014)#tab=summary
15,Rio 2,"$492,846,291","$131,538,435","$361,307,856",26.69%,Rio 2,https://www.the-numbers.com/movie/Rio-2#tab=summary
16,Teenage Mutant Ninja Turtles,"$485,004,754","$191,204,754","$293,800,000",39.42%,Teenage Mutant Ninja,https://www.the-numbers.com/movie/Teenage-Mutant-Ninja-Turtles-(2014)#tab=summary
17,The Lego Movie,"$467,560,472","$258,364,131","$209,196,341",55.26%,The Lego Movie,https://www.the-numbers.com/movie/LEGO-Movie-The#tab=summary
18,Lucy,"$457,507,776","$126,573,960","$330,933,816",27.67%,Lucy,https://www.the-numbers.com/movie/Lucy#tab=summary
19,Gone Girl,"$367,128,535","$167,767,189","$199,361,346",45.70%,Gone Girl,https://www.the-numbers.com/movie/Gone-Girl-(2014)#tab=summary
20,Edge of Tomorrow,"$367,028,980","$100,206,256","$266,822,724",27.30%,Edge of Tomorrow,https://www.the-numbers.com/movie/Edge-of-Tomorrow#tab=summary
21,Penguins of Madagascar,"$366,942,531","$83,350,911","$283,591,620",22.71%,Penguins of Madagasc,https://www.the-numbers.com/movie/Penguins-of-Madagascar#tab=summary
22,Night at the Museum: Secret of the Tomb,"$353,756,621","$113,746,621","$240,010,000",32.15%,Night at the Museum:,https://www.the-numbers.com/movie/Night-at-the-Museum-Secret-of-the-Tomb#tab=summary
23,Noah,"$352,831,065","$101,200,044","$251,631,021",28.68%,Noah,https://www.the-numbers.com/movie/Noah#tab=summary
24,The Maze Runner,"$348,319,861","$102,427,862","$245,891,999",29.41%,The Maze Runner,https://www.the-numbers.com/movie/Maze-Runner-The#tab=summary
25,22 Jump Street,"$331,333,876","$191,719,337","$139,614,539",57.86%,22 Jump Street,https://www.the-numbers.com/movie/22-Jump-Street#tab=summary
26,300: Rise of an Empire,"$330,780,051","$106,580,051","$224,200,000",32.22%,300: Rise of an Empi,https://www.the-numbers.com/movie/300-Rise-of-an-Empire#tab=summary
27,The Fault in Our Stars,"$307,166,834","$124,872,350","$182,294,484",40.65%,The Fault in Our Sta,https://www.the-numbers.com/movie/Fault-in-Our-Stars-The#tab=summary
28,Divergent,"$276,014,965","$150,947,895","$125,067,070",54.69%,Divergent,https://www.the-numbers.com/movie/Divergent#tab=summary
29,Neighbors,"$270,944,428","$150,086,800","$120,857,628",55.39%,Neighbors,https://www.the-numbers.com/movie/Neighbors-(2013)#tab=summary
30,Mr. Peabody & Sherman,"$269,806,430","$111,506,430","$158,300,000",41.33%,Mr. Peabody & Sherma,https://www.the-numbers.com/movie/Mr-Peabody-and-Sherman#tab=summary
31,Exodus: Gods and Kings,"$268,314,513","$65,014,513","$203,300,000",24.23%,Exodus: Gods and Kin,https://www.the-numbers.com/movie/Exodus-Gods-and-Kings#tab=summary
32,Paddington,"$267,463,854","$76,223,578","$191,240,276",28.50%,Paddington,https://www.the-numbers.com/movie/Paddington#tab=summary
33,Annabelle,"$256,857,527","$84,273,813","$172,583,714",32.81%,Annabelle,https://www.the-numbers.com/movie/Annabelle#tab=summary
34,The Taking of Tiger Mountain,"$255,742,933","$222,964","$255,519,969",0.09%,The Taking of Tiger ,https://www.the-numbers.com/movie/Taking-of-Tiger-Mountain-The#tab=summary
35,Hercules,"$243,388,614","$72,688,614","$170,700,000",29.87%,Hercules,https://www.the-numbers.com/movie/Hercules-(2014)#tab=summary
36,RoboCop,"$242,981,799","$58,607,007","$184,374,792",24.12%,RoboCop,https://www.the-numbers.com/movie/RoboCop-(2013)#tab=summary
37,The Imitation Game,"$227,328,585","$91,125,143","$136,203,442",40.09%,The Imitation Game,https://www.the-numbers.com/movie/Imitation-Game-The#tab=summary
38,Non-Stop,"$222,383,055","$91,742,160","$130,640,895",41.25%,Non-Stop,https://www.the-numbers.com/movie/Non-Stop-(2013)#tab=summary
39,Dracula Untold,"$220,241,723","$55,991,880","$164,249,843",25.42%,Dracula Untold,https://www.the-numbers.com/movie/Dracula-Untold#tab=summary
40,Into the Woods,"$212,416,317","$128,002,372","$84,413,945",60.26%,Into the Woods,https://www.the-numbers.com/movie/Into-the-Woods#tab=summary
41,Fury,"$210,221,008","$85,817,906","$124,403,102",40.82%,Fury,https://www.the-numbers.com/movie/Fury-(2014)#tab=summary
42,The Expendables 3,"$209,461,378","$39,322,544","$170,138,834",18.77%,The Expendables 3,https://www.the-numbers.com/movie/Expendables-3-The#tab=summary
43,The Other Woman,"$194,270,103","$83,911,193","$110,358,910",43.19%,The Other Woman,https://www.the-numbers.com/movie/Other-Woman-The-(2014)#tab=summary
44,Need for Speed,"$194,169,619","$43,568,507","$150,601,112",22.44%,Need for Speed,https://www.the-numbers.com/movie/Need-for-Speed#tab=summary
45,The Equalizer,"$192,903,624","$101,530,738","$91,372,886",52.63%,The Equalizer,https://www.the-numbers.com/movie/Equalizer-The#tab=summary
46,Xin Hua Lu Fang,"$188,744,961","$774,961","$187,970,000",0.41%,Xin Hua Lu Fang,https://www.the-numbers.com/movie/Xin-Hua-Lu-Fang#tab=summary
47,Xi you ji: Da nao tian gong,"$167,840,000",,"$167,840,000",,Xi you ji: Da nao ti,https://www.the-numbers.com/movie/Xi-you-ji-Da-nao-tian-gong#tab=summary
48,Unbroken,"$163,527,824","$115,637,895","$47,889,929",70.71%,Unbroken,https://www.the-numbers.com/movie/Unbroken#tab=summary
49,The Grand Budapest Hotel,"$163,037,661","$59,076,019","$103,961,642",36.23%,The Grand Budapest H,https://www.the-numbers.com/movie/Grand-Budapest-Hotel-The#tab=summary
50,The Monuments Men,"$158,702,748","$78,031,620","$80,671,128",49.17%,The Monuments Men,https://www.the-numbers.com/movie/Monuments-Men-The#tab=summary
51,Dumb and Dumber To,"$156,553,592","$86,208,010","$70,345,582",55.07%,Dumb and Dumber To,https://www.the-numbers.com/movie/Dumb-and-Dumber-To#tab=summary
52,Planes: Fire and Rescue,"$156,399,644","$59,157,732","$97,241,912",37.82%,Planes: Fire and Res,https://www.the-numbers.com/movie/Planes-Fire-and-Rescue#tab=summary
53,Ride Along,"$153,733,800","$134,202,565","$19,531,235",87.30%,Ride Along,https://www.the-numbers.com/movie/Ride-Along#tab=summary
54,Into the Storm,"$150,429,371","$47,602,194","$102,827,177",31.64%,Into the Storm,https://www.the-numbers.com/movie/Into-the-Storm#tab=summary
55,Stand By Me Doraemon,"$147,000,000",,"$147,000,000",,Stand By Me Doraemon,https://www.the-numbers.com/movie/Stand-by-Me-Doraemon-(Japan)#tab=summary
56,Annie,"$139,829,625","$85,911,262","$53,918,363",61.44%,Annie,https://www.the-numbers.com/movie/Annie-(2014)#tab=summary
57,Let’s Be Cops,"$136,890,774","$82,390,774","$54,500,000",60.19%,Let’s Be Cops,https://www.the-numbers.com/movie/Lets-Be-Cops#tab=summary
58,Myeong-ryang,"$133,450,917","$2,830,989","$130,619,928",2.12%,Myeong-ryang,https://www.the-numbers.com/movie/Myeong-ryang#tab=summary
59,Jack Ryan: Shadow Recruit,"$131,377,412","$50,577,412","$80,800,000",38.50%,Jack Ryan: Shadow Re,https://www.the-numbers.com/movie/Jack-Ryan-Shadow-Recruit#tab=summary
60,Blended,"$127,990,741","$46,290,741","$81,700,000",36.17%,Blended,https://www.the-numbers.com/movie/Blended#tab=summary
61,Sex Tape,"$126,069,509","$38,543,473","$87,526,036",30.57%,Sex Tape,https://www.the-numbers.com/movie/Sex-Tape#tab=summary
62,The Theory of Everything,"$123,327,692","$35,893,537","$87,434,155",29.10%,The Theory of Everyt,https://www.the-numbers.com/movie/Theory-of-Everything-The-(2014)#tab=summary
63,The Nut Job,"$122,529,966","$64,251,538","$58,278,428",52.44%,The Nut Job,https://www.the-numbers.com/movie/Nut-Job-The#tab=summary
64,Qu'est ce qu'on a fait au bon dieu,"$119,999,878",,"$119,999,878",,Qu'est ce qu'on a fa,https://www.the-numbers.com/movie/Quest-ce-quon-a-fait-au-bon-dieu#tab=summary
65,Where Are We Going Dad?,"$112,370,000",,"$112,370,000",,Where Are We Going D,https://www.the-numbers.com/movie/Where-Are-We-Going-Dad-(China)#tab=summary
66,The Boxtrolls,"$111,898,741","$50,837,305","$61,061,436",45.43%,The Boxtrolls,https://www.the-numbers.com/movie/Boxtrolls-The#tab=summary
67,The Purge: Anarchy,"$111,534,881","$71,562,550","$39,972,331",64.16%,The Purge: Anarchy,https://www.the-numbers.com/movie/Purge-Anarchy-The#tab=summary
68,Seventh Son,"$108,874,967","$17,725,785","$91,149,182",16.28%,Seventh Son,https://www.the-numbers.com/movie/Seventh-Son#tab=summary
69,Pompeii,"$108,469,033","$23,169,033","$85,300,000",21.36%,Pompeii,https://www.the-numbers.com/movie/Pompeii#tab=summary
70,The Breakup Guru,"$106,798,959","$208,959","$106,590,000",0.20%,The Breakup Guru,https://www.the-numbers.com/movie/Breakup-Guru-The#tab=summary
71,Horrible Bosses 2,"$105,945,357","$54,445,357","$51,500,000",51.39%,Horrible Bosses 2,https://www.the-numbers.com/movie/Horrible-Bosses-2#tab=summary
72,Ouija,"$103,300,632","$50,856,010","$52,444,622",49.23%,Ouija,https://www.the-numbers.com/movie/Ouija-(2014)#tab=summary
73,Transcendence,"$103,039,258","$23,022,309","$80,016,949",22.34%,Transcendence,https://www.the-numbers.com/movie/Transcendence#tab=summary
74,Birdman or (The Unexpected Virtue of Ignorance),"$102,544,383","$42,340,598","$60,203,785",41.29%,Birdman or (The Unex,https://www.the-numbers.com/movie/Birdman#tab=summary
75,"Alexander and the Terrible, Horrible, No Good, …","$101,379,287","$66,954,149","$34,425,138",66.04%,Alexander and the Te,https://www.the-numbers.com/movie/Alexander-and-the-Terrible-Horrible-No-Good-Very-Bad-Day#tab=summary
76,Heaven is for Real,"$100,913,556","$91,386,097","$9,527,459",90.56%,Heaven is for Real,https://www.the-numbers.com/movie/Heaven-is-for-Real#tab=summary
77,Hou hui wu qi,"$100,110,000",,"$100,110,000",,Hou hui wu qi,https://www.the-numbers.com/movie/Hou-hui-wu-qi#tab=summary
78,P.K.,"$100,013,053","$10,616,104","$89,396,949",10.61%,P.K.,https://www.the-numbers.com/movie/PK-(India)#tab=summary
79,Gukjesijang,"$99,684,837","$2,305,912","$97,378,925",2.31%,Gukjesijang,https://www.the-numbers.com/movie/Gukjesijang#tab=summary
80,The Book of Life,"$97,651,543","$50,151,543","$47,500,000",51.36%,The Book of Life,https://www.the-numbers.com/movie/Book-of-Life-The#tab=summary
81,Tammy,"$96,407,655","$84,525,432","$11,882,223",87.68%,Tammy,https://www.the-numbers.com/movie/Tammy#tab=summary
82,The Hundred-Foot Journey,"$94,270,488","$54,235,441","$40,035,047",57.53%,The Hundred-Foot Jou,https://www.the-numbers.com/movie/Hundred-Foot-Journey-The#tab=summary
83,Cong cong na nian,"$94,036,853","$566,853","$93,470,000",0.60%,Cong cong na nian,https://www.the-numbers.com/movie/Cong-cong-na-nian-(China)(2014)#tab=summary
84,Paranormal Activity: The Marked Ones,"$90,904,854","$32,462,372","$58,442,482",35.71%,Paranormal Activity:,https://www.the-numbers.com/movie/Paranormal-Activity-The-Marked-Ones#tab=summary
85,Deliver Us from Evil,"$87,956,618","$30,577,122","$57,379,496",34.76%,Deliver Us from Evil,https://www.the-numbers.com/movie/Deliver-Us-From-Evil-(2014)#tab=summary
86,A Million Ways to Die in The West,"$86,778,557","$42,720,965","$44,057,592",49.23%,A Million Ways to Di,https://www.the-numbers.com/movie/Million-Ways-to-Die-in-the-West-A#tab=summary
87,John Wick,"$86,085,139","$43,037,835","$43,047,304",49.99%,John Wick,https://www.the-numbers.com/movie/John-Wick#tab=summary
88,gugjesijang (국제시장),"$85,742,272",,"$85,742,272",,gugjesijang (국제시장),https://www.the-numbers.com/movie/gugjesijang-(2014-South-Korea)#tab=summary
89,Ao men feng yun,"$84,570,000",,"$84,570,000",,Ao men feng yun,https://www.the-numbers.com/movie/Ao-men-feng-yun#tab=summary
90,La famille Bélier,"$82,438,670",,"$82,438,670",,La famille Bélier,https://www.the-numbers.com/movie/famille-Belier-La#tab=summary
91,Yi bu zhi yao,"$81,300,000",,"$81,300,000",,Yi bu zhi yao,https://www.the-numbers.com/movie/Yi-bu-zhi-yao-(China)-(2014)#tab=summary
92,Muppets Most Wanted,"$79,312,301","$51,178,893","$28,133,408",64.53%,Muppets Most Wanted,https://www.the-numbers.com/movie/Muppets-Most-Wanted#tab=summary
93,If I Stay,"$78,356,170","$50,474,843","$27,881,327",64.42%,If I Stay,https://www.the-numbers.com/movie/If-I-Stay#tab=summary
94,Ocho Apellidos Vascos,"$77,862,751",,"$77,862,751",,Ocho Apellidos Vasco,https://www.the-numbers.com/movie/Ocho-Apellidos-Vascos-(2014-Spain)#tab=summary
95,Step Up All In,"$77,804,384","$14,904,384","$62,900,000",19.16%,Step Up All In,https://www.the-numbers.com/movie/Step-Up-All-In#tab=summary
96,The Judge,"$76,073,556","$47,119,388","$28,954,168",61.94%,The Judge,https://www.the-numbers.com/movie/Judge-The#tab=summary
97,Xiao shi dai 3,"$75,490,000",,"$75,490,000",,Xiao shi dai 3,https://www.the-numbers.com/movie/Xiao-shi-dai-3-(2014-China)#tab=summary
98,"I, Frankenstein","$74,575,290","$19,075,290","$55,500,000",25.58%,"I, Frankenstein",https://www.the-numbers.com/movie/I-Frankenstein#tab=summary
99,The Pirate Fairy,"$73,816,079",,"$73,816,079",,The Pirate Fairy,https://www.the-numbers.com/movie/Pirate-Fairy-The-(2014)#tab=summary
100,Brick Mansions,"$73,421,224","$20,396,829","$53,024,395",27.78%,Brick Mansions,https://www.the-numbers.com/movie/Brick-Mansions#tab=summary
101,Tong zhuo de ni,"$73,050,000",,"$73,050,000",,Tong zhuo de ni,https://www.the-numbers.com/movie/Tong-zhuo-de-ni-(2014-China)#tab=summary
102,Son of God,"$70,949,793","$59,700,064","$11,249,729",84.14%,Son of God,https://www.the-numbers.com/movie/Son-of-God#tab=summary
103,Think Like a Man Too,"$70,027,933","$65,028,687","$4,999,246",92.86%,Think Like a Man Too,https://www.the-numbers.com/movie/Think-Like-a-Man-2-(2016)#tab=summary
104,Begin Again,"$67,731,796","$16,170,632","$51,561,164",23.87%,Begin Again,https://www.the-numbers.com/movie/Begin-Again#tab=summary
105,The Giver,"$66,540,205","$45,090,374","$21,449,831",67.76%,The Giver,https://www.the-numbers.com/movie/Giver-The#tab=summary
106,Honig im Kipf,"$66,521,876",,"$66,521,876",,Honig im Kipf,https://www.the-numbers.com/movie/Honig-im-Kopf-(2014-Germany)#tab=summary
107,Bei Jing Ai Qing Gu Shi,"$65,713,598","$423,598","$65,290,000",0.64%,Bei Jing Ai Qing Gu ,https://www.the-numbers.com/movie/Bei-Jing-Ai-Qing-Gu-Shi-(2014-China)#tab=summary
108,Jersey Boys,"$65,282,732","$47,047,013","$18,235,719",72.07%,Jersey Boys,https://www.the-numbers.com/movie/Jersey-Boys#tab=summary
109,Jing Cheng 81 Hao,"$65,220,000",,"$65,220,000",,Jing Cheng 81 Hao,https://www.the-numbers.com/movie/Jing-Cheng-81-Hao-(2014-China)#tab=summary
110,God’s Not Dead,"$63,777,092","$60,755,732","$3,021,360",95.26%,God’s Not Dead,https://www.the-numbers.com/movie/Gods-Not-Dead#tab=summary
111,The Pirates,"$62,883,705","$160,133","$62,723,572",0.25%,The Pirates,https://www.the-numbers.com/movie/Pirates-The-(2014-South-Korea)#tab=summary
112,Thunder and the House of Magic,"$62,582,520","$4,091","$62,578,429",0.01%,Thunder and the Hous,https://www.the-numbers.com/movie/Thunder-and-the-House-of-Magic-(2014-Belgium)#tab=summary
113,A Walk Among the Tombstones,"$62,108,587","$26,017,685","$36,090,902",41.89%,A Walk Among the Tom,https://www.the-numbers.com/movie/Walk-Among-the-Tombstones-A-(2014)#tab=summary
114,The Legend of Hercules,"$58,953,319","$18,848,538","$40,104,781",31.97%,The Legend of Hercul,https://www.the-numbers.com/movie/Legend-of-Hercules-The#tab=summary
115,Miss Granny (수상한 그녀),"$58,100,000",,"$58,100,000",,Miss Granny (수상한 그녀),https://www.the-numbers.com/movie/Miss-Granny-(2014-South-Korea)#tab=summary
116,The Inbetweeners 2,"$58,000,000",,"$58,000,000",,The Inbetweeners 2,https://www.the-numbers.com/movie/Inbetweeners-2-The-(2014)#tab=summary
117,Dolphin Tale 2,"$57,824,533","$42,024,533","$15,800,000",72.68%,Dolphin Tale 2,https://www.the-numbers.com/movie/Dolphin-Tale-2#tab=summary
118,Boyhood,"$57,273,049","$25,379,975","$31,893,074",44.31%,Boyhood,https://www.the-numbers.com/movie/Boyhood#tab=summary
119,St. Vincent,"$54,837,234","$44,137,712","$10,699,522",80.49%,St. Vincent,https://www.the-numbers.com/movie/St-Vincent#tab=summary
120,Qin ai de,"$54,630,000",,"$54,630,000",,Qin ai de,https://www.the-numbers.com/movie/Qin-ai-de-(2014-China)#tab=summary
121,No Good Deed,"$54,323,210","$52,543,632","$1,779,578",96.72%,No Good Deed,https://www.the-numbers.com/movie/No-Good-Deed-(2013)#tab=summary
122,That Awkward Moment,"$53,068,955","$26,068,955","$27,000,000",49.12%,That Awkward Moment,https://www.the-numbers.com/movie/That-Awkward-Moment-(2013)#tab=summary
123,Wild,"$52,460,543","$37,880,356","$14,580,187",72.21%,Wild,https://www.the-numbers.com/movie/Wild-(2014)#tab=summary
124,Astérix: Le domaine des dieux,"$51,379,470","$1,656,287","$49,723,183",3.22%,Astérix: Le domaine ,https://www.the-numbers.com/movie/Asterix-Le-Domaine-des-dieux-(2014-France)#tab=summary
125,About Last Night,"$50,445,860","$48,637,684","$1,808,176",96.42%,About Last Night,https://www.the-numbers.com/movie/About-Last-Night-(2014)#tab=summary
126,Nightcrawler,"$50,334,418","$32,381,218","$17,953,200",64.33%,Nightcrawler,https://www.the-numbers.com/movie/Nightcrawler#tab=summary
127,Supercondriaque,"$50,160,446",,"$50,160,446",,Supercondriaque,https://www.the-numbers.com/movie/Supercondriaque-(2014-France)#tab=summary
128,Demain Tout Commence,"$49,070,099",,"$49,070,099",,Demain Tout Commence,https://www.the-numbers.com/movie/Demain-Tout-Commence-(2016-France)#tab=summary
129,Her,"$48,038,809","$25,568,251","$22,470,558",53.22%,Her,https://www.the-numbers.com/movie/Her#tab=summary
130,Kick,"$47,493,530","$2,472,695","$45,020,835",5.21%,Kick,https://www.the-numbers.com/movie/Kick-(2014-India)#tab=summary
131,Chef,"$46,829,309","$31,424,004","$15,405,305",67.10%,Chef,https://www.the-numbers.com/movie/Chef#tab=summary
132,Wei ai zhi jian ru jia jing,"$45,331,734","$271,734","$45,060,000",0.60%,Wei ai zhi jian ru j,https://www.the-numbers.com/movie/Wei-ai-zhi-jian-ru-jia-jing-(China)(2014)#tab=summary
133,Oculus,"$44,115,496","$27,695,246","$16,420,250",62.78%,Oculus,https://www.the-numbers.com/movie/Oculus#tab=summary
134,Earth to Echo,"$42,174,545","$38,934,842","$3,239,703",92.32%,Earth to Echo,https://www.the-numbers.com/movie/Earth-to-Echo#tab=summary
135,"As Above, So Below","$41,824,066","$21,222,315","$20,601,751",50.74%,"As Above, So Below",https://www.the-numbers.com/movie/As-Above-So-Below#tab=summary
136,This is Where I Leave You,"$41,296,320","$34,296,320","$7,000,000",83.05%,This is Where I Leav,https://www.the-numbers.com/movie/This-is-Where-I-Leave-You#tab=summary
137,The Best of Me,"$41,059,418","$26,766,213","$14,293,205",65.19%,The Best of Me,https://www.the-numbers.com/movie/Best-of-Me-The#tab=summary
138,Sin City: A Dame to Kill For,"$40,650,842","$13,757,804","$26,893,038",33.84%,Sin City: A Dame to ,https://www.the-numbers.com/movie/Sin-City-A-Dame-to-Kill-For#tab=summary
139,Whiplash,"$39,804,243","$13,892,940","$25,911,303",34.90%,Whiplash,https://www.the-numbers.com/movie/Whiplash#tab=summary
140,Million Dollar Arm,"$39,217,912","$36,447,959","$2,769,953",92.94%,Million Dollar Arm,https://www.the-numbers.com/movie/Million-Dollar-Arm#tab=summary
141,Happy New Year,"$39,209,848",,"$39,209,848",,Happy New Year,https://www.the-numbers.com/movie/Happy-New-Year-(2014-India)#tab=summary
142,3 Days to Kill,"$38,959,900","$30,697,999","$8,261,901",78.79%,3 Days to Kill,https://www.the-numbers.com/movie/3-Days-to-Kill#tab=summary
143,The Gambler,"$38,718,031","$33,680,992","$5,037,039",86.99%,The Gambler,https://www.the-numbers.com/movie/Gambler-The-(2014)#tab=summary
144,Bang Bang,"$38,381,138","$2,581,138","$35,800,000",6.73%,Bang Bang,https://www.the-numbers.com/movie/Bang-Bang#tab=summary
145,Suffragette,"$37,888,043","$4,702,420","$33,185,623",12.41%,Suffragette,https://www.the-numbers.com/movie/Suffragette#tab=summary
146,Women Who Flirt,"$37,094,116","$374,116","$36,720,000",1.01%,Women Who Flirt,https://www.the-numbers.com/movie/Women-Who-Flirt-(2014-Hong-Kong)#tab=summary
147,Yi Sheng Yi Shi,"$37,007,558","$417,558","$36,590,000",1.13%,Yi Sheng Yi Shi,https://www.the-numbers.com/movie/Yi-Sheng-Yi-Shi-(China)-(2014)#tab=summary
148,Devil's Due,"$36,146,087","$15,821,461","$20,324,626",43.77%,Devil's Due,https://www.the-numbers.com/movie/Devils-Due#tab=summary
149,A Most Wanted Man,"$36,068,890","$17,237,855","$18,831,035",47.79%,A Most Wanted Man,https://www.the-numbers.com/movie/Most-Wanted-Man-A#tab=summary
150,The Water Diviner,"$35,400,117","$4,200,117","$31,200,000",11.86%,The Water Diviner,https://www.the-numbers.com/movie/Water-Diviner-The#tab=summary
151,The November Man,"$34,820,335","$25,018,119","$9,802,216",71.85%,The November Man,https://www.the-numbers.com/movie/November-Man-The#tab=summary
152,Endless Love,"$34,718,173","$23,438,250","$11,279,923",67.51%,Endless Love,https://www.the-numbers.com/movie/Endless-Love-(2014)#tab=summary
153,"My Love, Don\'t Cross That River","$34,100,278","$88,018","$34,012,260",0.26%,"My Love, Don\'t Cros",https://www.the-numbers.com/movie/My-Love-Dont-Cross-That-River-(2013-South-Korea)#tab=summary
154,Magic in the Moonlight,"$33,518,508","$10,534,510","$22,983,998",31.43%,Magic in the Moonlig,https://www.the-numbers.com/movie/Magic-in-the-Moonlight#tab=summary
155,Get on Up,"$33,339,868","$30,569,935","$2,769,933",91.69%,Get on Up,https://www.the-numbers.com/movie/Get-on-Up#tab=summary
156,Singham Returns,"$31,599,791","$1,226,581","$30,373,210",3.88%,Singham Returns,https://www.the-numbers.com/movie/Singham-Returns-(2014-India)#tab=summary
157,Mrs Brown\'s Boys D\'Movie,"$31,344,256",,"$31,344,256",,Mrs Brown\'s Boys D\,https://www.the-numbers.com/movie/Mrs-Browns-Boys-D-Movie-(2014-United-Kingdom)#tab=summary
158,When the Game Stands Tall,"$30,138,912","$30,127,963","$10,949",99.96%,When the Game Stands,https://www.the-numbers.com/movie/When-the-Game-Stands-Tall#tab=summary
159,Draft Day,"$29,847,480","$28,842,237","$1,005,243",96.63%,Draft Day,https://www.the-numbers.com/movie/Draft-Day#tab=summary
160,Winter’s Tale,"$29,575,033","$12,600,231","$16,974,802",42.60%,Winter’s Tale,https://www.the-numbers.com/movie/Winters-Tale#tab=summary
161,Yeok-rin,"$29,306,967",,"$29,306,967",,Yeok-rin,https://www.the-numbers.com/movie/Yeok-rin-(South-Korea)-(2014)#tab=summary
162,Sai yau gei: Sin leui kei yun,"$29,050,000",,"$29,050,000",,Sai yau gei: Sin leu,https://www.the-numbers.com/movie/Sai-yau-gei-Sin-leui-kei-yun-(Hong-Kong)#tab=summary
163,Sin-ui Hansu,"$28,211,214",,"$28,211,214",,Sin-ui Hansu,https://www.the-numbers.com/movie/Sin-ui-Hansu#tab=summary
164,Big Eyes,"$27,317,872","$14,482,031","$12,835,841",53.01%,Big Eyes,https://www.the-numbers.com/movie/Big-Eyes#tab=summary
165,Relatos salvajes,"$26,993,554","$3,107,072","$23,886,482",11.51%,Relatos salvajes,https://www.the-numbers.com/movie/Relatos-salvajes#tab=summary
166,Top Five,"$26,001,741","$25,317,379","$684,362",97.37%,Top Five,https://www.the-numbers.com/movie/Top-Five#tab=summary
167,Fading Gigolo,"$25,770,059","$3,747,833","$22,022,226",14.54%,Fading Gigolo,https://www.the-numbers.com/movie/Fading-Gigolo#tab=summary
168,Tinker Bell and the Legend of the Neverbeast,"$25,320,246",,"$25,320,246",,Tinker Bell and the ,https://www.the-numbers.com/movie/Tinker-Bell-and-the-Legend-of-The-Neverbeast#tab=summary
169,Grace of Monaco,"$25,199,891",,"$25,199,891",,Grace of Monaco,https://www.the-numbers.com/movie/Grace-of-Monaco#tab=summary
170,Mr. Turner,"$25,100,642","$3,958,546","$21,142,096",15.77%,Mr. Turner,https://www.the-numbers.com/movie/Mr-Turner#tab=summary
171,The Railway Man,"$23,910,210","$4,438,438","$19,471,772",18.56%,The Railway Man,https://www.the-numbers.com/movie/Railway-Man-The#tab=summary
172,A Haunted House 2,"$21,206,861","$17,329,487","$3,877,374",81.72%,A Haunted House 2,https://www.the-numbers.com/movie/Haunted-House-2-A#tab=summary
173,El Nino,"$20,917,985",$245,"$20,917,740",0.00%,El Nino,https://www.the-numbers.com/movie/Nino-El#tab=summary
174,Left Behind,"$20,769,209","$14,019,924","$6,749,285",67.50%,Left Behind,https://www.the-numbers.com/movie/Left-Behind-(2014)#tab=summary
