Rank,Movie,Worldwide Box Office,Domestic Box Office,International Box Office,Domestic Share,trunc,link
39,Coraline,"$167,222,848","$116,472,020","$50,750,828",69.65%,Coraline,https://www.the-numbers.com/movie/Coraline#tab=summary
40,Up in the Air,"$166,842,739","$83,823,381","$83,019,358",50.24%,Up in the Air,https://www.the-numbers.com/movie/Up-in-the-Air-(2009)#tab=summary
41,The Taking of Pelham 123,"$152,364,370","$65,452,312","$86,912,058",42.96%,The Taking of Pelham,https://www.the-numbers.com/movie/Taking-of-Pelham-123-The#tab=summary
42,17 Again,"$139,474,906","$64,167,069","$75,307,837",46.01%,17 Again,https://www.the-numbers.com/movie/17-Again#tab=summary
43,Brüno,"$138,708,527","$60,054,530","$78,653,997",43.30%,Brüno,https://www.the-numbers.com/movie/Bruno#tab=summary
44,Julie & Julia,"$131,516,178","$94,125,426","$37,390,752",71.57%,Julie & Julia,https://www.the-numbers.com/movie/Julie-and-Julia#tab=summary
45,Law Abiding Citizen,"$131,159,781","$73,357,727","$57,802,054",55.93%,Law Abiding Citizen,https://www.the-numbers.com/movie/Law-Abiding-Citizen#tab=summary
46,Invictus,"$124,514,011","$37,491,364","$87,022,647",30.11%,Invictus,https://www.the-numbers.com/movie/Invictus#tab=summary
47,Hotel for Dogs,"$122,357,172","$73,178,547","$49,178,625",59.81%,Hotel for Dogs,https://www.the-numbers.com/movie/Hotel-for-Dogs#tab=summary
48,Surrogates,"$119,668,350","$38,577,772","$81,090,578",32.24%,Surrogates,https://www.the-numbers.com/movie/Surrogates-The#tab=summary
49,Red Cliff,"$119,627,047","$627,047","$119,000,000",0.52%,Red Cliff,https://www.the-numbers.com/movie/Red-Cliff#tab=summary
50,Earth,"$116,773,317","$32,011,576","$84,761,741",27.41%,Earth,https://www.the-numbers.com/movie/Earth-(2008)#tab=summary
51,Bride Wars,"$115,150,424","$58,715,510","$56,434,914",50.99%,Bride Wars,https://www.the-numbers.com/movie/Bride-Wars#tab=summary
52,Män som hatar kvinnor,"$109,421,911","$12,749,992","$96,671,919",11.65%,Män som hatar kvinno,https://www.the-numbers.com/movie/Man-som-hatar-kvinnor#tab=summary
53,Planet 51,"$108,996,113","$42,194,060","$66,802,053",38.71%,Planet 51,https://www.the-numbers.com/movie/Planet-51#tab=summary
54,Confessions of a Shopaholic,"$108,027,701","$44,277,350","$63,750,351",40.99%,Confessions of a Sho,https://www.the-numbers.com/movie/Confessions-of-a-Shopaholic#tab=summary
55,Race to Witch Mountain,"$105,103,784","$67,172,595","$37,931,189",63.91%,Race to Witch Mounta,https://www.the-numbers.com/movie/Race-to-Witch-Mountain#tab=summary
56,My Bloody Valentine,"$102,836,002","$51,545,952","$51,290,050",50.12%,My Bloody Valentine,https://www.the-numbers.com/movie/My-Bloody-Valentine-(2009)#tab=summary
57,Ghosts of Girlfriends Past,"$102,512,802","$55,250,026","$47,262,776",53.90%,Ghosts of Girlfriend,https://www.the-numbers.com/movie/Ghosts-of-Girlfriends-Past#tab=summary
58,The Time Traveler’s Wife,"$102,332,135","$63,414,846","$38,917,289",61.97%,The Time Traveler’s ,https://www.the-numbers.com/movie/Time-Travelers-Wife-The-(2009)#tab=summary
59,Zombieland,"$102,236,596","$75,590,286","$26,646,310",73.94%,Zombieland,https://www.the-numbers.com/movie/Zombieland-(2009)#tab=summary
60,Where the Wild Things Are,"$99,123,656","$77,233,467","$21,890,189",77.92%,Where the Wild Thing,https://www.the-numbers.com/movie/Where-the-Wild-Things-Are#tab=summary
61,My Sister’s Keeper,"$96,673,002","$49,200,230","$47,472,772",50.89%,My Sister’s Keeper,https://www.the-numbers.com/movie/My-Sisters-Keeper-(2009)#tab=summary
62,Old Dogs,"$95,104,304","$49,492,060","$45,612,244",52.04%,Old Dogs,https://www.the-numbers.com/movie/Old-Dogs#tab=summary
63,The Lovely Bones,"$94,894,448","$44,114,232","$50,780,216",46.49%,The Lovely Bones,https://www.the-numbers.com/movie/Lovely-Bones-The-(2009)#tab=summary
64,Friday the 13th,"$92,670,237","$65,002,019","$27,668,218",70.14%,Friday the 13th,https://www.the-numbers.com/movie/Friday-the-13th-(2009)#tab=summary
65,"I Love You, Man","$92,302,502","$72,013,010","$20,289,492",78.02%,"I Love You, Man",https://www.the-numbers.com/movie/I-Love-You-Man#tab=summary
66,Underworld 3: Rise of the Lycans,"$92,141,886","$45,802,315","$46,339,571",49.71%,Underworld 3: Rise o,https://www.the-numbers.com/movie/Underworld-3-Rise-of-the-Lycans#tab=summary
67,Drag Me To Hell,"$91,388,487","$42,100,625","$49,287,862",46.07%,Drag Me To Hell,https://www.the-numbers.com/movie/Drag-Me-To-Hell#tab=summary
68,Madea Goes To Jail,"$90,508,336","$90,508,336",,100.00%,Madea Goes To Jail,https://www.the-numbers.com/movie/Madea-Goes-To-Jail-(2009)#tab=summary
69,State of Play,"$88,832,210","$37,017,955","$51,814,255",41.67%,State of Play,https://www.the-numbers.com/movie/State-of-Play#tab=summary
70,Duplicity,"$81,079,566","$40,572,825","$40,506,741",50.04%,Duplicity,https://www.the-numbers.com/movie/Duplicity#tab=summary
71,Did You Hear About the Morgans?,"$80,480,566","$29,580,087","$50,900,479",36.75%,Did You Hear About t,https://www.the-numbers.com/movie/Did-You-Hear-About-the-Morgans#tab=summary
72,Fame,"$80,227,619","$22,455,510","$57,772,109",27.99%,Fame,https://www.the-numbers.com/movie/Fame-(2009)#tab=summary
73,Orphan,"$78,769,428","$41,596,251","$37,173,177",52.81%,Orphan,https://www.the-numbers.com/movie/Orphan-(2009)#tab=summary
74,The Haunting in Connecticut,"$78,758,522","$55,389,516","$23,369,006",70.33%,The Haunting in Conn,https://www.the-numbers.com/movie/Haunting-in-Connecticut-The#tab=summary
75,The Unborn,"$78,208,812","$42,670,410","$35,538,402",54.56%,The Unborn,https://www.the-numbers.com/movie/Unborn-The-(2009)#tab=summary
76,Obsessed,"$73,964,713","$68,261,644","$5,703,069",92.29%,Obsessed,https://www.the-numbers.com/movie/Obsessed-(2009)#tab=summary
77,Funny People,"$71,880,305","$51,855,045","$20,025,260",72.14%,Funny People,https://www.the-numbers.com/movie/Funny-People#tab=summary
78,Flickan som lekte med elden,"$70,697,112","$9,081,782","$61,615,330",12.85%,Flickan som lekte me,https://www.the-numbers.com/movie/Flickan-som-lekte-med-elden#tab=summary
79,The Pink Panther 2,"$70,022,978","$35,922,978","$34,100,000",51.30%,The Pink Panther 2,https://www.the-numbers.com/movie/Pink-Panther-2-The#tab=summary
80,Saw VI,"$69,752,402","$27,693,292","$42,059,110",39.70%,Saw VI,https://www.the-numbers.com/movie/Saw-VI-(2009)#tab=summary
81,Land of the Lost,"$69,548,641","$49,438,370","$20,110,271",71.08%,Land of the Lost,https://www.the-numbers.com/movie/Land-of-the-Lost#tab=summary
82,3 Idiots,"$69,533,849","$6,533,849","$63,000,000",9.40%,3 Idiots,https://www.the-numbers.com/movie/3-Idiots#tab=summary
83,Precious (Based on the Novel Push by Sapphire),"$68,722,848","$47,566,524","$21,156,324",69.22%,Precious (Based on t,https://www.the-numbers.com/movie/Precious-(Based-on-the-Novel-Push-by-Sapphire)#tab=summary
84,The Men Who Stare at Goats,"$67,348,218","$32,428,195","$34,920,023",48.15%,The Men Who Stare at,https://www.the-numbers.com/movie/Men-Who-Stare-at-Goats-The-(2009)#tab=summary
85,Inkheart,"$66,655,938","$17,303,424","$49,352,514",25.96%,Inkheart,https://www.the-numbers.com/movie/Inkheart#tab=summary
86,The Imaginarium of Doctor Parnassus,"$64,352,607","$7,689,607","$56,663,000",11.95%,The Imaginarium of D,https://www.the-numbers.com/movie/Imaginarium-of-Doctor-Parnassus-The#tab=summary
87,Jiàn gúo dà yè,"$62,995,096",,"$62,995,096",,Jiàn gúo dà yè,https://www.the-numbers.com/movie/Jian-guo-da-ye#tab=summary
88,Ninja Assassin,"$62,209,892","$38,122,883","$24,087,009",61.28%,Ninja Assassin,https://www.the-numbers.com/movie/Ninja-Assassin#tab=summary
89,Aliens in the Attic,"$59,551,283","$25,200,412","$34,350,871",42.32%,Aliens in the Attic,https://www.the-numbers.com/movie/Aliens-in-the-Attic#tab=summary
90,Year One,"$57,604,723","$43,337,279","$14,267,444",75.23%,Year One,https://www.the-numbers.com/movie/Year-One#tab=summary
91,Nine,"$56,984,219","$19,676,965","$37,307,254",34.53%,Nine,https://www.the-numbers.com/movie/Nine#tab=summary
92,Dragonball Evolution,"$56,511,457","$9,362,785","$47,148,672",16.57%,Dragonball Evolution,https://www.the-numbers.com/movie/Dragonball-Evolution#tab=summary
93,The International,"$53,850,527","$25,450,527","$28,400,000",47.26%,The International,https://www.the-numbers.com/movie/International-The#tab=summary
94,Wickie und die starken Männer,"$53,049,987",,"$53,049,987",,Wickie und die stark,https://www.the-numbers.com/movie/Wickie-und-die-starken-Manner-(2009-Germany)#tab=summary
95,Defiance,"$52,987,754","$28,644,813","$24,342,941",54.06%,Defiance,https://www.the-numbers.com/movie/Defiance#tab=summary
96,I Can Do Bad All By Myself,"$51,733,921","$51,733,921",,100.00%,I Can Do Bad All By ,https://www.the-numbers.com/movie/I-Can-Do-Bad-All-By-Myself#tab=summary
97,Coco avant Chanel,"$50,813,834","$6,113,834","$44,700,000",12.03%,Coco avant Chanel,https://www.the-numbers.com/movie/Coco-avant-Chanel#tab=summary
98,The Hurt Locker,"$49,876,984","$17,017,811","$32,859,173",34.12%,The Hurt Locker,https://www.the-numbers.com/movie/Hurt-Locker-The#tab=summary
99,Push,"$49,678,401","$31,811,527","$17,866,874",64.03%,Push,https://www.the-numbers.com/movie/Push#tab=summary
100,The Fourth Kind,"$49,486,874","$26,218,170","$23,268,704",52.98%,The Fourth Kind,https://www.the-numbers.com/movie/Fourth-Kind-The#tab=summary
101,9,"$48,559,999","$31,749,894","$16,810,105",65.38%,9,https://www.the-numbers.com/movie/9-(2009)#tab=summary
102,Under the Sea 3D,"$48,059,141","$37,420,395","$10,638,746",77.86%,Under the Sea 3D,https://www.the-numbers.com/movie/Under-the-Sea-3-D#tab=summary
103,Crazy Heart,"$47,417,251","$39,471,742","$7,945,509",83.24%,Crazy Heart,https://www.the-numbers.com/movie/Crazy-Heart#tab=summary
104,Desu Noto 2,"$47,000,000",,"$47,000,000",,Desu Noto 2,https://www.the-numbers.com/movie/Desu-Noto-2-(2006-Japan)#tab=summary
105,The Last House on the Left,"$46,526,243","$32,752,215","$13,774,028",70.40%,The Last House on th,https://www.the-numbers.com/movie/Last-House-on-the-Left-The-(2009)#tab=summary
106,Fantastic Mr. Fox,"$45,932,221","$21,002,919","$24,929,302",45.73%,Fantastic Mr. Fox,https://www.the-numbers.com/movie/Fantastic-Mr-Fox-(2009)#tab=summary
107,Take Off,"$45,743,246",,"$45,743,246",,Take Off,https://www.the-numbers.com/movie/Take-Off-(2009-South-Korea)#tab=summary
108,Brothers,"$45,043,870","$28,544,157","$16,499,713",63.37%,Brothers,https://www.the-numbers.com/movie/Brothers-(2009)#tab=summary
109,Notorious,"$44,972,183","$36,843,682","$8,128,501",81.93%,Notorious,https://www.the-numbers.com/movie/Notorious-(2009)#tab=summary
110,Home,"$44,793,168","$15,433","$44,777,735",0.03%,Home,https://www.the-numbers.com/movie/Home-(2009)#tab=summary
111,The Uninvited,"$42,778,961","$28,596,818","$14,182,143",66.85%,The Uninvited,https://www.the-numbers.com/movie/Uninvited-The-(2009)#tab=summary
112,Gamer,"$42,002,029","$20,534,907","$21,467,122",48.89%,Gamer,https://www.the-numbers.com/movie/Gamer#tab=summary
113,The Informant!,"$41,771,168","$33,316,821","$8,454,347",79.76%,The Informant!,https://www.the-numbers.com/movie/Informant-The#tab=summary
114,Astro Boy,"$41,636,243","$19,551,067","$22,085,176",46.96%,Astro Boy,https://www.the-numbers.com/movie/Astro-Boy#tab=summary
115,Pokemon 2009,"$40,952,392",,"$40,952,392",,Pokemon 2009,https://www.the-numbers.com/movie/Pokemon-2009-(2009-Japan)#tab=summary
116,All About Steve,"$40,127,259","$33,862,903","$6,264,356",84.39%,All About Steve,https://www.the-numbers.com/movie/All-About-Steve-(2009)#tab=summary
117,Cirque du Freak: The Vampire's Assistant,"$39,753,957","$14,046,595","$25,707,362",35.33%,Cirque du Freak: The,https://www.the-numbers.com/movie/Vampires-Assistant-The#tab=summary
118,The Soloist,"$38,522,450","$31,853,584","$6,668,866",82.69%,The Soloist,https://www.the-numbers.com/movie/Soloist-The#tab=summary
119,Halloween 2,"$38,512,850","$33,392,973","$5,119,877",86.71%,Halloween 2,https://www.the-numbers.com/movie/Halloween-2-(2009)#tab=summary
120,The Boat That Rocked,"$37,472,651","$8,017,467","$29,455,184",21.40%,The Boat That Rocked,https://www.the-numbers.com/movie/Boat-That-Rocked-The#tab=summary
121,Gomorra,"$37,339,594","$1,579,146","$35,760,448",4.23%,Gomorra,https://www.the-numbers.com/movie/Gomorra-(2008-Italy)#tab=summary
122,Love Happens,"$36,133,014","$22,965,110","$13,167,904",63.56%,Love Happens,https://www.the-numbers.com/movie/Love-Happens#tab=summary
123,Toy Story 3D Double Feature,"$35,868,069","$30,702,446","$5,165,623",85.60%,Toy Story 3D Double ,https://www.the-numbers.com/movie/Toy-Story-3D-Double-Feature#tab=summary
124,Crank 2: High Voltage,"$35,472,739","$13,684,249","$21,788,490",38.58%,Crank 2: High Voltag,https://www.the-numbers.com/movie/Crank-2-High-Voltage#tab=summary
125,Whatever Works,"$35,106,706","$5,306,706","$29,800,000",15.12%,Whatever Works,https://www.the-numbers.com/movie/Whatever-Works-(2009)#tab=summary
126,(500) Days of Summer,"$34,515,303","$32,425,665","$2,089,638",93.95%,(500) Days of Summer,https://www.the-numbers.com/movie/500-Days-of-Summer-(2009)#tab=summary
127,The Box,"$34,356,760","$15,051,977","$19,304,783",43.81%,The Box,https://www.the-numbers.com/movie/Box-The#tab=summary
128,Entre les murs,"$34,114,067","$3,766,810","$30,347,257",11.04%,Entre les murs,https://www.the-numbers.com/movie/Entre-les-murs#tab=summary
129,Fighting,"$32,831,707","$23,091,010","$9,740,697",70.33%,Fighting,https://www.the-numbers.com/movie/Fighting-(2009)#tab=summary
130,The Invention of Lying,"$32,714,818","$18,451,251","$14,263,567",56.40%,The Invention of Lyi,https://www.the-numbers.com/movie/Invention-of-Lying-The#tab=summary
131,Dance Flick,"$32,224,624","$25,794,018","$6,430,606",80.04%,Dance Flick,https://www.the-numbers.com/movie/Dance-Flick#tab=summary
132,Jennifer's Body,"$31,943,401","$16,204,793","$15,738,608",50.73%,Jennifer's Body,https://www.the-numbers.com/movie/Jennifers-Body#tab=summary
133,The Young Victoria,"$31,878,891","$11,001,272","$20,877,619",34.51%,The Young Victoria,https://www.the-numbers.com/movie/Young-Victoria-The#tab=summary
134,Yomei Ikkagetsu no Hanayome,"$31,510,715",,"$31,510,715",,Yomei Ikkagetsu no H,https://www.the-numbers.com/movie/Yomei-Ikkagetsu-no-Hanayome-(2009-Japan)#tab=summary
135,Chi Bi Juezhan Tianxia,"$30,500,000",,"$30,500,000",,Chi Bi Juezhan Tianx,https://www.the-numbers.com/movie/Chi-Bi-Juezhan-Tianxia-(2009-China)#tab=summary
136,Jonas Brothers: The 3D Concert Experience,"$30,428,831","$19,162,740","$11,266,091",62.98%,Jonas Brothers: The ,https://www.the-numbers.com/movie/Jonas-Brothers-3-D-Concert-Movie-(2009)#tab=summary
137,A Serious Man,"$30,360,570","$9,228,788","$21,131,782",30.40%,A Serious Man,https://www.the-numbers.com/movie/Serious-Man-A#tab=summary
138,New in Town,"$29,937,909","$16,734,283","$13,203,626",55.90%,New in Town,https://www.the-numbers.com/movie/New-in-Town#tab=summary
139,Shorts,"$29,870,801","$20,919,166","$8,951,635",70.03%,Shorts,https://www.the-numbers.com/movie/Shorts#tab=summary
140,St. Trinian’s,"$29,830,239","$15,000","$29,815,239",0.05%,St. Trinian’s,https://www.the-numbers.com/movie/St-Trinians#tab=summary
141,An Education,"$29,652,736","$12,574,914","$17,077,822",42.41%,An Education,https://www.the-numbers.com/movie/Education-An-(2009)#tab=summary
142,The Stepfather,"$29,227,561","$29,062,561","$165,000",99.44%,The Stepfather,https://www.the-numbers.com/movie/Stepfather-The-(2009)#tab=summary
143,The Road,"$29,206,732","$8,114,270","$21,092,462",27.78%,The Road,https://www.the-numbers.com/movie/Road-The#tab=summary
144,A Single Man,"$28,142,379","$9,176,000","$18,966,379",32.61%,A Single Man,https://www.the-numbers.com/movie/Single-Man-A#tab=summary
145,Observe and Report,"$27,148,898","$24,007,324","$3,141,574",88.43%,Observe and Report,https://www.the-numbers.com/movie/Observe-and-Report#tab=summary
146,Sorority Row,"$26,735,797","$11,965,282","$14,770,515",44.75%,Sorority Row,https://www.the-numbers.com/movie/Sorority-Row#tab=summary
147,Yattàman,"$26,669,089",,"$26,669,089",,Yattàman,https://www.the-numbers.com/movie/Yattaman#tab=summary
148,Das Weisse Band: Eine deutsche Kindergeschichte,"$25,719,529","$2,222,862","$23,496,667",8.64%,Das Weisse Band: Ein,https://www.the-numbers.com/movie/Weisse-Band-Eine-deutsche-Kindergeschichte-Das#tab=summary
149,Tsurugidake: Ten no Ki,"$24,405,079",,"$24,405,079",,Tsurugidake: Ten no ,https://www.the-numbers.com/movie/Tsurugidake-Ten-no-Ki#tab=summary
150,Kambakkht Ishq,"$24,320,181","$1,455,739","$22,864,442",5.99%,Kambakkht Ishq,https://www.the-numbers.com/movie/Kambakkht-Ishq-(2009-India)#tab=summary
151,Armored,"$23,661,038","$15,988,876","$7,672,162",67.57%,Armored,https://www.the-numbers.com/movie/Armored#tab=summary
152,Love Aaj Kal,"$23,657,432","$2,430,083","$21,227,349",10.27%,Love Aaj Kal,https://www.the-numbers.com/movie/Love-Aaj-Kal#tab=summary
153,A Perfect Getaway,"$22,815,460","$15,515,460","$7,300,000",68.00%,A Perfect Getaway,https://www.the-numbers.com/movie/Perfect-Getaway-A#tab=summary
154,The Accidental Husband,"$22,707,064",,"$22,707,064",,The Accidental Husba,https://www.the-numbers.com/movie/Accidental-Husband-The#tab=summary
155,Imagine That,"$22,438,144","$16,222,392","$6,215,752",72.30%,Imagine That,https://www.the-numbers.com/movie/Imagine-That#tab=summary
156,Chernaya Molniya,"$22,435,112",,"$22,435,112",,Chernaya Molniya,https://www.the-numbers.com/movie/Chernaya-Molniya#tab=summary
157,Ip Man,"$22,114,423",,"$22,114,423",,Ip Man,https://www.the-numbers.com/movie/Ip-Man#tab=summary
158,Se Eu Fosse Voce 2,"$21,734,431",,"$21,734,431",,Se Eu Fosse Voce 2,https://www.the-numbers.com/movie/Se-Eu-Fosse-Voce-2#tab=summary
159,Wild Child,"$21,618,331",,"$21,618,331",,Wild Child,https://www.the-numbers.com/movie/Wild-Child#tab=summary
160,Eiga doraemon: Shin. Nobita no uchû kaitakushi,"$21,463,266",,"$21,463,266",,Eiga doraemon: Shin.,https://www.the-numbers.com/movie/Eiga-doraemon-Shin-Nobita-no-uchu-kaitakushi#tab=summary
161,Easy Virtue,"$20,537,741","$2,656,784","$17,880,957",12.94%,Easy Virtue,https://www.the-numbers.com/movie/Easy-Virtue#tab=summary
162,My Life in Ruins,"$20,477,425","$8,677,425","$11,800,000",42.38%,My Life in Ruins,https://www.the-numbers.com/movie/My-Life-in-Ruins#tab=summary
163,Chilgeup gongmuwon,"$20,468,524",,"$20,468,524",,Chilgeup gongmuwon,https://www.the-numbers.com/movie/Chilgeup-gongmuwon#tab=summary
164,Nanjing! Nanjing!,"$20,122,558","$122,558","$20,000,000",0.61%,Nanjing! Nanjing!,https://www.the-numbers.com/movie/Nanjing-Nanjing#tab=summary
165,Amelia,"$19,756,077","$14,279,575","$5,476,502",72.28%,Amelia,https://www.the-numbers.com/movie/Amelia-(2009)#tab=summary
166,Neuilly Sa Mère,"$19,637,575",,"$19,637,575",,Neuilly Sa Mère,https://www.the-numbers.com/movie/Neuilly-Sa-Mere#tab=summary
167,Capitalism: A Love Story,"$19,121,531","$14,363,397","$4,758,134",75.12%,Capitalism: A Love S,https://www.the-numbers.com/movie/Capitalism-A-Love-Story#tab=summary
168,Whip It,"$18,889,972","$13,077,184","$5,812,788",69.23%,Whip It,https://www.the-numbers.com/movie/Whip-It#tab=summary
169,Fired Up,"$18,608,570","$17,231,291","$1,377,279",92.60%,Fired Up,https://www.the-numbers.com/movie/Fired-Up#tab=summary
170,Dorian Gray,"$18,353,669",,"$18,353,669",,Dorian Gray,https://www.the-numbers.com/movie/Dorian-Gray#tab=summary
171,Delhi 6,"$17,884,197","$879,913","$17,004,284",4.92%,Delhi 6,https://www.the-numbers.com/movie/Delhi-6#tab=summary
172,Madeo,"$17,735,928","$551,509","$17,184,419",3.11%,Madeo,https://www.the-numbers.com/movie/Mother-(2009)#tab=summary
173,High Security Vacation,"$17,686,092",,"$17,686,092",,High Security Vacati,https://www.the-numbers.com/movie/High-Security-Vacation#tab=summary
174,Adventureland,"$17,553,055","$16,044,025","$1,509,030",91.40%,Adventureland,https://www.the-numbers.com/movie/Adventureland-(2009)#tab=summary
175,Sunshine Cleaning,"$17,329,337","$12,062,558","$5,266,779",69.61%,Sunshine Cleaning,https://www.the-numbers.com/movie/Sunshine-Cleaning#tab=summary
176,12 Rounds,"$17,306,648","$12,234,694","$5,071,954",70.69%,12 Rounds,https://www.the-numbers.com/movie/12-Rounds#tab=summary
177,Bright Star,"$17,220,091","$4,444,637","$12,775,454",25.81%,Bright Star,https://www.the-numbers.com/movie/Bright-Star#tab=summary
