Rank,Movie,Worldwide Box Office,Domestic Box Office,International Box Office,Domestic Share,trunc,link
54,Fred Claus,"$97,837,638","$72,006,777","$25,830,861",73.60%,Fred Claus,https://www.the-numbers.com/movie/Fred-Claus#tab=summary
55,TMNT,"$96,096,018","$54,149,098","$41,946,920",56.35%,TMNT,https://www.the-numbers.com/movie/Teenage-Mutant-Ninja-Turtles-(2007)#tab=summary
56,Shooter,"$95,538,560","$47,003,582","$48,534,978",49.20%,Shooter,https://www.the-numbers.com/movie/Shooter-(2007)#tab=summary
57,Michael Clayton,"$92,987,651","$49,033,882","$43,953,769",52.73%,Michael Clayton,https://www.the-numbers.com/movie/Michael-Clayton#tab=summary
58,Gwoemul,"$92,618,117","$2,201,923","$90,416,194",2.38%,Gwoemul,https://www.the-numbers.com/movie/Gwoemul#tab=summary
59,No Reservations,"$91,943,956","$43,107,979","$48,835,977",46.89%,No Reservations,https://www.the-numbers.com/movie/No-Reservations#tab=summary
60,Fracture,"$89,204,700","$39,004,700","$50,200,000",43.72%,Fracture,https://www.the-numbers.com/movie/Fracture-(2007)#tab=summary
61,La Môme,"$88,611,837","$10,299,782","$78,312,055",11.62%,La Môme,https://www.the-numbers.com/movie/Mome-La#tab=summary
62,Epic Movie,"$86,858,578","$39,739,367","$47,119,211",45.75%,Epic Movie,https://www.the-numbers.com/movie/Epic-Movie#tab=summary
63,The Kingdom,"$86,802,457","$47,467,250","$39,335,207",54.68%,The Kingdom,https://www.the-numbers.com/movie/Kingdom-The#tab=summary
64,Premonition,"$84,146,832","$47,852,604","$36,294,228",56.87%,Premonition,https://www.the-numbers.com/movie/Premonition-(2007)#tab=summary
65,Zodiac,"$83,027,938","$33,080,084","$49,947,854",39.84%,Zodiac,https://www.the-numbers.com/movie/Zodiac-(2007)#tab=summary
66,Das Leben der Anderen,"$81,197,047","$11,284,657","$69,912,390",13.90%,Das Leben der Andere,https://www.the-numbers.com/movie/Leben-der-Anderen-Das#tab=summary
67,Hot Fuzz,"$80,591,470","$23,618,786","$56,972,684",29.31%,Hot Fuzz,https://www.the-numbers.com/movie/Hot-Fuzz#tab=summary
68,Hannibal Rising,"$80,583,311","$27,669,725","$52,913,586",34.34%,Hannibal Rising,https://www.the-numbers.com/movie/Hannibal-Rising#tab=summary
69,30 Days of Night,"$80,276,156","$39,568,996","$40,707,160",49.29%,30 Days of Night,https://www.the-numbers.com/movie/30-Days-of-Night#tab=summary
70,Dragon Wars: D-War,"$79,915,361","$10,977,721","$68,937,640",13.74%,Dragon Wars: D-War,https://www.the-numbers.com/movie/Dragon-Wars-D-War#tab=summary
71,El orfanato,"$79,250,193","$7,159,147","$72,091,046",9.03%,El orfanato,https://www.the-numbers.com/movie/Orfanato-El#tab=summary
72,The Number 23,"$77,593,167","$35,193,167","$42,400,000",45.36%,The Number 23,https://www.the-numbers.com/movie/Number-23-The#tab=summary
73,Halloween,"$77,514,401","$58,269,151","$19,245,250",75.17%,Halloween,https://www.the-numbers.com/movie/Halloween-(2007)#tab=summary
74,There Will Be Blood,"$77,185,983","$40,222,514","$36,963,469",52.11%,There Will Be Blood,https://www.the-numbers.com/movie/There-Will-Be-Blood#tab=summary
75,Stomp the Yard,"$75,525,718","$61,356,221","$14,169,497",81.24%,Stomp the Yard,https://www.the-numbers.com/movie/Stomp-the-Yard#tab=summary
76,Elizabeth: The Golden Age,"$74,870,866","$16,285,240","$58,585,626",21.75%,Elizabeth: The Golde,https://www.the-numbers.com/movie/Elizabeth-The-Golden-Age#tab=summary
77,The Kite Runner,"$74,180,745","$15,800,078","$58,380,667",21.30%,The Kite Runner,https://www.the-numbers.com/movie/Kite-Runner-The#tab=summary
78,Next,"$73,591,500","$18,211,013","$55,380,487",24.75%,Next,https://www.the-numbers.com/movie/Next-(2007)#tab=summary
79,3:10 to Yuma,"$71,171,825","$53,606,916","$17,564,909",75.32%,3:10 to Yuma,https://www.the-numbers.com/movie/310-to-Yuma#tab=summary
80,License to Wed,"$70,187,088","$43,799,818","$26,387,270",62.40%,License to Wed,https://www.the-numbers.com/movie/License-to-Wed-(2007)#tab=summary
81,The Brave One,"$69,792,704","$36,793,804","$32,998,900",52.72%,The Brave One,https://www.the-numbers.com/movie/Brave-One-The#tab=summary
82,Hero,"$69,671,205",,"$69,671,205",,Hero,https://www.the-numbers.com/movie/Hero-(2007-Japan)#tab=summary
83,Because I Said So,"$69,538,833","$42,674,040","$26,864,793",61.37%,Because I Said So,https://www.the-numbers.com/movie/Because-I-Said-So#tab=summary
84,Mr. Magorium's Wonder Emporium,"$68,191,643","$32,061,555","$36,130,088",47.02%,Mr. Magorium's Wonde,https://www.the-numbers.com/movie/Mr-Magoriums-Wonder-Emporium#tab=summary
85,Dan in Real Life,"$65,669,001","$47,642,963","$18,026,038",72.55%,Dan in Real Life,https://www.the-numbers.com/movie/Dan-in-Real-Life-(2007)#tab=summary
86,"Lust, Caution","$65,167,430","$4,604,982","$60,562,448",7.07%,"Lust, Caution",https://www.the-numbers.com/movie/Lust-Caution-(2007)#tab=summary
87,Underdog,"$65,033,328","$43,760,605","$21,272,723",67.29%,Underdog,https://www.the-numbers.com/movie/Underdog#tab=summary
88,August Rush,"$64,605,762","$31,664,162","$32,941,600",49.01%,August Rush,https://www.the-numbers.com/movie/August-Rush#tab=summary
89,28 Weeks Later,"$64,232,714","$28,638,916","$35,593,798",44.59%,28 Weeks Later,https://www.the-numbers.com/movie/28-Weeks-Later#tab=summary
90,Lions for Lambs,"$63,211,088","$14,998,070","$48,213,018",23.73%,Lions for Lambs,https://www.the-numbers.com/movie/Lions-for-Lambs#tab=summary
91,Perfect Stranger,"$62,526,388","$23,760,822","$38,765,566",38.00%,Perfect Stranger,https://www.the-numbers.com/movie/Perfect-Stranger#tab=summary
92,The Reaping,"$62,226,214","$25,126,214","$37,100,000",40.38%,The Reaping,https://www.the-numbers.com/movie/Reaping-The#tab=summary
93,Keinohrhasen,"$62,000,000",,"$62,000,000",,Keinohrhasen,https://www.the-numbers.com/movie/Keinohrhasen-(2007-Germany)#tab=summary
94,Taxi 4,"$60,865,364",,"$60,865,364",,Taxi 4,https://www.the-numbers.com/movie/Taxi-4-(2007-France)#tab=summary
95,Good Luck Chuck,"$60,709,968","$35,017,297","$25,692,671",57.68%,Good Luck Chuck,https://www.the-numbers.com/movie/Good-Luck-Chuck-(2007)#tab=summary
96,Are We Done Yet?,"$58,388,068","$49,662,533","$8,725,535",85.06%,Are We Done Yet?,https://www.the-numbers.com/movie/Are-We-Done-Yet#tab=summary
97,Smokin' Aces,"$57,263,440","$35,662,731","$21,600,709",62.28%,Smokin' Aces,https://www.the-numbers.com/movie/Smokin-Aces#tab=summary
98,The Mist,"$57,189,408","$25,593,755","$31,595,653",44.75%,The Mist,https://www.the-numbers.com/movie/Mist-The#tab=summary
99,Into the Wild,"$56,822,960","$18,354,356","$38,468,604",32.30%,Into the Wild,https://www.the-numbers.com/movie/Into-the-Wild#tab=summary
100,Eastern Promises,"$56,077,088","$17,181,265","$38,895,823",30.64%,Eastern Promises,https://www.the-numbers.com/movie/Eastern-Promises#tab=summary
101,Why Did I Get Married?,"$55,934,178","$55,204,525","$729,653",98.70%,Why Did I Get Marrie,https://www.the-numbers.com/movie/Why-Did-I-Get-Married-(2007)#tab=summary
102,We Own the Night,"$55,307,857","$28,563,179","$26,744,678",51.64%,We Own the Night,https://www.the-numbers.com/movie/We-Own-the-Night#tab=summary
103,Ironiya Sudby. Prodolzhenie,"$54,700,664",,"$54,700,664",,Ironiya Sudby. Prodo,https://www.the-numbers.com/movie/Ironiya-Sudby-Prodolzhenie-(2007-Russia)#tab=summary
104,The Messengers,"$53,774,833","$35,374,833","$18,400,000",65.78%,The Messengers,https://www.the-numbers.com/movie/Messengers-The#tab=summary
105,Sea Monsters: A Prehistoric Adventure,"$50,728,163","$23,746,066","$26,982,097",46.81%,Sea Monsters: A Preh,https://www.the-numbers.com/movie/Sea-Monsters-A-Prehistoric-Adventure#tab=summary
106,Grindhouse,"$50,187,789","$25,031,037","$25,156,752",49.87%,Grindhouse,https://www.the-numbers.com/movie/Grindhouse#tab=summary
107,This Christmas,"$49,733,545","$49,121,934","$611,611",98.77%,This Christmas,https://www.the-numbers.com/movie/This-Christmas#tab=summary
108,Hwa-ryeo-han hyuga,"$49,136,551",,"$49,136,551",,Hwa-ryeo-han hyuga,https://www.the-numbers.com/movie/Hwa-ryeo-han-hyuga#tab=summary
109,Death at a Funeral,"$47,289,148","$8,580,428","$38,708,720",18.14%,Death at a Funeral,https://www.the-numbers.com/movie/Death-at-a-Funeral#tab=summary
110,The Nanny Diaries,"$45,991,195","$25,926,673","$20,064,522",56.37%,The Nanny Diaries,https://www.the-numbers.com/movie/Nanny-Diaries-The#tab=summary
111,Mr. Brooks,"$45,989,012","$28,476,219","$17,512,793",61.92%,Mr. Brooks,https://www.the-numbers.com/movie/Mr-Brooks#tab=summary
112,Freedom Writers,"$43,632,609","$36,605,602","$7,027,007",83.90%,Freedom Writers,https://www.the-numbers.com/movie/Freedom-Writers#tab=summary
113,Balls of Fury,"$41,780,026","$32,886,940","$8,893,086",78.71%,Balls of Fury,https://www.the-numbers.com/movie/Balls-of-Fury#tab=summary
114,War,"$40,686,409","$22,486,409","$18,200,000",55.27%,War,https://www.the-numbers.com/movie/War#tab=summary
115,The Invasion,"$40,147,042","$15,074,191","$25,072,851",37.55%,The Invasion,https://www.the-numbers.com/movie/Invasion-The#tab=summary
116,Pokemon 2007: Diamond & Pearl,"$39,739,776",,"$39,739,776",,Pokemon 2007: Diamon,https://www.the-numbers.com/movie/Pokemon-2007-Diamond-and-Pearl-(2007-Japan)#tab=summary
117,Becoming Jane,"$39,380,831","$18,663,911","$20,716,920",47.39%,Becoming Jane,https://www.the-numbers.com/movie/Becoming-Jane#tab=summary
118,Dnevnoy dozor,"$38,870,910","$459,095","$38,411,815",1.18%,Dnevnoy dozor,https://www.the-numbers.com/movie/Dnevnoy-dozor-(2007-Russia)#tab=summary
119,Happily N'Ever After,"$37,923,818","$15,849,032","$22,074,786",41.79%,Happily N'Ever After,https://www.the-numbers.com/movie/Happily-NEver-After#tab=summary
120,Om Shanti Om,"$37,743,074","$3,597,372","$34,145,702",9.53%,Om Shanti Om,https://www.the-numbers.com/movie/Om-Shanti-Om#tab=summary
121,The Hills Have Eyes II,"$37,466,538","$20,804,166","$16,662,372",55.53%,The Hills Have Eyes ,https://www.the-numbers.com/movie/Hills-Have-Eyes-II-The#tab=summary
122,Natale in Crociera,"$36,773,534",,"$36,773,534",,Natale in Crociera,https://www.the-numbers.com/movie/Natale-in-Crociera-(2003-Italy)#tab=summary
123,Sicko,"$36,535,837","$24,538,513","$11,997,324",67.16%,Sicko,https://www.the-numbers.com/movie/Sicko#tab=summary
124,The Darjeeling Limited,"$35,077,571","$11,902,715","$23,174,856",33.93%,The Darjeeling Limit,https://www.the-numbers.com/movie/Darjeeling-Limited-The#tab=summary
125,Breach,"$34,458,779","$33,000,880","$1,457,899",95.77%,Breach,https://www.the-numbers.com/movie/Breach-(2007)#tab=summary
126,Gone Baby Gone,"$34,359,030","$20,300,218","$14,058,812",59.08%,Gone Baby Gone,https://www.the-numbers.com/movie/Gone-Baby-Gone-(2007)#tab=summary
127,Monkey Magic,"$33,824,181",,"$33,824,181",,Monkey Magic,https://www.the-numbers.com/movie/Monkey-Magic-(2007-Japan)#tab=summary
128,Always zoku san-chôme no yûhi,"$33,755,260",,"$33,755,260",,Always zoku san-chôm,https://www.the-numbers.com/movie/Always-zoku-san-chome-no-yuhi-(2007-Japan)#tab=summary
129,Hostel: Part II,"$33,606,409","$17,544,812","$16,061,597",52.21%,Hostel: Part II,https://www.the-numbers.com/movie/Hostel-Part-II#tab=summary
130,Mr. Woodcock,"$33,035,245","$25,799,486","$7,235,759",78.10%,Mr. Woodcock,https://www.the-numbers.com/movie/Mr-Woodcock#tab=summary
131,Awake,"$32,968,648","$14,373,825","$18,594,823",43.60%,Awake,https://www.the-numbers.com/movie/Awake#tab=summary
132,Alpha Dog,"$32,514,319","$15,309,602","$17,204,717",47.09%,Alpha Dog,https://www.the-numbers.com/movie/Alpha-Dog-(2007)#tab=summary
133,Amazing Grace,"$32,183,710","$21,214,987","$10,968,723",65.92%,Amazing Grace,https://www.the-numbers.com/movie/Amazing-Grace-(2007)#tab=summary
134,Sunshine,"$32,030,610","$3,688,560","$28,342,050",11.52%,Sunshine,https://www.the-numbers.com/movie/Sunshine-(2007)#tab=summary
135,The Seeker: The Dark is Rising,"$31,852,619","$8,794,452","$23,058,167",27.61%,The Seeker: The Dark,https://www.the-numbers.com/movie/Seeker-The-Dark-is-Rising-The-(2007)#tab=summary
136,Daddy\'s Little Girls,"$31,609,243","$31,366,978","$242,265",99.23%,Daddy\'s Little Girl,https://www.the-numbers.com/movie/Daddys-Little-Girls-(2007)#tab=summary
137,Sky of Love,"$31,311,079",,"$31,311,079",,Sky of Love,https://www.the-numbers.com/movie/Sky-of-Love-(2007-Japan)#tab=summary
138,Love in the Time of Cholera,"$31,077,418","$4,617,608","$26,459,810",14.86%,Love in the Time of ,https://www.the-numbers.com/movie/Love-in-the-Time-of-Cholera#tab=summary
139,Pathfinder,"$30,822,861","$10,232,081","$20,590,780",33.20%,Pathfinder,https://www.the-numbers.com/movie/Pathfinder#tab=summary
140,Nancy Drew,"$30,703,845","$25,584,685","$5,119,160",83.33%,Nancy Drew,https://www.the-numbers.com/movie/Nancy-Drew-(2007)#tab=summary
141,The Great Debaters,"$30,261,293","$30,226,144","$35,149",99.88%,The Great Debaters,https://www.the-numbers.com/movie/Great-Debaters-The#tab=summary
142,Una Moglie Bellissima,"$29,589,994",,"$29,589,994",,Una Moglie Bellissim,https://www.the-numbers.com/movie/Moglie-Bellissima-Una#tab=summary
143,Across the Universe,"$29,367,143","$24,343,673","$5,023,470",82.89%,Across the Universe,https://www.the-numbers.com/movie/Across-the-Universe#tab=summary
144,The Last Mimzy,"$27,519,694","$21,471,047","$6,048,647",78.02%,The Last Mimzy,https://www.the-numbers.com/movie/Last-Mimzy-The#tab=summary
145,Samyy luchshiy film,"$27,464,635",,"$27,464,635",,Samyy luchshiy film,https://www.the-numbers.com/movie/Samyy-luchshiy-film#tab=summary
146,Ji Jie Hao,"$27,455,208",,"$27,455,208",,Ji Jie Hao,https://www.the-numbers.com/movie/Ji-Jie-Hao#tab=summary
147,Welcome,"$27,280,000",,"$27,280,000",,Welcome,https://www.the-numbers.com/movie/Welcome-(2007-India)#tab=summary
148,Zwartboek,"$27,238,354","$4,398,532","$22,839,822",16.15%,Zwartboek,https://www.the-numbers.com/movie/Zwartboek#tab=summary
149,Rendition,"$26,939,925","$9,736,045","$17,203,880",36.14%,Rendition,https://www.the-numbers.com/movie/Rendition#tab=summary
150,Doraemon: Nobita's Great Adventure into the Und…,"$26,872,950",,"$26,872,950",,Doraemon: Nobita's G,https://www.the-numbers.com/movie/Doraemon-Nobitas-Great-Adventure-into-the-Underworld#tab=summary
151,Shoot 'Em Up,"$26,796,824","$12,796,824","$14,000,000",47.76%,Shoot 'Em Up,https://www.the-numbers.com/movie/Shoot-Em-Up#tab=summary
152,Bratz,"$26,085,415","$10,010,209","$16,075,206",38.37%,Bratz,https://www.the-numbers.com/movie/Bratz#tab=summary
153,A Tale of Mari and Three Puppies,"$25,513,520",,"$25,513,520",,A Tale of Mari and T,https://www.the-numbers.com/movie/Tale-of-Mari-and-Three-Puppies-A#tab=summary
154,Persepolis,"$25,397,187","$4,443,403","$20,953,784",17.50%,Persepolis,https://www.the-numbers.com/movie/Persepolis#tab=summary
155,The Last Legion,"$25,357,771","$5,932,060","$19,425,711",23.39%,The Last Legion,https://www.the-numbers.com/movie/Last-Legion-The#tab=summary
156,Before the Devil Knows You're Dead,"$24,909,088","$7,085,511","$17,823,577",28.45%,Before the Devil Kno,https://www.the-numbers.com/movie/Before-the-Devil-Knows-Youre-Dead#tab=summary
157,Bushi no ichibun,"$24,724,488","$60,910","$24,663,578",0.25%,Bushi no ichibun,https://www.the-numbers.com/movie/Bushi-no-ichibun#tab=summary
158,In the Valley of Elah,"$24,489,150","$6,777,741","$17,711,409",27.68%,In the Valley of Ela,https://www.the-numbers.com/movie/In-the-Valley-of-Elah#tab=summary
159,Vacancy,"$24,363,007","$19,063,007","$5,300,000",78.25%,Vacancy,https://www.the-numbers.com/movie/Vacancy#tab=summary
160,Lissi und der wilde Kaiser,"$23,828,403",,"$23,828,403",,Lissi und der wilde ,https://www.the-numbers.com/movie/Lissi-und-der-wilde-Kaiser#tab=summary
161,The Invisible,"$23,540,266","$20,568,319","$2,971,947",87.38%,The Invisible,https://www.the-numbers.com/movie/Invisible-The#tab=summary
162,[Rec],"$23,266,821",,"$23,266,821",,[Rec],https://www.the-numbers.com/movie/Rec-(Spain-2007)#tab=summary
163,Once,"$22,964,998","$9,445,857","$13,519,141",41.13%,Once,https://www.the-numbers.com/movie/Once#tab=summary
164,Alatriste,"$22,860,477",,"$22,860,477",,Alatriste,https://www.the-numbers.com/movie/Alatriste#tab=summary
165,Le Scaphandre et le Papillon,"$22,754,472","$5,990,075","$16,764,397",26.32%,Le Scaphandre et le ,https://www.the-numbers.com/movie/Scaphandre-et-le-Papillon-Le#tab=summary
166,Waitress,"$22,217,183","$19,097,550","$3,119,633",85.96%,Waitress,https://www.the-numbers.com/movie/Waitress#tab=summary
167,Partner,"$21,916,101","$1,062,840","$20,853,261",4.85%,Partner,https://www.the-numbers.com/movie/Partner#tab=summary
168,Reno 911!: Miami,"$21,851,362","$20,342,161","$1,509,201",93.09%,Reno 911!: Miami,https://www.the-numbers.com/movie/Reno-911-Miami#tab=summary
169,Arn - Tempelriddaren,"$21,404,122",,"$21,404,122",,Arn - Tempelriddaren,https://www.the-numbers.com/movie/Arn-Tempelriddaren#tab=summary
170,The Banquet,"$21,094,782",,"$21,094,782",,The Banquet,https://www.the-numbers.com/movie/Banquet-The#tab=summary
171,The Hitcher,"$20,855,646","$16,379,582","$4,476,064",78.54%,The Hitcher,https://www.the-numbers.com/movie/Hitcher-The-(2007)#tab=summary
172,Georgia Rule,"$20,819,601","$18,882,880","$1,936,721",90.70%,Georgia Rule,https://www.the-numbers.com/movie/Georgia-Rule#tab=summary
173,Le Grand Chef,"$20,794,760",,"$20,794,760",,Le Grand Chef,https://www.the-numbers.com/movie/Grand-Chef-Le#tab=summary
174,Dead Silence,"$20,614,661","$16,574,590","$4,040,071",80.40%,Dead Silence,https://www.the-numbers.com/movie/Dead-Silence#tab=summary
175,Walk Hard: The Dewey Cox Story,"$20,606,053","$18,317,151","$2,288,902",88.89%,Walk Hard: The Dewey,https://www.the-numbers.com/movie/Walk-Hard-The-Dewey-Cox-Story-(2017)#tab=summary
176,The Namesake,"$20,288,774","$13,610,521","$6,678,253",67.08%,The Namesake,https://www.the-numbers.com/movie/Namesake-The#tab=summary
177,Reign Over Me,"$20,081,987","$19,661,987","$420,000",97.91%,Reign Over Me,https://www.the-numbers.com/movie/Reign-Over-Me#tab=summary
178,Saawariya,"$20,052,456","$885,574","$19,166,882",4.42%,Saawariya,https://www.the-numbers.com/movie/Saawariya#tab=summary
