link,MPAA Rating,Running Time,Genre,Production Method,Creative Type,Production/Financing Companies,Production Countries,Languages,Release Date,Production Budget,Franchise
https://www.the-numbers.com/movie/Social-Network-The-(2010)#tab=summary,"PG-13for sexual content, drug and alcohol use and language.(Rating bulletin 2138, 9/15/2010)",120 minutes,Drama,Live Action,Dramatization,"Columbia Pictures,Relativity Media",United States,English,"October 01, 2010","$40,000,000",
https://www.the-numbers.com/movie/Percy-Jackson-and-the-Lightning-Thief#tab=summary,"PGfor action violence and peril, some scary images and suggestive material, and mild language(Rating bulletin 2103, 1/13/2010)",119 minutes,Adventure,Live Action,Fantasy,"Fox 2000 Pictures,1492 Pictures,Sunswept Entertainment,Dune Entertainment,Big Screen Prods,Phoenix Pictures",United States,English,"February 12, 2010","$95,000,000",Percy Jackson
https://www.the-numbers.com/movie/Sorcerers-Apprentice-The#tab=summary,"PGfor fantasy action violence, some mild rude humor and brief language(Rating bulletin 2121, 5/19/2010)",108 minutes,Adventure,Animation/Live Action,Fantasy,"Walt Disney Pictures,Jerry Bruckheimer,Saturn Films,Broken Road",United States,English,"July 14, 2010","$160,000,000",
https://www.the-numbers.com/movie/Valentines-Day#tab=summary,"PG-13for some sexual material and brief partial nudity(Rating bulletin 2102, 1/6/2010)",124 minutes,Romantic Comedy,Live Action,Contemporary Fiction,"New Line Cinema,Wayne Rice,Karz Entertainment",United States,English,"February 12, 2010","$52,000,000",Garry Marshall's Holiday Franchise
https://www.the-numbers.com/movie/Due-Date#tab=summary,"Rfor language drug use and sexual content(Rating bulletin 2131, 7/7/2010)",95 minutes,Comedy,Live Action,Contemporary Fiction,"Legendary Pictures,Green Hat Films",United States,English,"November 05, 2010","$65,000,000",
https://www.the-numbers.com/movie/Eat-Pray-Love#tab=summary,"PG-13for brief strong language, some sexual references and male rear nudity(Rating bulletin 2124, 6/9/2010)",134 minutes,Drama,Live Action,Contemporary Fiction,"Plan B Entertainment,Columbia Pictures",United States,English,"August 13, 2010","$60,000,000",
https://www.the-numbers.com/movie/Yogi-Bear#tab=summary,"PGfor some mild rude humor.(Rating bulletin 2143, 10/20/2010)",80 minutes,Adventure,Animation/Live Action,Kids Fiction,"Sunswept Entertainment,De Line Pictures,Rhythm and Hues",United States,English,"December 17, 2010","$80,000,000",Yogi Bear
https://www.the-numbers.com/movie/Red-(2010)#tab=summary,"PG-13for intense sequences of action violence and brief strong language.(Rating bulletin 2131, 7/28/2010)",110 minutes,Action,Live Action,Contemporary Fiction,di Bonaventura Pictures,United States,English,"October 15, 2010","$60,000,000",RED
https://www.the-numbers.com/movie/Paranormal-Activity-2-(2010)#tab=summary,"Rfor some language and brief violent material.(Rating bulletin 2140, 9/29/2010)",91 minutes,Horror,Live Action,Contemporary Fiction,"Blumhouse,Solana Films",United States,English,"October 20, 2010","$3,000,000",Paranormal Activity
https://www.the-numbers.com/movie/A-Team-The#tab=summary,"PG-13for intense sequences of action and violence throughout, language and smoking(Rating bulletin 2122, 5/26/2010)",118 minutes,Action,Live Action,Contemporary Fiction,"20th Century Fox,Dune Entertainment,Stephen J. Cannell,Top Cow,Scott Free Films",United States,English,"June 11, 2010","$110,000,000",
https://www.the-numbers.com/movie/Jackass-3D#tab=summary,"Rfor male nudity, extremely crude and dangerous stunts throughout, and for language.(Rating bulletin 2140, 9/29/2010)",93 minutes,Comedy,Live Action,Factual,"MTV Films,Dickhouse",United States,English,"October 15, 2010","$20,000,000",Jackass
https://www.the-numbers.com/movie/Other-Guys-The-(2010)#tab=summary,"PG-13for crude and sexual content, language, violence and some drug material(Rating bulletin 2129, 7/14/2010)",97 minutes,Comedy,Live Action,Contemporary Fiction,"Gary Sanchez Productions,Mosaic Media,Sony Pictures",United States,"English,English","August 06, 2010","$100,000,000",
https://www.the-numbers.com/movie/Step-Up-3D#tab=summary,"PG-13for brief strong language.(Rating bulletin 2122, 5/26/2010)",97 minutes,Drama,Live Action,Contemporary Fiction,"Touchstone Pictures,Summit Entertainment,Offspring Entertainment",United States,English,"August 06, 2010","$30,000,000",Step Up
https://www.the-numbers.com/movie/Unstoppable#tab=summary,"PG-13for sequences of action and peril, and some language.(Rating bulletin 2131, 7/28/2010)",98 minutes,Action,Live Action,Dramatization,"Big Screen Prods,Ingenious Media,Scott Free Films,Prospect Park,20th Century Fox,Dune Entertainment",United States,English,"November 12, 2010","$95,000,000",
https://www.the-numbers.com/movie/Book-of-Eli-The#tab=summary,RFor some brutal violence and language,118 minutes,Action,Live Action,Science Fiction,"Alcon Entertainment,Silver Pictures",United States,English,"January 15, 2010","$80,000,000",
https://www.the-numbers.com/movie/Town-The-(2010)#tab=summary,"Rfor strong violence, pervasive language, some sexuality and drug use.(Rating bulletin 2133, 8/11/2010)Rfor strong violence, pervasive language, sexuality, nudity and drug use.(Rating bulletin 2147, 11/17/2010)",123 minutes,Thriller/Suspense,Live Action,Contemporary Fiction,"Thunder Road Film,GK Films,Legendary Pictures",United States,English,"September 17, 2010","$37,000,000",
https://www.the-numbers.com/movie/Date-Night#tab=summary,"PG-13for sexual and crude content throughout, language, some violence and a drug reference(Rating bulletin 2105, 1/27/2010)",88 minutes,Comedy,Live Action,Contemporary Fiction,"21 Laps Entertainment,Dune Entertainment,Regency Enterprises",United States,English,"April 09, 2010","$55,000,000",
https://www.the-numbers.com/movie/Wolfman-The-(2010)#tab=summary,Rfor bloody horror violence and gore.,102 minutes,Horror,Live Action,Historical Fiction,"Universal Pictures,Relativity Media,Stuber Pictures",United States,English,"February 12, 2010","$150,000,000",
https://www.the-numbers.com/movie/Dear-John-(2010)#tab=summary,"PG-13for some sensuality and violence(Rating bulletin 2102 (Cert #45758), 1/6/2010)",107 minutes,Drama,Live Action,Contemporary Fiction,"Screen Gems,Relativity Media,Temple Hill Entertainment",United States,English,"February 05, 2010","$25,000,000",
https://www.the-numbers.com/movie/Legend-of-the-Guardians-The-Owls-of-GaHoole#tab=summary,"PGfor some sequences of scary action.(Rating bulletin 2134, 8/18/2010)",90 minutes,Adventure,Digital Animation,Kids Fiction,"Animal Logic,Village Roadshow Productions","United States,Australia",English,"September 24, 2010","$100,000,000",
https://www.the-numbers.com/movie/Wall-Street-2-Money-Never-Sleeps-(2010)#tab=summary,"PG-13for brief strong language and thematic elements.(Rating bulletin 2113 (Cert #45935), 3/24/2010)",127 minutes,Drama,Live Action,Contemporary Fiction,"Dune Entertainment,Edward R. Pressman",United States,English,"September 24, 2010","$70,000,000",Wall Street
https://www.the-numbers.com/movie/Bounty-Hunter-The#tab=summary,"PG-13for sexual content including suggestive comments, language and some violence(Rating bulletin 2107, 2/10/2010)",111 minutes,Romantic Comedy,Live Action,Contemporary Fiction,Columbia Pictures,United States,English,"March 19, 2010","$45,000,000",
https://www.the-numbers.com/movie/Saw-3D-(2010)#tab=summary,"Rfor sequences of grisly bloody violence and torture, and language.(Rating bulletin 2127 (Cert #46227), 6/30/2010)",91 minutes,Horror,Live Action,Contemporary Fiction,"Twisted Pictures,Burg-Knoules,Hoffman",United States,English,"October 29, 2010","$17,000,000",Saw
https://www.the-numbers.com/movie/Fighter-The-(2010)#tab=summary,"Rfor language throughout, drug content, some violence and sexuality.(Rating bulletin 2146, 11/10/2010)",115 minutes,Drama,Live Action,Dramatization,"Closest to the Hole,Mandeville Films,Relativity Media,Weinstein Company",United States,English,"December 10, 2010","$11,000,000",
https://www.the-numbers.com/movie/Robert-Rodriguezs-Predators#tab=summary,"Rfor strong creature violence and gore, and pervasive language.(Rating bulletin 2128, 7/7/2010)",107 minutes,Action,Live Action,Science Fiction,"Twentieth Century Fox,Troublemaker Studios,Davis Entertainment",United States,English,"July 09, 2010","$40,000,000",Predator
https://www.the-numbers.com/movie/Nightmare-on-Elm-Street-A-(2010)#tab=summary,"Rfor strong bloody horror violence, disturbing images, terror and language(Rating bulletin 2117, 4/21/2010)",94 minutes,Horror,Live Action,Contemporary Fiction,"New Line Cinema,Platinum Dunes",United States,English,"April 30, 2010","$35,000,000",Nightmare on Elm Street
https://www.the-numbers.com/movie/Cats-and-Dogs-The-Revenge-of-Kitty-Galore#tab=summary,"PGfor animal action and humor(Rating bulletin 2121, 5/19/2010)",82 minutes,Adventure,Live Action,Kids Fiction,CD2 Pictures,United States,English,"July 30, 2010","$85,000,000",Cats and Dogs
https://www.the-numbers.com/movie/Tooth-Fairy#tab=summary,"PGFor mild language, some rude humor and sports action",101 minutes,Adventure,Live Action,Fantasy,"20th Century Fox,Walden Media,Mayhem Pictures,Blumhouse",United States,English,"January 22, 2010","$48,000,000",
https://www.the-numbers.com/movie/Hereafter#tab=summary,"PG-13for mature thematic elements including disturbing disaster and accident images, and for brief strong language.(Rating bulletin 2136, 9/1/2010)",129 minutes,Drama,Live Action,Contemporary Fiction,"Malpaso Productions,The Kennedy/Marshall Company",United States,English,"October 15, 2010","$50,000,000",
https://www.the-numbers.com/movie/Life-as-We-Know-It#tab=summary,"PG-13for sexual material, language and some drug content(Rating bulletin 2125, 6/16/2010)",113 minutes,Romantic Comedy,Live Action,Contemporary Fiction,"Josephson Entertainment,Gold Circle Films,Village Roadshow Productions",United States,English,"October 08, 2010","$38,000,000",
https://www.the-numbers.com/movie/Love-and-Other-Drugs#tab=summary,"Rfor strong sexual content, nudity, pervasive language, and some drug material.(Rating bulletin 2136, 9/1/2010)",112 minutes,Drama,Live Action,Contemporary Fiction,"Regency Enterprises,New Regency,Stuber Pictures,Bedford Falls,Fox 2000 Pictures",United States,English,"November 24, 2010","$30,000,000",
https://www.the-numbers.com/movie/Nanny-McPhee-and-the-Big-Bang#tab=summary,"PGfor rude humor, some language and mild thematic elements(Rating bulletin 2104, 1/20/2010)PGFor rude humor, some language and mild thematic elements.(Rating bulletin 2123, 6/2/2010)",109 minutes,Adventure,Live Action,Kids Fiction,"StudioCanal,Relativity Media,Working Title Films,Strange Angels Productions","United Kingdom,France,United States",English,"August 20, 2010","$35,000,000",Nanny McPhee
https://www.the-numbers.com/movie/Kick-Ass#tab=summary,"Rfor strong brutal violence throughout, pervasive language, sexual content, nudity and some drug use - some involving children(Rating bulletin 2107, 2/10/2010)",117 minutes,Black Comedy,Live Action,Contemporary Fiction,"Lionsgate,MARV Films,Plan B Entertainment","United States,United Kingdom",English,"April 16, 2010","$28,000,000",Kick-Ass
https://www.the-numbers.com/movie/Green-Zone#tab=summary,Rfor violence and language,114 minutes,Drama,Live Action,Historical Fiction,"Universal Pictures,Working Title Films",United States,English,"March 12, 2010","$100,000,000",
https://www.the-numbers.com/movie/Killers#tab=summary,"PG-13for violent action, sexual material and language(Rating bulletin 2118, 4/28/2010)",100 minutes,Action,Live Action,Contemporary Fiction,"Lionsgate,Aversano Films,Katalyst Films",United States,English,"June 04, 2010","$75,000,000",
https://www.the-numbers.com/movie/Get-Him-to-the-Greek#tab=summary,"Rfor strong sexual content and drug use throughout, and pervasive language(Rating bulletin 2107, 2/10/2010)",108 minutes,Comedy,Live Action,Contemporary Fiction,"Universal Pictures,Relativity Media,Spyglass Entertainment,Judd Apatow",United States,English,"June 04, 2010","$40,000,000",
https://www.the-numbers.com/movie/Last-Song-The-(2010)#tab=summary,"PGfor thematic material, some violence, sensuality and mild language.",107 minutes,Drama,Live Action,Contemporary Fiction,"Touchstone Pictures,Offspring Entertainment",United States,English,"March 31, 2010","$20,000,000",
https://www.the-numbers.com/movie/Burlesque#tab=summary,"PG-13for sexual content including several suggestive dance routines, partial nudity, language and some thematic material.(Rating bulletin 2145, 11/3/2010)",116 minutes,Musical,Live Action,Contemporary Fiction,"De Line Pictures,Screen Gems",United States,English,"November 24, 2010","$55,000,000",
https://www.the-numbers.com/movie/Marmaduke#tab=summary,"PGfor some rude humor and language(Rating bulletin 2110 (Cert #45811), 3/3/2010)",88 minutes,Comedy,Animation/Live Action,Kids Fiction,"Davis Entertainment,Regency Enterprises,20th Century Fox",United States,English,"June 04, 2010","$50,000,000",
https://www.the-numbers.com/movie/Dinner-for-Schmucks#tab=summary,"PG-13for sequences of crude and sexual content, some partial nudity and language(Rating bulletin 2125, 6/16/2010)",114 minutes,Comedy,Live Action,Contemporary Fiction,"DreamWorks Pictures,Spyglass Entertainment,Reliance BIG Entertainment,Everyman Pictures",United States,English,"July 30, 2010","$69,000,000",
https://www.the-numbers.com/movie/Oceans#tab=summary,"G(Rating bulletin 2111, 3/10/2010)",84 minutes,Documentary,Live Action,Factual,"Participant Media,Disney Nature","France,Switzerland,Spain",French,"April 22, 2010","$80,000,000",
https://www.the-numbers.com/movie/Piranha-3D#tab=summary,"Rfor sequences of strong bloody horror violence and gore, graphic nudity, sexual content, language and some drug use.(Rating bulletin 2133, 8/11/2010)",88 minutes,Horror,Live Action,Science Fiction,"IPW,Aja/Levasseur Productions",United States,English,"August 20, 2010","$24,000,000",Piranha
https://www.the-numbers.com/movie/Edge-of-Darkness#tab=summary,RFor strong bloody violence and language,120 minutes,Thriller/Suspense,Live Action,Contemporary Fiction,"Warner Bros.,GK Films,BBC Films,Icon Productions","United States,United Kingdom",English,"January 29, 2010","$60,000,000",
https://www.the-numbers.com/movie/Letters-to-Juliet#tab=summary,"PGfor brief rude behavior and sensual images, some language and incidental smoking.",105 minutes,Drama,Live Action,Contemporary Fiction,"Summit Entertainment,Applehead Pictures",United States,English,"May 14, 2010","$30,000,000",
https://www.the-numbers.com/movie/Vampires-Suck#tab=summary,"PG-13for crude sexual content, comic violence, language and teen partying(Rating bulletin 2130, 7/21/2010)",82 minutes,Comedy,Live Action,Contemporary Fiction,"Regency Enterprises,New Regency,3 In The Box Productions",United States,English,"August 18, 2010","$20,000,000",
https://www.the-numbers.com/movie/Diary-of-a-Wimpy-Kid#tab=summary,"PGfor some rude humor and language(Rating bulletin 2107, 2/10/2010)",92 minutes,Comedy,Live Action,Contemporary Fiction,Walden Media,United States,English,"March 19, 2010","$15,000,000",Diary of a Wimpy Kid
https://www.the-numbers.com/movie/Easy-A#tab=summary,"PG-13for mature thematic elements involving teen sexuality, language and some drug material.(Rating bulletin 2133, 8/11/2010)",92 minutes,Comedy,Live Action,Contemporary Fiction,Olive Bridge Entertainment,United States,English,"September 17, 2010","$8,000,000",
https://www.the-numbers.com/movie/Back-up-Plan-The#tab=summary,"PG-13for sexual content including references, some crude material and language(Rating bulletin 2110 (Cert #45875), 3/3/2010)",104 minutes,Romantic Comedy,Live Action,Contemporary Fiction,"CBS Films,Escape Artists",United States,English,"April 23, 2010","$35,000,000",
https://www.the-numbers.com/movie/Takers-(2010)#tab=summary,"PG-13for intense sequences of violence and action, a sexual situation/partial nudity and some language.",107 minutes,Thriller/Suspense,Live Action,Contemporary Fiction,"Screen Gems,Rainforest Films,Grand Hustle Films",United States,English,"August 27, 2010","$32,000,000",
https://www.the-numbers.com/movie/Last-Exorcism-The#tab=summary,"PG-13For disturbing violent content and terror, some sexual references and thematic material.(Rating bulletin 2126, 6/22/2010)",100 minutes,Horror,Live Action,Contemporary Fiction,"Strike Entertainment,StudioCanal",United States,"English,English","August 27, 2010","$1,800,000",The Last Exorcism
https://www.the-numbers.com/movie/Hubble-3D#tab=summary,"G(Rating bulletin 2108 (Cert #45956), 2/17/2010)",44 minutes,Documentary,Live Action,Factual,"Warner Bros.,IMAX Corporation",United States,English,"March 19, 2010",,
https://www.the-numbers.com/movie/Skyline#tab=summary,"PG-13for sequences of intense sci-fi action and violence, some language, and brief sexual content.(Rating bulletin 2143, 10/20/2010)",94 minutes,Thriller/Suspense,Live Action,Science Fiction,"Rat Entertainment,Relativity Media,Transmission,Hydraulx Entertainment",United States,English,"November 12, 2010","$10,000,000",Skyline
https://www.the-numbers.com/movie/American-The#tab=summary,"Rfor violence, sexual content and nudity.(Rating bulletin 2131, 7/28/2010)",103 minutes,Thriller/Suspense,Live Action,Contemporary Fiction,"Greenlit Productions,This is That,Smokehouse Pictures",United States,"English,Italian","September 01, 2010","$20,000,000",
https://www.the-numbers.com/movie/Legion#tab=summary,"Rfor strong bloody violence, and language.",104 minutes,Horror,Live Action,Fantasy,"Screen Gems,Bold Films",United States,English,"January 22, 2010","$26,000,000",
https://www.the-numbers.com/movie/Next-Three-Days-The-(2010)#tab=summary,"PG-13for violence, drug material, language, some sexuality and thematic elements.(Rating bulletin 2139, 9/22/2010)",133 minutes,Thriller/Suspense,Live Action,Contemporary Fiction,"Hwy 61 Films,Lionsgate",United States,"English,English","November 19, 2010","$30,000,000",
https://www.the-numbers.com/movie/Fei-Cheng-Wu-Rao-2-(2010-China)#tab=summary,Not Rated,120 minutes,Romantic Comedy,Live Action,Contemporary Fiction,,China,Mandarin,"December 24, 2010",,If You Are the One
https://www.the-numbers.com/movie/Hot-Tub-Time-Machine#tab=summary,"Rfor strong crude and sexual content, nudity, drug use and pervasive language(Rating bulletin 2106, 2/3/2010)",99 minutes,Comedy,Live Action,Science Fiction,"Metro-Goldwyn-Mayer Pictures,United Artists,New Crime Productions",United States,English,"March 26, 2010","$36,000,000",Hot Tub Time Machine
https://www.the-numbers.com/movie/Ghost-Writer-The#tab=summary,"PG-13for language, brief nudity/sexuality, some violence and a drug reference(Rating bulletin 2105, 1/27/2010)",129 minutes,Thriller/Suspense,Live Action,Contemporary Fiction,"Summit Entertainment,R.P. Films,France 2 Cinema,Elfte Babelsberg Film GmbH,Runteam II Limited","United Kingdom,France,Germany",English,"February 19, 2010","$45,000,000",
https://www.the-numbers.com/movie/Haeundae-(2009-South-Korea)#tab=summary,"Rfor some disturbing disaster images and language(Rating bulletin 2114 (Cert #46037), 3/31/2010)",120 minutes,Thriller/Suspense,Live Action,Contemporary Fiction,,Republic of Korea,Korean,,"$16,000,000",
https://www.the-numbers.com/movie/Devil#tab=summary,"PG-13for violence and disturbing images, thematic material and some language including sexual references.(Rating bulletin 2132, 8/4/2010)",80 minutes,Horror,Live Action,Fantasy,Night Chronicles,United States,"English,Ukrainian","September 17, 2010","$10,000,000",
https://www.the-numbers.com/movie/Why-Did-I-Get-Married-Too#tab=summary,"PG-13for thematic material including sexuality, language, drug references and some domestic violence.(Rating bulletin 2098 (Cert #45804), 12/2/2009)",121 minutes,Drama,Live Action,Contemporary Fiction,"Lionsgate,TPS Company,Reuben Cannon Productions",United States,English,"April 02, 2010","$20,000,000",Why Did I Get Married
https://www.the-numbers.com/movie/Secretariat#tab=summary,"PGfor brief mild language(Rating bulletin 2114 (Cert #46042), 3/31/2010)",123 minutes,Drama,Live Action,Dramatization,"Walt Disney Pictures,Mayhem Pictures",United States,English,"October 08, 2010","$35,000,000",
https://www.the-numbers.com/movie/127-Hours-(2010)#tab=summary,"Rfor language and some disturbing violent content/bloody images.(Rating bulletin 2133, 8/11/2010)",93 minutes,Drama,Live Action,Dramatization,"Big Screen Prods,Down Prods,Dune Entertainment,Everest Entertainment,Darlow Smithson,Decibel Films,Pathe of a Cloud Eight",United States,English,"November 05, 2010","$18,000,000",
https://www.the-numbers.com/movie/Morning-Glory#tab=summary,"PG-13for some sexual content including dialogue, language and brief drug references.(Rating bulletin 2138, 9/15/2010)",110 minutes,Comedy,Live Action,Contemporary Fiction,"Bad Robot,Paramount Pictures",United States,English,"November 10, 2010","$40,000,000",
https://www.the-numbers.com/movie/Remember-Me#tab=summary,"PG-13for violence, sexual content, language and smoking(Rating bulletin 2104, 1/20/2010)",113 minutes,Drama,Live Action,Contemporary Fiction,"Summit Entertainment,Underground Films",United States,English,"March 12, 2010","$16,000,000",
https://www.the-numbers.com/movie/Crazies-The-(2010)#tab=summary,Rfor bloody violence and language,101 minutes,Horror,Live Action,Contemporary Fiction,Participant Media,United States,English,"February 26, 2010","$19,000,000",
https://www.the-numbers.com/movie/Cop-Out#tab=summary,"Rfor pervasive language including sexual references, violence and brief sexuality(Rating bulletin 2105, 1/27/2010)",107 minutes,Comedy,Live Action,Contemporary Fiction,Warner Bros.,United States,English,"February 26, 2010","$37,000,000",
https://www.the-numbers.com/movie/From-Paris-With-Love#tab=summary,"Rfor strong bloody violence throughout, drug content, pervasive language and brief sexuality",92 minutes,Thriller/Suspense,Live Action,Contemporary Fiction,"EuropaCorp,M6 Films,Grive Productions,Apipoulai Productions,Canal Plus,TPS Star",France,"English,French","February 05, 2010","$52,000,000",
https://www.the-numbers.com/movie/Petit-Nicolas-Le-(2009-France)#tab=summary,Not Rated,91 minutes,Comedy,Live Action,Kids Fiction,,"France,Belgium",French,"February 19, 2010","$30,000,000",
https://www.the-numbers.com/movie/Daybreakers#tab=summary,"RFor strong bloody violence, language and brief nudity",98 minutes,Horror,Live Action,Science Fiction,"Lionsgate,Screen Australia,Pacific Film & Television Commission,Furst Films","Australia,United States",English,"January 08, 2010","$20,000,000",
https://www.the-numbers.com/movie/Switch-The-(2010)#tab=summary,"PG-13for mature thematic content, sexual material including dialogue, some nudity, drug use and language(Rating bulletin 2109, 2/24/2010)",101 minutes,Romantic Comedy,Live Action,Contemporary Fiction,"Miramax Films,Mandate Pictures,Bona Fide,Echo Films",United States,English,"August 20, 2010","$19,000,000",
https://www.the-numbers.com/movie/How-Do-You-Know-(2010)#tab=summary,"Rfor some language.(Rating bulletin 2145, 11/3/2010)PG-13for sexual content and some strong language.(Rating bulletin 2148, 11/24/2010)",121 minutes,Romantic Comedy,Live Action,Contemporary Fiction,Gracie Films,United States,English,"December 17, 2010","$120,000,000",
https://www.the-numbers.com/movie/Scott-Pilgrim-vs-The-World#tab=summary,"PG-13for stylized violence, sexual content, language and drug references(Rating bulletin 2117, 4/21/2010)",112 minutes,Comedy,Live Action,Contemporary Fiction,"Big Talk Pictures,Universal Pictures,Marc Platt Productions,Closed on Mondays,Dentsu Inc.","United States,United Kingdom,Canada,Japan",English,"August 12, 2010","$85,000,000",
https://www.the-numbers.com/movie/Death-at-a-Funeral-(2010)#tab=summary,"Rfor language, drug content and some sexual humor(Rating bulletin 2115 (Cert #45791), 4/7/2010)",92 minutes,Black Comedy,Live Action,Contemporary Fiction,"Sidney Kimmel Entertainment,Stable Way Entertainment,Wonderful Films,Parabolic Pictures",United States,English,"April 16, 2010","$21,000,000",
https://www.the-numbers.com/movie/Alpha-and-Omega-(2010)#tab=summary,"PGfor rude humor and some mild action.(Rating bulletin 2133, 8/11/2010)",88 minutes,Adventure,Digital Animation,Kids Fiction,Crest Animation,United States,English,"September 17, 2010","$20,000,000",Alpha and Omega
https://www.the-numbers.com/movie/Shes-Out-of-My-League-(2010)#tab=summary,Rfor language and sexual content(Rated 1/1/2010),105 minutes,Romantic Comedy,Live Action,Contemporary Fiction,"DreamWorks Pictures,Mosaic Media",United States,English,"March 12, 2010","$20,000,000",
https://www.the-numbers.com/movie/Frozen-(2009)#tab=summary,Rfor some disturbing images and language.,93 minutes,Horror,Live Action,Contemporary Fiction,,United States,English,"February 05, 2010",,
https://www.the-numbers.com/movie/Charlie-St-Cloud#tab=summary,"PG-13for language including some sexual references, an intense accident scene and some sensuality(Rating bulletin 2121, 5/19/2010)",100 minutes,Drama,Live Action,Contemporary Fiction,"Universal Pictures,Relativity Media,Marc Platt Productions",United States,English,"July 30, 2010","$44,000,000",
https://www.the-numbers.com/movie/Hachiko-A-Dogs-Story-(2009)#tab=summary,G,93 minutes,Drama,Live Action,Contemporary Fiction,,United States,English,"December 13, 2022","$16,000,000",
https://www.the-numbers.com/movie/Dabangg-(2010-India)#tab=summary,Not Rated,130 minutes,Action,Live Action,Contemporary Fiction,"Shree Ashtavinayak Cinevision Ltd,Arbaaz Khan Productions",India,Hindi,"September 10, 2010",,Dabangg
https://www.the-numbers.com/movie/Spy-Next-Door-The#tab=summary,PGFor sequences of action violence and some mild rude humor,94 minutes,Comedy,Live Action,Kids Fiction,"Lionsgate,Relativity Media,Robert Simonds Company",United States,English,"January 15, 2010","$28,000,000",
https://www.the-numbers.com/movie/Machete-(2010)#tab=summary,"Rfor strong bloody violence throughout, language, some sexual content and nudity.(Rating bulletin 2132, 8/4/2010)",105 minutes,Action,Live Action,Contemporary Fiction,"Troublemaker Studios,Overnight Films",United States,"Spanish,English","September 03, 2010","$12,500,000",Machete
https://www.the-numbers.com/movie/Shi-Yue-Wei-Cheng-(2009-Hong-Kong)#tab=summary,,139 minutes,Action,Live Action,Historical Fiction,,"China,Hong Kong","Mandarin,Cantonese","January 21, 2010","$23,000,000",
