link,MPAA Rating,Running Time,Genre,Production Method,Creative Type,Production/Financing Companies,Production Countries,Languages,Release Date,Production Budget,Franchise
https://www.the-numbers.com/movie/Gekijouban-Poketto-monsuta-koko-(2020-Japan)#tab=summary,,99 minutes,Adventure,Digital Animation,,,Japan,Japanese,"December 25, 2020",,Pokemon
https://www.the-numbers.com/movie/Jeongsang-hoidam-(2019-South-Korea)#tab=summary,,132 minutes,Action,Live Action,Science Fiction,,Republic of Korea,Korean,"July 29, 2020",,Steel Rain
https://www.the-numbers.com/movie/Feng-ping-lang-jing-(2020-China)#tab=summary,,118 minutes,Drama,Live Action,Contemporary Fiction,,China,Mandarin,"November 06, 2020",,
https://www.the-numbers.com/movie/Samjingeurup-yeongeotoikban-(2020-South-Korea)#tab=summary,,110 minutes,Comedy,Live Action,Contemporary Fiction,,Republic of Korea,Korean,"October 21, 2020",,
https://www.the-numbers.com/movie/News-of-the-World#tab=summary,"PG-13for violence, disturbing
images, thematic material and some language.(Rating bulletin 2654 (cert #52818), 11/4/2020)",118 minutes,Western,Live Action,Historical Fiction,"Playtone,Pretty Pictures,Universal Pictures",United States,English,"December 25, 2020","$38,000,000",
https://www.the-numbers.com/movie/Come-Play-(2020)#tab=summary,"PG-13for terror, frightening images and some language.(Rating bulletin 2621 (Cert #52648), 3/18/2020)",96 minutes,Horror,Live Action,Contemporary Fiction,"Amblin Partners,Reliance Entertainment,The Picture Company",United States,English,"October 29, 2020","$9,000,000",
https://www.the-numbers.com/movie/Dogol-(2020-South-Korea)#tab=summary,,114 minutes,Adventure,Live Action,Contemporary Fiction,,Republic of Korea,Korean,"November 04, 2020",,
https://www.the-numbers.com/movie/Hunt-The-(2020)#tab=summary,"Rfor strong bloody violence, and language throughout.(Rating bulletin 2617 (Cert #52363), 2/19/2020)",115 minutes,Thriller/Suspense,Live Action,Contemporary Fiction,"Blumhouse,Universal Pictures",United States,English,"March 12, 2020","$18,200,000",
https://www.the-numbers.com/movie/Agent-Backkom-Kings-Bear-(2020-China)#tab=summary,,95 minutes,Adventure,Digital Animation,Kids Fiction,,China,Mandarin,"February 22, 2020",,
https://www.the-numbers.com/movie/Ducobu-3-(France)#tab=summary,,94 minutes,Comedy,Live Action,Contemporary Fiction,,France,French,"February 07, 2020",,Ducobu
https://www.the-numbers.com/movie/Kureyon-Shinchan-Gekitotsu-Rakugakingudamu-to-Hobo-Shi-Ri-no-Yusha-(2020-Japan)#tab=summary,,103 minutes,Adventure,Digital Animation,Kids Fiction,,Japan,Japanese,"September 11, 2020",,
https://www.the-numbers.com/movie/Jungjikhan-Hoobo-(S-Korea)#tab=summary,,,Comedy,Live Action,Contemporary Fiction,,Republic of Korea,Korean,"February 12, 2020",,
https://www.the-numbers.com/movie/Wotaku-ni-Koi-wa-Muzukashii-(Japan)#tab=summary,,114 minutes,Romantic Comedy,Live Action,Contemporary Fiction,,Japan,Japanese,"February 07, 2020",,
https://www.the-numbers.com/movie/Inunaki-Mura-(Japan)#tab=summary,,108 minutes,Horror,Live Action,Contemporary Fiction,,Japan,Japanese,"February 07, 2020",,
https://www.the-numbers.com/movie/Almost-Love#tab=summary,Not Rated,90 minutes,Romantic Comedy,Live Action,Contemporary Fiction,"Sell By Film,Vertical Entertainment",United States,English,"July 24, 2022",,
https://www.the-numbers.com/movie/Let-Him-Go-(2020)#tab=summary,"Rfor violence.(Rating bulletin 2642 (Cert #52208), 8/12/2020)",113 minutes,Thriller/Suspense,Live Action,Contemporary Fiction,"Mazur/Kaplan Company,Focus Features",United States,English,"November 05, 2020",,
https://www.the-numbers.com/movie/30-jours-max-(2020-France)#tab=summary,,87 minutes,Comedy,Live Action,Contemporary Fiction,,France,French,"October 20, 2020",,
https://www.the-numbers.com/movie/Eltilerin-Savasi-(Turkey)#tab=summary,,118 minutes,Comedy,Live Action,Contemporary Fiction,,Turkey,Turkish,"January 31, 2020",,
https://www.the-numbers.com/movie/Tsumi-no-Koe-(2020-Japan)#tab=summary,,142 minutes,Action,Live Action,Contemporary Fiction,,Japan,Japanese,"October 30, 2020",,
https://www.the-numbers.com/movie/Find-Your-Voice-(2020-Australia)#tab=summary,,96 minutes,Comedy,Live Action,Contemporary Fiction,"Shorething Films,Steve Jaggi Company","Australia,New Zealand",English,"September 11, 2020",,
https://www.the-numbers.com/movie/Ming-Tian-Ni-Shi-Fou-Yi-Ran-Ai-Wo-(2020-China)#tab=summary,,99 minutes,Romantic Comedy,Live Action,Contemporary Fiction,,China,Mandarin,"December 24, 2020",,
https://www.the-numbers.com/movie/Break-the-Silence-The-Movie-(2020-South-Korea)#tab=summary,,91 minutes,Documentary,Live Action,Factual,Big Hit Entertainment,Republic of Korea,Korean,"September 04, 2020",,BTS
https://www.the-numbers.com/movie/Impractical-Jokers-The-Movie#tab=summary,"PG-13for suggestive content, language, some drug references and brief nudity.(Rating bulletin 2614 (Cert #52573), 1/29/2020)",93 minutes,Comedy,Live Action,Contemporary Fiction,,United States,English,"February 21, 2020","$3,000,000",
https://www.the-numbers.com/movie/Bigfoot-Family-(2020-Belgium)#tab=summary,,89 minutes,Adventure,Digital Animation,Kids Fiction,,"Belgium,France",,"August 05, 2020",,
https://www.the-numbers.com/movie/Me-contro-Te-Il-film-La-vendetta-del-Signor-S#tab=summary,,90 minutes,Comedy,Live Action,Contemporary Fiction,,Italy,Italian,"January 17, 2020",,
https://www.the-numbers.com/movie/Asada-ke-(2020-Japan)#tab=summary,,127 minutes,Drama,Live Action,Contemporary Fiction,,Japan,Japanese,"October 02, 2020",,
https://www.the-numbers.com/movie/10-jours-sans-maman-(France)#tab=summary,,98 minutes,Comedy,Live Action,Contemporary Fiction,"Soyouz Films,Canal Plus,Cine Plus,StudioCanal",France,French,"February 21, 2020",,
https://www.the-numbers.com/movie/Spider-Man-No-Way-Home-(2021)#tab=summary,"PG-13for sequences of action/violence, some language and brief suggestive comments.(Rating bulletin 2709 (cert #53041), 12/1/2021)PG-13for sequences of action/violence, some language and brief suggestive comments.(Rating bulletin 2741 (cert #53923) (The More Fun Stuff Version), 7/20/2022)",148 minutes,Action,Animation/Live Action,Super Hero,"Marvel Studios,Pascal Pictures,Columbia Pictures",United States,English,"December 14, 2021","$200,000,000",Marvel Cinematic UniverseSpider-Man
https://www.the-numbers.com/movie/Hi-Mom-(2021-China)#tab=summary,,90 minutes,Drama,Live Action,Science Fiction,,China,Mandarin,"February 12, 2021",,
https://www.the-numbers.com/movie/Battle-at-Lake-Changjin-The-(2021-China)#tab=summary,,176 minutes,Action,Live Action,Dramatization,,China,Mandarin,"September 30, 2021",,
https://www.the-numbers.com/movie/No-Time-to-Die-(2021)#tab=summary,"PG-13for sequences of violence and action, some disturbing images, brief strong language and some suggestive material.(Rating bulletin 2617 (Cert #52540), 2/19/2020)",163 minutes,Action,Live Action,Contemporary Fiction,"Eon Productions,Metro-Goldwyn-Mayer Pictures","United Kingdom,United States",English,"September 29, 2021","$250,000,000",James Bond
https://www.the-numbers.com/movie/F9-The-Fast-Saga-(2021)#tab=summary,"PG-13for sequences of violence and action, and language.(Rating bulletin 2655 (cert #52936), 11/11/2020)",145 minutes,Action,Live Action,Contemporary Fiction,"One Race Films,Perfect Storm Entertainment,Original Film,Universal Pictures,Roth Kirschenbaum Films",United States,English,"May 20, 2021","$200,000,000",Fast and the Furious
https://www.the-numbers.com/movie/Detective-Chinatown-3-(2021-China)#tab=summary,"Rfor brief violence/bloody images.(Rating bulletin 2612 (Cert #52538), 1/15/2020)Rfor brief violence/bloody images.
English Dubbed Version(Rating bulletin 2614 (Cert #52574), 1/29/2020)",136 minutes,Action,Live Action,Contemporary Fiction,"Warner Bros.,Wanda Media,China Film Co. LTD","China,United States","Mandarin,English,Japanese","January 25, 2021","$117,000,000",Detective Chinatown
https://www.the-numbers.com/movie/Venom-Let-There-be-Carnage#tab=summary,"PG-13for intense sequences of violence and action, some strong language, disturbing material and suggestive references.(Rating bulletin 2696 (cert #52628), 9/1/2021)",97 minutes,Action,Animation/Live Action,Super Hero,"Marvel Studios,Columbia Pictures",United States,English,"September 30, 2021","$110,000,000",VenomSony’s Marvel Universe
https://www.the-numbers.com/movie/Godzilla-vs-Kong-(2020)#tab=summary,"PG-13for intense sequences of creature violence/destruction and brief language.(Rating bulletin 2632 (Cert #52746), 6/3/2020)",113 minutes,Action,Live Action,Science Fiction,"Warner Bros.,Legendary Pictures",United States,English,"March 25, 2021","$155,000,000",GodzillaKing KongMonsterVerse
https://www.the-numbers.com/movie/Shang-Chi-and-the-Legend-of-the-Ten-Rings-(2021)#tab=summary,"PG-13for sequences of violence and action, and language.(Rating bulletin 2690 (cert #53309), 7/21/2021)",132 minutes,Action,Live Action,Super Hero,Marvel Studios,United States,English,"September 01, 2021","$150,000,000",Marvel Cinematic Universe
https://www.the-numbers.com/movie/Dune-(2020)#tab=summary,"PG-13for sequences of strong violence, some disturbing images and suggestive material.(Rating bulletin 2659 (cert #53003), 12/9/2020)",156 minutes,Action,Live Action,Science Fiction,Legendary Pictures,United States,English,"September 15, 2021","$165,000,000",Dune
https://www.the-numbers.com/movie/Sing-2-(2021)#tab=summary,"PGfor some rude material and mild peril/violence.(Rating bulletin 2673 (cert #53137), 3/24/2021)",112 minutes,Musical,Digital Animation,Kids Fiction,"Universal Pictures,Illumination Entertainment",United States,English,"December 01, 2021","$85,000,000",Sing
https://www.the-numbers.com/movie/Eternals-(2021)#tab=summary,"PG-13for fantasy violence and action, some language and brief sexuality.(Rating bulletin 2699 (cert #53410), 9/22/2021)",156 minutes,Action,Live Action,Super Hero,Marvel Studios,United States,English,"November 03, 2021","$200,000,000",Marvel Cinematic Universe
https://www.the-numbers.com/movie/Black-Widow-(2021)#tab=summary,"PG-13for intense sequences of violence/action, some language and thematic material.(Rating bulletin 2675 (cert #52793), 4/7/2021)",133 minutes,Action,Live Action,Super Hero,Marvel Studios,United States,English,"July 07, 2021","$200,000,000",Marvel Cinematic Universe
https://www.the-numbers.com/movie/Free-Guy-(2020)#tab=summary,"PG-13for strong fantasy violence throughout, language and crude/suggestive references.(Rating bulletin 2684 (cert #52422), 6/9/2021)",115 minutes,Action,Live Action,Science Fiction,"21 Laps Entertainment,Maximum Effort,Berlanti Productions,Lit Entertainment Group,TSG Entertainment",United States,English,"August 11, 2021",,
https://www.the-numbers.com/movie/Quiet-Place-Part-II-A-(2020)#tab=summary,"PG-13for terror, violence and bloody/disturbing images(Rating bulletin 2619 (Cert #52468), 3/4/2020)",96 minutes,Horror,Live Action,Science Fiction,Platinum Dunes,United States,"English,Sign Language","May 26, 2021","$61,000,000",A Quiet Place
https://www.the-numbers.com/movie/Encanto-(2021)#tab=summary,"PGfor some thematic elements and mild peril.(Rating bulletin 2700 (cert #53378), 9/29/2021)",109 minutes,Adventure,Digital Animation,Kids Fiction,"Walt Disney Pictures,Walt Disney Animation Studios",United States,English,"November 24, 2021","$150,000,000",
https://www.the-numbers.com/movie/Cruella-(2021)#tab=summary,"PG-13for some violence and thematic elements.(Rating bulletin 2672 (cert #53057), 3/17/2021)",134 minutes,Comedy,Live Action,Historical Fiction,"Walt Disney Pictures,Gunnfilms,Marc Platt Productions",United States,English,"May 26, 2021","$100,000,000",
https://www.the-numbers.com/movie/Nou-fo-(2021-China)#tab=summary,,126 minutes,Action,Live Action,Contemporary Fiction,,"China,Hong Kong",Cantonese,"July 30, 2021",,
https://www.the-numbers.com/movie/Wo-He-Wo-De-Fu-Be-(2021-China)#tab=summary,,156 minutes,Drama,Live Action,Contemporary Fiction,,China,Mandarin,"October 01, 2021",,National Day Celebration
https://www.the-numbers.com/movie/Jungle-Cruise-(2021)#tab=summary,"PG-13for sequences of adventure violence.(Rating bulletin 2681 (cert #52833), 5/19/2021)",90 minutes,Adventure,Animation/Live Action,Historical Fiction,"Seven Bucks Productions,Davis Entertainment,Flynn Picture Company,Walt Disney Pictures",United States,English,"July 28, 2021","$200,000,000",
https://www.the-numbers.com/movie/Conjuring-The-Devil-Made-Me-Do-It-The#tab=summary,"Rfor terror, violence and some disturbing images.(Rating bulletin 2677 (cert #53178), 4/21/2021)",112 minutes,Horror,Live Action,Historical Fiction,"New Line Cinema,Atomic Monster,The Safran Company",United States,"English,Portuguese","March 07, 2021","$40,000,000",The Conjuring
https://www.the-numbers.com/movie/Ghostbusters-Afterlife#tab=summary,"PG-13for supernatural action and some suggestive references.(Rating bulletin 2668 (cert #52045), 2/17/2021)",125 minutes,Comedy,Live Action,Science Fiction,"Montecito Picture Company,Columbia Pictures,Bron Creative",United States,English,"November 18, 2021","$75,000,000",Ghostbusters
https://www.the-numbers.com/movie/Chinese-Doctors-(2021-China)#tab=summary,,129 minutes,Drama,Live Action,Science Fiction,,,,"July 08, 2021",,
https://www.the-numbers.com/movie/Jujutsu-Kaisen-0-(2022-Japan)#tab=summary,"PG-13for violent content, bloody images, language, thematic material and some suggestive references.(Rating bulletin 2721 (cert #53623) (Dubbed), 3/2/2022)PG-13for violent content, bloody images, language, thematic material and some suggestive references.(Rating bulletin 2722 (cert #53624) (Subtitle), 3/9/2022)",105 minutes,Action,Digital Animation,Fantasy,,Japan,Japanese,"December 24, 2021",,
https://www.the-numbers.com/movie/Xuan-Ya-Zhi-Shang-(2021-China)#tab=summary,,120 minutes,Thriller/Suspense,Live Action,Historical Fiction,,China,Mandarin,"April 24, 2021",,
https://www.the-numbers.com/movie/Fireflies-in-the-Sun-(2021-China)#tab=summary,,118 minutes,Thriller/Suspense,Live Action,Contemporary Fiction,,China,Mandarin,"December 17, 2021",,
https://www.the-numbers.com/movie/Suicide-Squad-The-(2021)#tab=summary,"Rfor strong violence and gore, language throughout, some sexual references, drug use and
brief graphic nudity.(Rating bulletin 2680 (cert #52984), 5/12/2021)",132 minutes,Action,Live Action,Super Hero,"Warner Bros.,Atlas Entertainment,DC Films",United States,English,"July 28, 2021","$185,000,000",DC Extended Universe
https://www.the-numbers.com/movie/Space-Jam-A-New-Legacy#tab=summary,"PGfor some cartoon violence and some language.(Rating bulletin 2683 (cert #53064), 6/2/2021)",115 minutes,Comedy,Animation/Live Action,Kids Fiction,"SpringHill Entertainment,Warner Bros.,Proximity Media",United States,English,"July 14, 2021","$150,000,000",Space Jam
https://www.the-numbers.com/movie/Matrix-Resurrections-The-(2021)#tab=summary,"Rfor violence and some language.(Rating bulletin 2703 (cert #53296), 10/20/2021)",148 minutes,Action,Live Action,Science Fiction,"Village Roadshow Productions,Warner Bros.,Venus Castina Productions","United States,Australia",English,"December 16, 2021","$190,000,000",Matrix
https://www.the-numbers.com/movie/Peter-Rabbit-2-The-Runaway#tab=summary,"PGfor some rude humor and action.(Rating bulletin 2616 (Cert #52043), 2/12/2020)",93 minutes,Adventure,Animation/Live Action,Kids Fiction,"Olive Bridge Entertainment,Sony Pictures Animation,Animal Logic,Columbia Pictures","United States,Australia,India",English,"March 26, 2021","$45,000,000",Peter Rabbit
https://www.the-numbers.com/movie/Paw-Patrol-The-Movie-(2021-Canada)#tab=summary,"G(Rating bulletin 2677 (Cert #53062), 4/21/2021)",88 minutes,Adventure,Digital Animation,Kids Fiction,"Spin Master,Nickelodeon Films,Paramount Pictures",Canada,English,"August 11, 2021","$26,000,000",Paw Patrol
https://www.the-numbers.com/movie/House-of-Gucci-(2021)#tab=summary,"Rfor language, some sexual content, and brief nudity and violence.(Rating bulletin 2699 (cert #53412), 9/22/2021)",160 minutes,Drama,Live Action,Dramatization,"Metro-Goldwyn-Mayer Pictures,Fox 2000 Pictures,Scott Free Films",United States,English,"November 24, 2021","$75,000,000",
https://www.the-numbers.com/movie/Chuan-Guo-Han-Dong-Yong-Bao-Ni-(2021-China)#tab=summary,,124 minutes,Drama,Live Action,Contemporary Fiction,,China,Mandarin,"December 31, 2021",,
https://www.the-numbers.com/movie/Boss-Baby-Family-Business-The-(2021)#tab=summary,"PGfor rude humor, mild language and some action.(Rating bulletin 2663 (cert #53046), 1/13/2021)",107 minutes,Adventure,Digital Animation,Kids Fiction,DreamWorks Animation,United States,English,"July 01, 2021","$82,000,000",The Boss Baby
https://www.the-numbers.com/movie/Yang-Ming-Li-Wan-(2021-China)#tab=summary,,123 minutes,Comedy,Live Action,Contemporary Fiction,,China,Mandarin,"November 11, 2021",,
https://www.the-numbers.com/movie/Writers-Odyssey-A-(2021-China)#tab=summary,,130 minutes,Action,Live Action,Contemporary Fiction,,China,Mandarin,"January 12, 2021",,
https://www.the-numbers.com/movie/Tom-and-Jerry-(2020)#tab=summary,"PGfor cartoon violence, rude humor and brief language.(Rating bulletin 2652 (cert #52941), 10/21/2020)",100 minutes,Adventure,Animation/Live Action,Kids Fiction,Warner Bros.,"United States,United Kingdom,France,Germany",English,"February 12, 2021","$50,000,000",Tom and Jerry
https://www.the-numbers.com/movie/Wo-de-jie-jie-(2021-China)#tab=summary,,127 minutes,Drama,Live Action,Contemporary Fiction,,China,Mandarin,"March 28, 2021",,
https://www.the-numbers.com/movie/Halloween-Kills-(2021)#tab=summary,"Rfor strong bloody violence throughout, grisly images, language and some drug use.(Rating bulletin 2659 (cert #52690), 12/9/2020)",105 minutes,Horror,Live Action,Contemporary Fiction,"Miramax Films,Blumhouse,Universal Pictures,Rough House Pictures",United States,English,"October 14, 2021","$20,000,000",Halloween
https://www.the-numbers.com/movie/Kings-Man-The-(2020)#tab=summary,"Rfor sequences of strong/bloody violence, language, and some sexual material.(Rating bulletin 2638 (Cert #52471), 7/15/2020)",131 minutes,Action,Live Action,Historical Fiction,"20th Century Fox,MARV Films,Cloudy","United States,United Kingdom",English,"December 22, 2021","$100,000,000",Kingsman
https://www.the-numbers.com/movie/Addams-Family-2-The#tab=summary,"PGfor macabre and rude humor, violence and language.(Rating bulletin 2696 (cert #53345), 9/1/2021)",93 minutes,Adventure,Digital Animation,Kids Fiction,"Nitrogen Studios Canada,Metro-Goldwyn-Mayer Pictures","United States,United Kingdom,Canada",English,"October 01, 2021",,Addams Family
https://www.the-numbers.com/movie/Ren-Chao-Xiong-Yong-(2021-China)#tab=summary,,90 minutes,Comedy,Live Action,Contemporary Fiction,,China,Mandarin,"February 12, 2021",,
https://www.the-numbers.com/movie/Raya-and-the-Last-Dragon-(2021)#tab=summary,"PGsome violence, action and thematic elements.(Rating bulletin 2661 (cert #52597), 12/23/2020)",114 minutes,Adventure,Digital Animation,Fantasy,"Walt Disney Animation Studios,Walt Disney Pictures",United States,English,"March 03, 2021",,
https://www.the-numbers.com/movie/Clifford-the-Big-Red-Dog-(2020)#tab=summary,"PGfor impolite humor, thematic elements and mild action.(Rating bulletin 2684 (cert #52592), 6/9/2021)",97 minutes,Adventure,Animation/Live Action,Kids Fiction,"Entertainment One,New Republic Pictures,Kerner Entertainment Company,Scholastic Entertainment Inc.,Paramount Pictures",United States,English,"November 10, 2021","$64,000,000",
https://www.the-numbers.com/movie/Wrath-of-Man-(2021)#tab=summary,"Rfor strong violence throughout, pervasive language, and some sexual references.(Rating bulletin 2657 (cert #52858), 11/25/2020)",118 minutes,Action,Live Action,Contemporary Fiction,"Miramax Films,Metro-Goldwyn-Mayer Pictures",United States,English,"April 22, 2021","$40,000,000",
https://www.the-numbers.com/movie/Meitantei-Konan-Hiiro-no-Dangan-(2021-Japan)#tab=summary,,110 minutes,Action,Hand Animation,Contemporary Fiction,,Japan,Japanese,"April 15, 2021",,Detective Conan
https://www.the-numbers.com/movie/Fan-Tan-Feng-Bao-5-(2021-Hong-Kong)#tab=summary,,97 minutes,Action,Live Action,Contemporary Fiction,,China,Cantonese,"December 31, 2021",,Storm
https://www.the-numbers.com/movie/Evangelion-3-0-Plus-1-01-Thrice-Upon-a-Time-(2021-Japan)#tab=summary,,154 minutes,Action,Digital Animation,Science Fiction,Studio Khara,Japan,Japanese,"March 08, 2021",,Evangelion
https://www.the-numbers.com/movie/Bai-She-2-Qing-She-jie-qi-(2021-China)#tab=summary,,131 minutes,Adventure,Digital Animation,Fantasy,,China,Mandarin,"July 23, 2021",,White Snake
https://www.the-numbers.com/movie/Old-(2021)#tab=summary,"PG-13for strong violence, disturbing images, suggestive content, partial nudity and brief strong language.(Rating bulletin 2685 (cert #53247), 6/16/2021)",108 minutes,Thriller/Suspense,Live Action,Contemporary Fiction,"Blinding Edge Pictures,Universal Pictures,Perfect World Pictures",United States,English,"July 21, 2021","$18,000,000",
https://www.the-numbers.com/movie/Mortal-Kombat-(2021)#tab=summary,"Rfor strong bloody violence and language throughout, and some crude references.(Rating bulletin 2671 (cert #53095), 3/10/2021)",110 minutes,Action,Animation/Live Action,Fantasy,"New Line Cinema,Atomic Monster,Broken Road","United States,Canada",English,"April 08, 2021","$55,000,000",Mortal Kombat
https://www.the-numbers.com/movie/Candyman-(2020)#tab=summary,"Rfor bloody horror violence, and language including some sexual references.(Rating bulletin 2639 (Cert #52813), 7/22/2020)",91 minutes,Horror,Live Action,Contemporary Fiction,"Monkeypaw Pictures,Metro-Goldwyn-Mayer Pictures,Universal Pictures,Bron Creative",United States,English,"August 06, 2021","$25,000,000",Candyman
https://www.the-numbers.com/movie/Forever-Purge-The#tab=summary,"Rfor strong/bloody violence, and language throughout.(Rating bulletin 2674 (cert #53158), 3/31/2021)",103 minutes,Horror,Live Action,Science Fiction,"Blumhouse,Platinum Dunes,Man in a Tree Productions,Perfect World Pictures,Universal Pictures",United States,English,"July 01, 2021","$18,000,000",The Purge
https://www.the-numbers.com/movie/1921-(2021-China)#tab=summary,,137 minutes,Drama,Live Action,Dramatization,,China,Mandarin,"June 25, 2021",,
https://www.the-numbers.com/movie/West-Side-Story-(2021)#tab=summary,"PG-13for some strong violence, strong language, thematic content, suggestive material and brief smoking.(Rating bulletin 2697 (cert #52829), 9/8/2021)",156 minutes,Musical,Live Action,Contemporary Fiction,,United States,"English,Spanish","December 08, 2021","$100,000,000",
https://www.the-numbers.com/movie/New-Gods-Nezha-Reborn-(2021-China)#tab=summary,,110 minutes,Adventure,Digital Animation,Fantasy,,China,Mandarin,"February 06, 2021",,
https://www.the-numbers.com/movie/Gu-Dong-Ju-Zhong-Ju-(2021-China)#tab=summary,,123 minutes,Adventure,Live Action,Contemporary Fiction,,China,Mandarin,"December 02, 2021",,
https://www.the-numbers.com/movie/Hitmans-Wifes-Bodyguard-The-(2021)#tab=summary,"Rfor strong bloody violence throughout, pervasive language, and some sexual content.(Rating bulletin 2683 (cert #52808), 6/2/2021)",118 minutes,Comedy,Live Action,Contemporary Fiction,"Millennium Films,Lionsgate,Nu Boyana,Campbell Grobman Films,Film i Vast,Filmgate Films",United States,English,"June 11, 2021","$70,000,000",The Hitman’s Bodguard
https://www.the-numbers.com/movie/Wu-Xian-Shen-Du-(2021-China)#tab=summary,,114 minutes,Action,Live Action,Science Fiction,,China,Mandarin,"September 11, 2021",,
https://www.the-numbers.com/movie/Belle-(2021-Japan)#tab=summary,"PGthematic content, violence, language and brief suggestive material.(Rating bulletin 2705 (cert #53481), 11/3/2021)",122 minutes,Adventure,Digital Animation,Science Fiction,"Studio Chizu,GKIDS",Japan,Japanese,"July 16, 2021",,
https://www.the-numbers.com/movie/Sao-Hei-Jue-Zhan-(2021-China)#tab=summary,,112 minutes,Drama,Live Action,Contemporary Fiction,,China,Mandarin,"April 25, 2021",,
https://www.the-numbers.com/movie/Sheng-xia-wei-lai-(2021-China)#tab=summary,,115 minutes,Drama,Live Action,Contemporary Fiction,,China,Mandarin,"July 30, 2021",,
https://www.the-numbers.com/movie/Rons-Gone-Wrong-(2020)#tab=summary,"PGfor some rude material, thematic elements and language.(Rating bulletin 2688 (cert #53016), 7/7/2021)",106 minutes,Adventure,Digital Animation,Kids Fiction,Locksmith Animation,"United States,United Kingdom",English,"October 13, 2021",,
https://www.the-numbers.com/movie/Nobody-(2021)#tab=summary,"Rfor strong violence and bloody images, language throughout and brief drug use.(Rating bulletin 2636 (Cert #52773), 7/1/2020)",92 minutes,Thriller/Suspense,Live Action,Contemporary Fiction,"87North,Odenkirk-Provissiero,Eighty Two Films,Universal Pictures,Perfect World Pictures",United States,English,"March 19, 2021","$16,000,000",Nobody
https://www.the-numbers.com/movie/Wo-Yao-Wo-Men-Zai-Yi-Qi-(2021-China)#tab=summary,,105 minutes,Drama,Live Action,Contemporary Fiction,,China,Mandarin,"May 20, 2021",,
https://www.the-numbers.com/movie/Main-in-Love-(2021-Taiwan)#tab=summary,,90 minutes,Drama,Live Action,Contemporary Fiction,,"Taiwan, Province of China",Mandarin,"April 01, 2021",,
https://www.the-numbers.com/movie/Escape-Room-Tournament-of-Champions-(2021)#tab=summary,"PG-13for violence, terror/peril and strong language.(Rating bulletin 2680 (cert #52337), 5/12/2021)",88 minutes,Horror,Live Action,Contemporary Fiction,"Columbia Pictures,Original Film",United States,English,"July 01, 2021","$15,000,000",Escape Room
https://www.the-numbers.com/movie/Luca-(2021)#tab=summary,"PGfor rude humor, language, some thematic elements and brief violence.(Rating bulletin 2680 (cert #53150), 5/12/2021)",95 minutes,Adventure,Digital Animation,Kids Fiction,Disney-Pixar,United States,"English,Italian","June 17, 2021",,
https://www.the-numbers.com/movie/Belfast-(2021-United-Kingdom)#tab=summary,"PG-13for some violence and strong language.(Rating bulletin 2702 (cert #53038), 10/13/2021)",97 minutes,Drama,Live Action,Historical Fiction,"Focus Features,TKBC,Northern Ireland Screen",United Kingdom,English,"November 12, 2021",,
