link,Production Budget,MPAA Rating,Running Time,Franchise,Genre,Production Method,Creative Type,Production/Financing Companies,Production Countries,Languages,Release Date
https://www.the-numbers.com/movie/Pokemon-Advanced-Generation-(2005-Japan)#tab=summary,,,101 minutes,Pokemon,Adventure,Hand Animation,Kids Fiction,,Japan,Japanese,
https://www.the-numbers.com/movie/Casanova#tab=summary,,Rfor some sexual content,110 minutes,,Drama,Live Action,Historical Fiction,"Touchstone Pictures,The Mark Gordon Company,Hallstrom/Holleran",United States,English,"December 25, 2005"
https://www.the-numbers.com/movie/Assault-On-Precinct-13#tab=summary,"$30,000,000","Rfor strong violence and language throughout, and for some drug content.",109 minutes,,Action,Live Action,Contemporary Fiction,"Rogue Pictures,Why Not Productions,Liaison Films","United States,France",English,"January 19, 2005"
https://www.the-numbers.com/movie/Nana-(2005-Japan)#tab=summary,,,113 minutes,Nana (Ai Yazawa),Drama,Live Action,Contemporary Fiction,,Japan,Japanese,"September 03, 2005"
https://www.the-numbers.com/movie/Brice-de-Nice-(2005-France)#tab=summary,"$6,100,000",Not Rated,98 minutes,,Comedy,Live Action,Contemporary Fiction,,France,French,
https://www.the-numbers.com/movie/Because-of-Winn-Dixie#tab=summary,"$15,000,000",PGfor thematic elements and brief mild language.,106 minutes,,Comedy,Live Action,Contemporary Fiction,Walden Media,United States,English,"February 18, 2005"
https://www.the-numbers.com/movie/Bad-News-Bears-The-(2005)#tab=summary,"$35,000,000","PG-13for rude behavior, language throughout, some sexuality and thematic elements",113 minutes,Bad News Bears,Comedy,Live Action,Contemporary Fiction,"Paramount Pictures,Media Talent Group,Detour Filmproduction",United States,English,"July 22, 2005"
https://www.the-numbers.com/movie/Producers-The-(2005)#tab=summary,"$45,000,000",PG-13for sexual humor and references,134 minutes,,Musical,Live Action,Historical Fiction,"Universal Pictures,Columbia Pictures,BrooksFilms Limited",United States,English,"December 16, 2005"
https://www.the-numbers.com/movie/Wild-Safari-3D#tab=summary,,Not Rated,40 minutes,,Documentary,Live Action,Factual,,Belgium,English,"April 08, 2005"
https://www.the-numbers.com/movie/Rent#tab=summary,"$40,000,000","PG-13for mature thematic material involving drugs and sexuality, and for some strong language",135 minutes,,Musical,Live Action,Historical Fiction,1492 Pictures,United States,English,"November 23, 2005"
https://www.the-numbers.com/movie/2-For-the-Money#tab=summary,"$20,000,000","Rfor pervasive language, a scene of sexuality and a violent act.",122 minutes,,Drama,Live Action,Contemporary Fiction,,United States,English,"October 07, 2005"
https://www.the-numbers.com/movie/Wolf-Creek#tab=summary,"$1,100,000","Rfor strong gruesome violence, and for language.",99 minutes,Wolf Creek,Horror,Live Action,Dramatization,,Australia,"English,Swedish","November 03, 2005"
https://www.the-numbers.com/movie/Upside-of-Anger-The#tab=summary,"$12,000,000","Rfor language, sexual situations, brief comic violence and some drug use.",117 minutes,,Drama,Live Action,Contemporary Fiction,,United States,English,"March 11, 2005"
https://www.the-numbers.com/movie/Mrs-Henderson-Presents#tab=summary,"$20,000,000","Rfor sexual content, nudity, language and drug use",103 minutes,,Comedy,Live Action,Historical Fiction,"Pathe Pictures,BBC Films,Future Films,Micro-Fusion,Weinstein Company,UK Film Council,Heyman-Hoskins Productions",United Kingdom,,"December 09, 2005"
https://www.the-numbers.com/movie/Cave-The#tab=summary,"$30,000,000",PG-13for intense creature violence.,97 minutes,,Horror,Live Action,Science Fiction,"Lakeshore Entertainment,Screen Gems,Cinerenta",United States,English,"August 26, 2005"
https://www.the-numbers.com/movie/Oliver-Twist#tab=summary,"$65,000,000",PG-13for disturbing images.,,,Drama,Live Action,Historical Fiction,"Tri-Star Pictures,R.P. Productions,Runteam II Limited,ETIC Films",United Kingdom,,"September 23, 2005"
https://www.the-numbers.com/movie/New-World-The#tab=summary,"$30,000,000",PG-13for some intense battle sequences.,150 minutes,,Drama,Live Action,Factual,"The Virginia Company, LLC",United States,,"December 25, 2005"
https://www.the-numbers.com/movie/Ice-Princess#tab=summary,"$25,000,000",G,98 minutes,,Comedy,Live Action,Contemporary Fiction,,United States,English,"March 18, 2005"
https://www.the-numbers.com/movie/9th-Company#tab=summary,,"Rfor sequences of strong bloody warfare, pervasive language, some sexuality/nudity and drug use.(Rating bulletin 2127, 6/30/2010)",130 minutes,,Drama,Live Action,Historical Fiction,,"Russian Federation,Ukraine,Finland",Russian,
https://www.the-numbers.com/movie/Bride-and-Prejudice#tab=summary,"$7,000,000",PG-13for some sexual references.,111 minutes,,Musical,Live Action,Contemporary Fiction,,,,"February 11, 2005"
https://www.the-numbers.com/movie/Cursed#tab=summary,"$35,000,000","PG-13for horror violence/terror, some sexual references, nudity, language and a brief drug reference.
Edited for re-rating",97 minutes,,Horror,Live Action,Fantasy,"Dimension Films,Outerbanks Entertainment,Craven,Maddalena","United States,Germany",English,"February 25, 2005"
https://www.the-numbers.com/movie/Ong-Bak#tab=summary,"$1,100,000","Rfor sequences of strong violence, language, some drug use and sexuality",,Ong-Bak,Action,Live Action,Contemporary Fiction,,Thailand,Thai,"February 11, 2005"
https://www.the-numbers.com/movie/North-Country#tab=summary,"$30,000,000","Rfor sequences involving sexual harassment including violence and dialogue, and for language.",123 minutes,,Drama,Live Action,Dramatization,"Participant Media,Warner Bros.",United States,English,"October 21, 2005"
https://www.the-numbers.com/movie/Hustle-and-Flow#tab=summary,"$2,800,000","Rfor sex and drug content, pervasive language and some violence.",116 minutes,,Drama,Live Action,Contemporary Fiction,"Paramount Classics,MTV Films,Crunk Pictures,Homegrown Pictures",United States,English,"July 22, 2005"
https://www.the-numbers.com/movie/Domino#tab=summary,"$50,000,000","Rfor strong violence, pervasive language, sexual content/nudity and drug use",127 minutes,,Action,Live Action,Dramatization,,,,"October 14, 2005"
https://www.the-numbers.com/movie/Man-of-the-House-(2005)#tab=summary,"$50,000,000","PG-13for violence, sexual content, crude humor and a drug reference",100 minutes,,Comedy,Live Action,Contemporary Fiction,,United States,English,"February 25, 2005"
https://www.the-numbers.com/movie/Devils-Rejects-The-(2005)#tab=summary,"$7,000,000","Rfor sadistic violence, strong sexual content, language and drug use.",115 minutes,"House of 1,000 Corpses",Horror,Live Action,Contemporary Fiction,,"United States,Germany","English,Spanish","July 22, 2005"
https://www.the-numbers.com/movie/Cache#tab=summary,"$8,000,000",Rfor brief strong violence.,118 minutes,,Thriller/Suspense,Live Action,Contemporary Fiction,,,,"December 23, 2005"
https://www.the-numbers.com/movie/Melinda-and-Melinda#tab=summary,,"PG-13for adult situations involving sexuality, and some substance material.",99 minutes,,Comedy,Live Action,Contemporary Fiction,Gravier Productions,United States,English,"March 18, 2005"
https://www.the-numbers.com/movie/Perfect-Man-The#tab=summary,"$10,000,000",PGfor some mildly suggestive content,100 minutes,,Romantic Comedy,Live Action,Contemporary Fiction,,United States,English,"June 17, 2005"
https://www.the-numbers.com/movie/Ladies-in-Lavender#tab=summary,,PG-13for brief strong language,103 minutes,,Drama,Live Action,Historical Fiction,"Tale Partnerships,Scala Productions,UK Film Council,Baker Street,Paradigm Hyde Films,Future Films",United Kingdom,"English,German,Polish,French","March 25, 2005"
https://www.the-numbers.com/movie/Worlds-Fastest-Indian-The#tab=summary,"$25,000,000","PG-13for brief language, drug use and a sexual reference.",127 minutes,,Drama,Live Action,Dramatization,,"United States,New Zealand",English,"October 13, 2005"
https://www.the-numbers.com/movie/Waiting#tab=summary,"$1,125,000","Rfor strong crude and sexual humor, pervasive language and some drug use.",94 minutes,Waiting,Comedy,Live Action,Contemporary Fiction,,United States,,"October 07, 2005"
https://www.the-numbers.com/movie/Unfinished-Life-An#tab=summary,"$30,000,000","PG-13for some violence including domestic abuse, and language.",108 minutes,,Drama,Live Action,Contemporary Fiction,,"United States,Germany",English,"September 09, 2005"
https://www.the-numbers.com/movie/Rebound#tab=summary,"$45,000,000",PGfor mild language and thematic elements.,86 minutes,,Comedy,Live Action,Contemporary Fiction,,United States,English,"July 01, 2005"
https://www.the-numbers.com/movie/Roll-Bounce#tab=summary,"$10,000,000",PG-13for language and some crude humor.,107 minutes,,Comedy,Live Action,Contemporary Fiction,"Fox Searchlight Pictures,Fox 2000 Pictures,State Street Pictures",United States,English,"September 23, 2005"
https://www.the-numbers.com/movie/Matador-The#tab=summary,"$10,000,000",Rfor strong sexual content and language,96 minutes,,Black Comedy,Live Action,Contemporary Fiction,"Miramax Films,Weinstein Company,Stratus Film Company,DEJ Productions,Equity Pictures Medienfonds GmbH & Co. KG III,Forst Films,Irish Dreamtime",United States,English,"December 30, 2005"
https://www.the-numbers.com/movie/Kiss-Kiss-Bang-Bang#tab=summary,"$15,000,000","Rfor language, violence and sexuality/nudity.",102 minutes,,Comedy,Live Action,Contemporary Fiction,"LAPI Productions, Inc.",United States,English,"October 21, 2005"
https://www.the-numbers.com/movie/Mindhunters#tab=summary,"$27,000,000","Rfor violence/strong graphic images, language and sexual content",106 minutes,,Thriller/Suspense,Live Action,Contemporary Fiction,Dimension Films,United States,English,"May 13, 2005"
https://www.the-numbers.com/movie/Cry-Wolf#tab=summary,"$1,000,000","PG-13for violence, terror, disturbing images, language, sexuality and a brief drug reference.",90 minutes,,Thriller/Suspense,Live Action,Contemporary Fiction,,United States,English,"September 16, 2005"
https://www.the-numbers.com/movie/Gospel-The-(2005)#tab=summary,"$4,000,000","PGfor thematic elements including suggestive material, and mild language.",105 minutes,,Drama,Live Action,Contemporary Fiction,,,,"October 07, 2005"
https://www.the-numbers.com/movie/Greatest-Game-Ever-Played-The#tab=summary,"$25,000,000",PGfor some brief mild language.,120 minutes,,Drama,Live Action,Dramatization,,United States,English,"September 30, 2005"
https://www.the-numbers.com/movie/Weather-Man-The#tab=summary,"$20,000,000",Rfor strong language and sexual content.,102 minutes,,Drama,Live Action,Contemporary Fiction,Escape Artists,United States,English,"October 28, 2005"
https://www.the-numbers.com/movie/Jacket-The#tab=summary,"$28,500,000","Rfor violence, language and brief sexuality/nudity.",103 minutes,,Thriller/Suspense,Live Action,Fantasy,,United States,,"March 04, 2005"
https://www.the-numbers.com/movie/Sharks-3D#tab=summary,,Not Rated,42 minutes,,Documentary,Live Action,Factual,,France,,"January 28, 2005"
https://www.the-numbers.com/movie/Tres-entierros-de-Melquiades-Estrada-Los#tab=summary,"$15,000,000","Rfor language, violence and sexuality",121 minutes,,Western,Live Action,Historical Fiction,,United States,,"December 14, 2005"
https://www.the-numbers.com/movie/Lords-of-Dogtown-(2005)#tab=summary,"$25,000,000","PG-13for drug and alcohol content, sexuality, violence, language and reckless behavior - all involving teens",107 minutes,,Drama,Live Action,Dramatization,"Columbia Pictures,Tri-Star Pictures",United States,,"June 03, 2005"
https://www.the-numbers.com/movie/Honeymooners-The#tab=summary,"$27,000,000",PG-13for some innuendo and rude humor.,90 minutes,,Comedy,Live Action,Contemporary Fiction,,United States,,"June 10, 2005"
https://www.the-numbers.com/movie/Aliens-of-the-Deep#tab=summary,,G,47 minutes,,Documentary,Live Action,Factual,"Walden Media,Walt Disney Pictures,Earthship",United States,English,"January 28, 2005"
https://www.the-numbers.com/movie/Millions#tab=summary,,"PG-13for thematic elements, language, some peril and mild sensuality.",98 minutes,,Comedy,Live Action,Contemporary Fiction,"Fox Searchlight Pictures,Pathe Pictures,UK Film Council,BBC Films,Mission Pictures International,Inside Track",United Kingdom,English,"March 11, 2005"
https://www.the-numbers.com/movie/Shopgirl#tab=summary,"$7,500,000",Rfor some sexual content and brief language,104 minutes,,Drama,Live Action,Contemporary Fiction,,United States,,"October 21, 2005"
https://www.the-numbers.com/movie/Layer-Cake#tab=summary,"$6,500,000","Rfor strong brutal violence, sexuality, nudity, pervasive language and drug use",,,Thriller/Suspense,Live Action,Contemporary Fiction,"MARV Films,Columbia Pictures",United Kingdom,,"May 13, 2005"
https://www.the-numbers.com/movie/Squid-and-the-Whale-The#tab=summary,"$1,500,000","Rfor strong sexual content, graphic dialogue and language.",81 minutes,,Drama,Live Action,Dramatization,,United States,English,"October 05, 2005"
https://www.the-numbers.com/movie/Great-Raid-The#tab=summary,"$60,000,000",Rfor strong war violence and brief language.,132 minutes,,Action,Live Action,Historical Fiction,"Marty Katz Productions,Lawrence Bender","United States,Australia","English,Filipino,Tagalog,Japanese","August 12, 2005"
https://www.the-numbers.com/movie/Alone-in-the-Dark-(2005)#tab=summary,"$20,000,000",Rfor violence and language.,96 minutes,,Horror,Live Action,Contemporary Fiction,,,,"January 28, 2005"
https://www.the-numbers.com/movie/Man-The#tab=summary,"$20,000,000","PG-13for language, rude dialogue and some violence",78 minutes,,Comedy,Live Action,Contemporary Fiction,Fried Films,United States,English,"September 09, 2005"
https://www.the-numbers.com/movie/In-the-Mix#tab=summary,,"PG-13for sexual content, violence and language.",95 minutes,,Comedy,Live Action,Contemporary Fiction,,United States,,"November 23, 2005"
https://www.the-numbers.com/movie/Ice-Harvest-The#tab=summary,,"Rfor violence, language and sexuality/nudity.",,,Black Comedy,Live Action,Contemporary Fiction,,United States,,"November 23, 2005"
https://www.the-numbers.com/movie/Pirates-of-the-Caribbean-Dead-Mans-Chest#tab=summary,"$225,000,000","PG-13for intense sequences of adventure violence, including frightening images.",151 minutes,Pirates of the Caribbean,Adventure,Live Action,Historical Fiction,"Walt Disney Pictures,Jerry Bruckheimer",United States,English,"July 06, 2006"
https://www.the-numbers.com/movie/Da-Vinci-Code-The#tab=summary,"$125,000,000","PG-13for disturbing images, violence, some nudity, thematic material, brief drug references and sexual content.",152 minutes,Da Vinci Code,Adventure,Live Action,Contemporary Fiction,"Columbia Pictures,Imagine Entertainment,Brian Grazer Productions,John Calley",United States,"English,French,Spanish,Latin","May 19, 2006"
https://www.the-numbers.com/movie/Ice-Age-The-Meltdown#tab=summary,"$75,000,000",PGfor some mild language and innuendo.,91 minutes,Ice Age,Adventure,Digital Animation,Kids Fiction,Twentieth Century Fox,United States,English,"March 31, 2006"
https://www.the-numbers.com/movie/Casino-Royale-(2006)#tab=summary,"$102,000,000","PG-13for intense sequences of violent action, a scene of torture, sexual content and nudity",144 minutes,James Bond,Action,Live Action,Contemporary Fiction,"Eon Productions,Metro-Goldwyn-Mayer Pictures,Columbia Pictures","United Kingdom,United States",English,"November 17, 2006"
https://www.the-numbers.com/movie/Night-at-the-Museum#tab=summary,"$110,000,000","PGfor mild action, language and brief rude humor",108 minutes,Night at the Museum,Adventure,Live Action,Kids Fiction,"20th Century Fox,Ingenious Film Partners,1492 Pictures,21 Laps Entertainment",United States,English,"December 22, 2006"
https://www.the-numbers.com/movie/Cars#tab=summary,"$70,000,000",G,116 minutes,Cars,Adventure,Digital Animation,Kids Fiction,Disney-Pixar,United States,English,"May 01, 2006"
https://www.the-numbers.com/movie/X-Men-The-Last-Stand#tab=summary,"$210,000,000","PG-13for intense sequences of action violence, some sexual content and language",104 minutes,X-Men,Action,Live Action,Super Hero,20th Century Fox,United States,English,"May 26, 2006"
https://www.the-numbers.com/movie/Mission-Impossible-III#tab=summary,"$150,000,000","PG-13for intense sequences of frenetic violence and menace, disturbing images and some sensuality.",126 minutes,Mission: Impossible,Action,Live Action,Contemporary Fiction,Cruise-Wagner,United States,English,"May 05, 2006"
https://www.the-numbers.com/movie/Superman-Returns#tab=summary,"$232,000,000",PG-13for some intense action violence,150 minutes,Superman,Adventure,Live Action,Super Hero,"Warner Bros.,Legendary Pictures,Jon Peters,Bad Hat Harry Productions",United States,English,"June 28, 2006"
https://www.the-numbers.com/movie/Happy-Feet#tab=summary,"$85,000,000",PGfor some mild peril and rude humor,108 minutes,Happy Feet,Musical,Digital Animation,Kids Fiction,"Warner Bros.,Village Roadshow Productions,Kennedy Miller,Animal Logic",United States,English,"November 17, 2006"
https://www.the-numbers.com/movie/Over-the-Hedge#tab=summary,"$80,000,000",PGfor some rude humor and mild comic action,84 minutes,,Adventure,Digital Animation,Kids Fiction,"DreamWorks Animation,Bonnie Arnold",United States,English,"May 19, 2006"
https://www.the-numbers.com/movie/Devil-Wears-Prada-The-(2006)#tab=summary,"$35,000,000",PG-13for some sensuality,109 minutes,The Devil Wears Prada,Comedy,Live Action,Contemporary Fiction,"Fox 2000 Pictures,Wendy Fineman Productions",United States,English,"June 30, 2006"
https://www.the-numbers.com/movie/Pursuit-of-Happyness-The#tab=summary,"$55,000,000",PG-13for some language,117 minutes,,Drama,Live Action,Dramatization,"Columbia Pictures,Relativity Media,Overbrook Entertainment,Escape Artists",United States,English,"December 15, 2006"
https://www.the-numbers.com/movie/Departed-The-(2006)#tab=summary,"$90,000,000","Rfor strong brutal violence, pervasive language, some strong sexual content and drug material.",151 minutes,,Drama,Live Action,Contemporary Fiction,"Initial Entertainment Group,Plan B Entertainment,Vertigo Films,Media Asia Films",United States,English,"October 06, 2006"
https://www.the-numbers.com/movie/Borat#tab=summary,"$18,000,000","Rfor pervasive strong crude and sexual content including graphic nudity, and language.",82 minutes,Borat,Comedy,Live Action,Contemporary Fiction,"Four by Two Films,Everyman Pictures,Dune Entertainment,Major Studio Partners",United States,English,"November 03, 2006"
https://www.the-numbers.com/movie/Eragon#tab=summary,"$100,000,000","PGfor fantasy violence, intense battle sequences and some frightening images",104 minutes,,Adventure,Animation/Live Action,Fantasy,Davis Entertainment,"United States,United Kingdom,Hungary,Australia",English,"December 15, 2006"
https://www.the-numbers.com/movie/Click#tab=summary,"$82,500,000","PG-13for language, crude and sex-related humor, and some drug references.",106 minutes,,Comedy,Live Action,Fantasy,"Happy Madison,Revolution Studios,Columbia Pictures,Original Film",United States,English,"June 23, 2006"
https://www.the-numbers.com/movie/Break-Up-The#tab=summary,"$52,000,000","PG-13for sexual content, some nudity and language",106 minutes,,Romantic Comedy,Live Action,Contemporary Fiction,Wild West Picture Show,United States,English,"June 02, 2006"
https://www.the-numbers.com/movie/Holiday-The#tab=summary,"$85,000,000",PG-13for sexual content and some strong language.,135 minutes,,Romantic Comedy,Live Action,Contemporary Fiction,"Columbia Pictures,Universal Pictures,Relativity Media,Waverly Films",United States,English,"December 08, 2006"
https://www.the-numbers.com/movie/Open-Season-(2006)#tab=summary,"$85,000,000","PGfor some rude humor, mild action and brief language",86 minutes,Open Season,Adventure,Digital Animation,Kids Fiction,"Columbia Pictures,Sony Pictures Animation",United States,English,"September 29, 2006"
https://www.the-numbers.com/movie/Inside-Man#tab=summary,"$50,000,000",Rfor language and some violent images,128 minutes,Inside Man,Thriller/Suspense,Live Action,Contemporary Fiction,"Universal Pictures,Imagine Entertainment,Brian Grazer Productions",United States,English,"March 24, 2006"
https://www.the-numbers.com/movie/Poseidon#tab=summary,"$160,000,000",PG-13for intense prolonged sequences of disaster and peril,98 minutes,,Adventure,Live Action,Contemporary Fiction,,United States,,"May 12, 2006"
https://www.the-numbers.com/movie/Deja-Vu-(2006)#tab=summary,"$80,000,000","PG-13for intense sequences of violence and terror, disturbing images and some sensuality",126 minutes,,Thriller/Suspense,Live Action,Science Fiction,"Touchstone Pictures,Jerry Bruckheimer,Scott Free Films",United States,English,"November 22, 2006"
https://www.the-numbers.com/movie/Flushed-Away#tab=summary,"$149,000,000",PGfor crude humor and some language,85 minutes,,Adventure,Digital Animation,Kids Fiction,"DreamWorks Pictures,DreamWorks Animation,Aardman Animations",United States,English,"November 03, 2006"
https://www.the-numbers.com/movie/Scary-Movie-4-(2006)#tab=summary,"$40,000,000","PG-13for crude and sexual humor throughout, some comic violence and language",83 minutes,Scary Movie,Comedy,Live Action,Contemporary Fiction,,United States,English,"April 14, 2006"
https://www.the-numbers.com/movie/Blood-Diamond#tab=summary,"$100,000,000",Rfor strong violence and language,143 minutes,,Action,Live Action,Historical Fiction,"Initial Entertainment Group,Virtual Studios,Spring Creek Prod,Bedford Falls","United States,Germany","English,Mende","December 08, 2006"
https://www.the-numbers.com/movie/Miami-Vice-(2006)#tab=summary,"$135,000,000","Rfor strong violence, language and some sexual content.",132 minutes,,Action,Live Action,Contemporary Fiction,Universal Pictures,"United States,Paraguay,Uruguay,Germany",English,"July 28, 2006"
https://www.the-numbers.com/movie/Saw-III-(2006)#tab=summary,"$10,000,000","Rfor strong grisly violence and gore, sequences of terror and torture, nudity and language",107 minutes,Saw,Horror,Live Action,Contemporary Fiction,"Lionsgate,Twisted Pictures,Burg-Knoules,Hoffman",United States,English,"October 27, 2006"
https://www.the-numbers.com/movie/World-Trade-Center-(2006)#tab=summary,"$65,000,000","PG-13for intense and emotional content, some disturbing images and language.",129 minutes,,Drama,Live Action,Dramatization,"Michael Shamberg,Stacey Sher",United States,English,"August 09, 2006"
