link,Production Budget,MPAA Rating,Running Time,Genre,Production Method,Creative Type,Production/Financing Companies,Production Countries,Languages,Release Date,Franchise
https://www.the-numbers.com/movie/Raven-The#tab=summary,"$26,000,000","Rfor bloody violence and grisly images.(Rating bulletin 2202, 12/14/2011)",111 minutes,Thriller/Suspense,Live Action,Historical Fiction,"Relativity Media,Intrepid Pictures,Galavis Film,FilmNation Entertainment","United States,Spain",English,"April 12, 2012",
https://www.the-numbers.com/movie/Si-da-ming-bu#tab=summary,,Not Rated,119 minutes,Action,Live Action,Fantasy,,,,"July 12, 2012",Si da ming bu
https://www.the-numbers.com/movie/De-rouille-et-dos#tab=summary,"$19,500,000","Rfor strong sexual content, brief graphic nudity, some violence and language.(Rating bulletin 2231, 7/11/2012)",120 minutes,Drama,Live Action,Contemporary Fiction,"Page 114,Why Not Productions,France 2 Cinema,Les Films du Fleuve,RTBF,Lumiere,Lunanime,Canal Plus,Cine Plus,France Television","France,Belgium",French,"November 23, 2012",
https://www.the-numbers.com/movie/Ai-(2012-Taiwan)#tab=summary,,,128 minutes,Drama,Live Action,Contemporary Fiction,,"Taiwan, Province of China,China",Mandarin,"February 10, 2012",
https://www.the-numbers.com/movie/Wu-Xia#tab=summary,,Rviolence.,116 minutes,Action,Live Action,Historical Fiction,"Steller Mega Films,We Pictures,Dingsheng Cultural Industry Investment Co.,JSBC Eudemonia Blue Ocean TV & Movie Group,Yunnan Film Group","Hong Kong,China",Mandarin,"November 30, 2012",
https://www.the-numbers.com/movie/Master-The#tab=summary,"$37,500,000","Rfor sexual content, graphic nudity and language.(Rating bulletin 2232, 7/18/2012)",136 minutes,Drama,Live Action,Historical Fiction,"Weinstein Company,Joanne Seller,Ghoulardi Film Company,Annapurna Pictures",United States,English,"September 14, 2012",
https://www.the-numbers.com/movie/Baramgwa-hamjje-sarajida#tab=summary,,,121 minutes,Action,Live Action,Historical Fiction,,Republic of Korea,Korean,"August 09, 2012",
https://www.the-numbers.com/movie/Nae-Anaeui-Modeun-Geot#tab=summary,,,121 minutes,Romantic Comedy,Live Action,Contemporary Fiction,,Republic of Korea,"Korean,Japanese","May 17, 2012",
https://www.the-numbers.com/movie/Playing-for-Keeps-(2011)#tab=summary,"$35,000,000","PG-13for some sexual situations, language and a brief intense image.(Rating bulletin 2231, 7/11/2012)",105 minutes,Romantic Comedy,Live Action,Contemporary Fiction,"Film District,Millennium Films,Misher Films,York Square Productions,Ecelectic Pictures,Gerard Butler Alan Siegel Entertainment,Nu Image,Andrea Leone Films",United States,English,"December 07, 2012",
https://www.the-numbers.com/movie/Sou-Suo#tab=summary,,Not Rated,121 minutes,Drama,Live Action,Contemporary Fiction,"21st Century Shengkai,Ningbo Radio & TV Group",China,"Mandarin,English,Cantonese","July 06, 2012",
https://www.the-numbers.com/movie/Bol-Bachchan#tab=summary,,"PGfor sequences of action violence, thematic elements and brief mild language.(Rating bulletin 2228, 6/20/2012)",155 minutes,Action,Live Action,Contemporary Fiction,,India,Hindi,"July 05, 2012",
https://www.the-numbers.com/movie/Bumchoiwaui-junjaeng#tab=summary,,,134 minutes,Thriller/Suspense,Live Action,Contemporary Fiction,,Republic of Korea,Korean,"February 02, 2012",
https://www.the-numbers.com/movie/Aku-no-Kyoten#tab=summary,,,129 minutes,Thriller/Suspense,Live Action,Contemporary Fiction,,Japan,Japanese,"November 10, 2012",
https://www.the-numbers.com/movie/Gekijouban-SPEC-Ten#tab=summary,,,119 minutes,Thriller/Suspense,Live Action,Contemporary Fiction,,Japan,Japanese,"April 07, 2012",
https://www.the-numbers.com/movie/Upside-Down#tab=summary,"$50,000,000","PG-13for some violence.(Rating bulletin 2255, 1/16/2013)",113 minutes,Romantic Comedy,Live Action,Science Fiction,"Upside Down Films,Onyx Films,Transfilm Intl.,Studio 37,Kinologic Films,Jouror Productions,France 2 Cinema,Canal Plus,Cine Plus,France Television","Canada,France",English,"August 23, 2012",
https://www.the-numbers.com/movie/Geonchukhakgaeron#tab=summary,,,118 minutes,Drama,Live Action,Contemporary Fiction,,Republic of Korea,Korean,"March 22, 2012",
https://www.the-numbers.com/movie/Bokura-ga-ita-Zenpen#tab=summary,,,121 minutes,Drama,Live Action,Contemporary Fiction,,Japan,Japanese,"March 17, 2012",
https://www.the-numbers.com/movie/Torrente-4#tab=summary,,,,Comedy,Live Action,Contemporary Fiction,,Spain,Spanish,"April 19, 2012",Torrente
https://www.the-numbers.com/movie/Yeongashi#tab=summary,,,109 minutes,Drama,Live Action,Contemporary Fiction,,Republic of Korea,Korean,"July 05, 2012",
https://www.the-numbers.com/movie/Nobo-no-shiro#tab=summary,,,,Drama,Live Action,,,Japan,Japanese,"November 02, 2012",
https://www.the-numbers.com/movie/Talaash#tab=summary,,Not Rated,139 minutes,Drama,Live Action,Contemporary Fiction,"Excel Entertainment,Aamir Khan Productions",India,Hindi,"November 30, 2012",
https://www.the-numbers.com/movie/Jik-zin#tab=summary,,,122 minutes,Action,Live Action,Contemporary Fiction,"Emperor Motion Picture,Huayi Brothers Corp.,Beijing Universe Starlight Culture Media Company,Albert Lee","Hong Kong,China","Cantonese,Mandarin,English,Bahasa,Arabic","August 28, 2012",
https://www.the-numbers.com/movie/Cold-Light-of-Day-The#tab=summary,"$20,000,000","PG-13for intense sequences of violence and action, and language.(Rating bulletin 2190, 9/21/2011)",93 minutes,Thriller/Suspense,Live Action,Contemporary Fiction,"Summit Entertainment,Intrepid Pictures,Film Rites,Galavis Film","United States,Spain","English,Spanish","April 04, 2012",
https://www.the-numbers.com/movie/Xi-Yang-Yang-Yu-Hui-Tai-Lang-Zhi-Kaixin-Chuang-Long-Nian-(China)#tab=summary,,,85 minutes,Adventure,Digital Animation,Contemporary Fiction,Creative Power Entertaining,China,Mandarin,"January 12, 2012",
https://www.the-numbers.com/movie/prenom-Le#tab=summary,"$11,000,000",Not Rated,109 minutes,Comedy,Live Action,Contemporary Fiction,,"France,Belgium",French,"November 16, 2012",
https://www.the-numbers.com/movie/Big-Miracle#tab=summary,"$40,000,000","PGfor Language.(Rating bulletin 2180, 7/13/2011)",117 minutes,Drama,Live Action,Dramatization,"Universal Pictures,Anonymous Content,Working Title Films",United States,English,"February 03, 2012",
https://www.the-numbers.com/movie/Tai-Chi-O#tab=summary,,"PG-13for violence and martial arts action throughout.(Rating bulletin 2241, 9/19/2012)",94 minutes,Action,Live Action,Fantasy,"Huayi Brothers Corp.,Huayi Brothers International,Shanghai Stone-Capital Culture Investment,Hunan Richland Culture Media Venture Partnership,Diversion Pictures",China,Mandarin,"October 19, 2012",Tai Chi Zero
https://www.the-numbers.com/movie/l-autre-cote-du-periph-De#tab=summary,,"Rfor language, sexuality/nudity and some violence.(Rating bulletin 2315, 3/26/2014)",96 minutes,Comedy,Live Action,Contemporary Fiction,"Mandarin Cinema,Canal Plus,TPS Star,M6,W9",France,French,"December 19, 2012",
https://www.the-numbers.com/movie/Hitchcock#tab=summary,,"PG-13for some violent images, sexual content and thematic material.(Rating bulletin 2243, 10/3/2012)",98 minutes,Drama,Live Action,Dramatization,"Fox Searchlight Pictures,Cold Springs Pictures,Montecito Picture Company,Barnette / Thayer,Dune Entertainment,Ingenious Media",United States,English,"November 23, 2012",
https://www.the-numbers.com/movie/Sparkle-(2012)#tab=summary,"$10,000,000","PG-13for mature thematic content involving domestic abuse and drug material, and for some violence, language and smoking.(Rating bulletin 2231, 7/11/2012)",112 minutes,Drama,Live Action,Historical Fiction,"Tri-Star Pictures,Stage 6 Films,Debra Martin Chase,T.D. Jakes,Akil Productions",United States,English,"August 17, 2012",
https://www.the-numbers.com/movie/Huang-Jin-Da-Jie-An#tab=summary,,,108 minutes,Drama,Live Action,Contemporary Fiction,,China,Mandarin,"April 23, 2012",
https://www.the-numbers.com/movie/Wanderlust#tab=summary,"$32,500,000","Rfor sexual content, graphic nudity, language and drug use(Rating bulletin 2178, 6/29/2011)",98 minutes,Comedy,Live Action,Contemporary Fiction,"Universal Pictures,Relativity Media,Apatow Productions,Hot Dog",United States,English,"February 24, 2012",
https://www.the-numbers.com/movie/Da-Shang-Hai#tab=summary,,Not Rated,107 minutes,Action,Live Action,Contemporary Fiction,,"Hong Kong,China",Mandarin,"December 22, 2012",
https://www.the-numbers.com/movie/To-the-Arctic-3D#tab=summary,,"G(Rating bulletin 2215, 3/21/2012)",40 minutes,Documentary,Live Action,Factual,"IMAX Corporation,One World One Ocean,MacGillivray Freeman",United States,English,"April 20, 2012",
https://www.the-numbers.com/movie/Xiao-Shi-De-Zi-Dan#tab=summary,,,108 minutes,Action,Live Action,Contemporary Fiction,,China,Mandarin,"August 31, 2012",
https://www.the-numbers.com/movie/Beasts-of-the-Southern-Wild#tab=summary,"$1,800,000","PG-13for thematic material including child imperilment, some disturbing images, language and brief sensuality.(Rating bulletin 2213, 3/7/2012)",93 minutes,Drama,Live Action,Fantasy,"Fox Searchlight Pictures,Cinereach Films,Court 13,Journeyman Pictures",United States,English,"June 27, 2012",
https://www.the-numbers.com/movie/Turkisch-fur-Anfanger#tab=summary,,,105 minutes,Romantic Comedy,Live Action,Contemporary Fiction,,"Germany,Thailand","German,English","March 15, 2012",
https://www.the-numbers.com/movie/Bu-reo-jin-hwa-sal#tab=summary,,,100 minutes,Drama,Live Action,,,Republic of Korea,Korean,"January 19, 2012",
https://www.the-numbers.com/movie/Polisse#tab=summary,"$8,900,000",Not Rated,127 minutes,Thriller/Suspense,Live Action,Contemporary Fiction,"Les Productions du Tresor,ARTE France,Mars Films,Chaocorp,Canal Plus,Cinecinema,Arte,Cofinova 7,Manon,Wild Bunch",France,French,"May 18, 2012",
https://www.the-numbers.com/movie/Raia-Gemu-Saisei#tab=summary,,,131 minutes,Action,Live Action,Contemporary Fiction,,Japan,Japanese,"March 03, 2012",Liar Game
https://www.the-numbers.com/movie/Solomon-Kane#tab=summary,"$40,000,000","Rfor violence throughout.(Rating bulletin 2229, 6/27/2012)",104 minutes,Action,Live Action,Historical Fiction,"Davis Films,Wandering Star Pictures","France,United Kingdom,Czech Republic",English,"September 28, 2012",
https://www.the-numbers.com/movie/Man-with-the-Iron-Fists-The#tab=summary,"$15,000,000","Rfor bloody violence, strong sexuality, language and brief drug use.(Rating bulletin 2213, 3/7/2012)",95 minutes,Action,Live Action,Contemporary Fiction,"Universal Pictures,Strike Entertainment,Arcade Pictures",United States,English,"November 02, 2012",The Man With The Iron Fists
https://www.the-numbers.com/movie/Heruta-sukeruta#tab=summary,,,127 minutes,Multiple Genres,Live Action,Contemporary Fiction,,Japan,Japanese,"July 14, 2012",
https://www.the-numbers.com/movie/Son-of-Sardaar#tab=summary,,Not Rated,141 minutes,Action,Live Action,Contemporary Fiction,,India,Hindi,"November 13, 2012",Son of Sardaar
https://www.the-numbers.com/movie/Kon-Tiki#tab=summary,,"PG-13for a disturbing violent sequence.(Rating bulletin 2262, 3/6/2013)",118 minutes,Drama,Live Action,Dramatization,"Nordisk Film,Recorded Picture Company,Aircontactgruppen,DCM Productions,Solbakken,Roenbergfilm,Motion Blur,Henrik Bergesen",Norway,"Norwegian,English,French","August 24, 2012",
https://www.the-numbers.com/movie/Daensing-Kwin#tab=summary,,,124 minutes,Romantic Comedy,Live Action,Contemporary Fiction,JK Film,Republic of Korea,Korean,"January 18, 2012",
https://www.the-numbers.com/movie/Company-You-Keep-The#tab=summary,"$2,000,000","Rfor language.(Rating bulletin 2254, 1/9/2013)",125 minutes,Thriller/Suspense,Live Action,Contemporary Fiction,"Voltage Pictures,Wildwood Enterprises",United States,English,"December 20, 2012",
https://www.the-numbers.com/movie/Thousand-Words-A#tab=summary,"$40,000,000","PG-13for sexual situations including dialogue, language and some drug-related humor.(Rating bulletin 2206, 1/18/2012)",91 minutes,Comedy,Live Action,Contemporary Fiction,"DreamWorks Pictures,Work After Midnight,Saturn Films",United States,English,"March 09, 2012",
https://www.the-numbers.com/movie/Hotaru-no-Hikari#tab=summary,,,,Drama,Live Action,Contemporary Fiction,,"Japan,Italy",Japanese,"June 09, 2012",
https://www.the-numbers.com/movie/Lyonnais-Les#tab=summary,,"Rfor strong violence, language including sexual references, some nudity and brief drug use.(Rating bulletin 2262, 3/6/2013)",,,,,,"France,Belgium",French,"May 04, 2012",
https://www.the-numbers.com/movie/Cocktail-(2012)#tab=summary,,Not Rated,146 minutes,Romantic Comedy,Live Action,Contemporary Fiction,Illuminati Films,India,Hindi,"July 13, 2012",
https://www.the-numbers.com/movie/Sapphires-The#tab=summary,"$9,000,000","PG-13for sexuality, a scene of war violence, some language, thematic elements and smoking.(Rating bulletin 2253, 12/19/2012)",99 minutes,Musical,Live Action,Historical Fiction,"Goalpost Pictures,Screen NSW",Australia,English,"August 09, 2012",
https://www.the-numbers.com/movie/Hodejegerne#tab=summary,"$5,250,000","Rfor bloody violence including some grisly images, strong sexual content and nudity.(Rating bulletin 2203, 12/21/2011)",100 minutes,Thriller/Suspense,Live Action,Contemporary Fiction,"Yellow Bird,Friland Film,Nordisk Film,Degeto Film","Norway,Germany","Norwegian,English,Russian,Danish","March 08, 2012",
https://www.the-numbers.com/movie/Sadako-3D#tab=summary,,,97 minutes,Horror,Live Action,Fantasy,,Japan,Japanese,"May 12, 2012",
https://www.the-numbers.com/movie/Go-ji-jeon#tab=summary,,,133 minutes,Action,Live Action,Historical Fiction,"Showbox,Mediaplex,TPS Star",Republic of Korea,Korean,"January 20, 2012",
https://www.the-numbers.com/movie/Kwik#tab=summary,,Not Rated,,,,,,Republic of Korea,Korean,,
https://www.the-numbers.com/movie/kongelig-affaere-En#tab=summary,,"Rfor sexual content and some violent images.(Rating bulletin 2233, 7/25/2012)",137 minutes,Drama,Live Action,Historical Fiction,Zentropa Entertainments,"Denmark,Czech Republic,Sweden,Germany","Danish,English","November 09, 2012",
https://www.the-numbers.com/movie/Mine-Vaganti#tab=summary,"$9,100,000",Not Rated,110 minutes,Romantic Comedy,Live Action,Contemporary Fiction,,Italy,Italian,"June 01, 2012",
https://www.the-numbers.com/movie/Rebound-The#tab=summary,,"Rfor language, some sexual content and brief drug use",95 minutes,Romantic Comedy,Live Action,Contemporary Fiction,"The Film Department,Process Films",United States,English,,
https://www.the-numbers.com/movie/OMG-Oh-My-God#tab=summary,,,150 minutes,Comedy,Live Action,Contemporary Fiction,"Viacom 18,S. Spice Studios,Grazing Goat Pictures",India,Hindi,"September 28, 2012",OMG
https://www.the-numbers.com/movie/Winx-Club-Il-Segreto-Del-Regno-Perduto#tab=summary,,,,Adventure,Digital Animation,Kids Fiction,,Italy,,,Winx Club
https://www.the-numbers.com/movie/Jagten#tab=summary,"$3,450,000","Rfor sexual content including a graphic image, violence and language.(Rating bulletin 2247, 10/31/2012)",110 minutes,Drama,Live Action,Contemporary Fiction,"Zentropa Entertainments19,Film i Vast,Zentropa International Sweden,DR,SVT",Denmark,Danish,"October 25, 2012",
https://www.the-numbers.com/movie/Gone#tab=summary,"$19,000,000","PG-13for violence and terror, some sexual material, brief language and drug references.(Rating bulletin 2201, 12/7/2011)",94 minutes,Thriller/Suspense,Live Action,Contemporary Fiction,"Summit Entertainment,Lakeshore Entertainment,Sidney Kimmel Entertainment",United States,English,"February 24, 2012",
https://www.the-numbers.com/movie/Stolen-(2012)#tab=summary,"$35,000,000","Rfor some violence and brief language.(Rating bulletin 2226, 6/6/2012)",96 minutes,Action,Live Action,Contemporary Fiction,Simon West Productions,United States,English,"September 14, 2012",
https://www.the-numbers.com/movie/Bokura-ga-Ita-Kohen#tab=summary,,,121 minutes,Drama,Live Action,Contemporary Fiction,,Japan,Japanese,"April 21, 2012",We Were There
https://www.the-numbers.com/movie/Few-Best-Men-A#tab=summary,"$15,000,000",Not Rated,97 minutes,Comedy,Live Action,Contemporary Fiction,"Screen Australia,Arclight Films,Quickfire Films,Screen NSW,Parabolic Pictures,Stable Way Entertainment,Unthank Films,Story Bridge Films,Ingenious Broadcasting,Auburn Entertainment","Australia,United Kingdom",English,"May 04, 2012",A Few Best Men
https://www.the-numbers.com/movie/Hit-and-Run-(2012)#tab=summary,"$22,000,000","Rfor pervasive language including sexual references, graphic nudity, some violence and drug content.(Rating bulletin 2227, 6/13/2012)",95 minutes,Comedy,Live Action,Contemporary Fiction,"Open Road Films,Exclusive Media Group,Panay Films,Primate,Kim and Jim Productions",United States,English,"August 22, 2012",
https://www.the-numbers.com/movie/In-Darkness#tab=summary,,"Rfor violence, disturbing images, sexuality, nudity and language.(Rating bulletin 2197, 11/9/2011)",145 minutes,Drama,Live Action,Dramatization,"Schmitdtz Katz Filmkollektiv,Zebra Film Studio,The Film Works","Canada,Germany,Poland","Polish,German,Yiddish,Ukrainian","February 10, 2012",
https://www.the-numbers.com/movie/Mai-wei#tab=summary,,"Rfor intense realistically graphic sequences of war violence.(Rating bulletin 2207, 1/25/2012)",143 minutes,Drama,Live Action,Historical Fiction,"CJ Entertainment,SK Planet",Republic of Korea,"Korean,Japanese,Russian","April 20, 2012",
https://www.the-numbers.com/movie/Silent-House#tab=summary,"$2,000,000","Rfor disturbing violent content and terror.(Rating bulletin 2199, 11/23/2011)",86 minutes,Horror,Live Action,Contemporary Fiction,"LD Entertainment,Open Road Films,Elle Driver,Silverwood Films,Eye for an Eye Filmworks,Tazora Films",United States,English,"March 09, 2012",
https://www.the-numbers.com/movie/Words-The#tab=summary,"$6,000,000","PG-13for brief strong language and smoking.(Rating bulletin 2222, 5/9/2012)",97 minutes,Drama,Live Action,Contemporary Fiction,"Benaroya Pictures,Parlay Films,Animus Films,Serena Films,Waterfall Films",United States,English,"September 07, 2012",
https://www.the-numbers.com/movie/Dans-la-maison#tab=summary,,"Rfor sexual content and language.(Rating bulletin 2260, 2/21/2013)",105 minutes,Drama,Live Action,Contemporary Fiction,"Mandarin Cinema,France 2 Cinema,Mars Films",France,French,"October 10, 2012",
https://www.the-numbers.com/movie/Raaz-3-The-Third-Dimension#tab=summary,,"Rfor some violent content.(Rating bulletin 2238, 8/29/2012)",90 minutes,Thriller/Suspense,Live Action,Fantasy,"Vishesh Films,Fox Star Studios",India,Hindi,"September 06, 2012",Raaz
https://www.the-numbers.com/movie/Heroine#tab=summary,,Not Rated,240 minutes,Drama,Live Action,Contemporary Fiction,"UTV Communications,Bhandarkar Entertainment",India,Hindi,"September 21, 2012",
https://www.the-numbers.com/movie/Shanghai#tab=summary,"$50,000,000","RFor strong violence, some drug use and brief language",104 minutes,Drama,Live Action,Historical Fiction,Phoenix Pictures,"United States,China","English,Mandarin,Japanese,German","September 07, 2012",
https://www.the-numbers.com/movie/Hysteria#tab=summary,,"Rfor sexual content.(Rating bulletin 2209, 2/8/2012)",95 minutes,Romantic Comedy,Live Action,Historical Fiction,"Informant Media,Forthcoming Films,Beachfront Films,Chimera Films","United States,United Kingdom",English,"April 19, 2012",
https://www.the-numbers.com/movie/Autoreiji-Biyondo#tab=summary,,R,112 minutes,Action,Live Action,Contemporary Fiction,"Bandai Visual,TV Tokyo,Omnibus Japan,Warner Brothers Pictures Japan,Office Kitano",Japan,Japanese,"October 06, 2012",Outrage
https://www.the-numbers.com/movie/Snezhnaya-koroleva-(Russia)#tab=summary,"$7,000,000","PGfor mild action, rude humor and brief language.(Rating bulletin 2292, 10/2/2013)",74 minutes,Adventure,Digital Animation,Kids Fiction,,Russian Federation,Russian,"December 27, 2012",Snow Queen
https://www.the-numbers.com/movie/Ek-Main-Aur-Ekk-Tu#tab=summary,,Not Rated,140 minutes,Romantic Comedy,Live Action,Contemporary Fiction,"Dharma Productions,UTV Communications",India,Hindi,"February 10, 2012",
https://www.the-numbers.com/movie/Zarafa#tab=summary,"$9,100,000",,78 minutes,Adventure,Hand Animation,Kids Fiction,,"France,Belgium",French,"October 11, 2012",
https://www.the-numbers.com/movie/Khiladi-786#tab=summary,"$5,600,000",Not Rated,141 minutes,Comedy,Live Action,Contemporary Fiction,,India,"Hindi,Punjabi","December 07, 2012",
https://www.the-numbers.com/movie/Marina-Abramovic-The-Artist-Is-Present#tab=summary,,Not Rated,106 minutes,Documentary,Live Action,Factual,HBO Documentary Films,United States,English,"June 13, 2012",
https://www.the-numbers.com/movie/Red-Lights-(2011)#tab=summary,"$17,700,000","Rfor language and some violence.(Rating bulletin 2224, 5/23/2012)",118 minutes,Thriller/Suspense,Live Action,Contemporary Fiction,"Parlay Films,Nostromo Pictures,Cindy Cowan Entertainment,Antena 3 Films,Televisio de Catalunya,Instituto de la Cinematographia y Artes Audiovisuales,Institut Catala de lese Industries",United States,English,"July 13, 2012",
https://www.the-numbers.com/movie/Wadjda#tab=summary,,"PGfor thematic elements, brief mild language and smoking.(Rating bulletin 2259, 2/13/2013)",98 minutes,Drama,Live Action,Contemporary Fiction,The Match Factory,Saudi Arabia,Arabic,"December 06, 2012",
https://www.the-numbers.com/movie/Friends-with-Kids#tab=summary,,"Rfor sexual content and language.(Rating bulletin 2211, 2/22/2012)",100 minutes,Romantic Comedy,Live Action,Contemporary Fiction,"Red Granite Pictures,Five Points Media,Locomotive",United States,English,"March 09, 2012",
https://www.the-numbers.com/movie/Gambit#tab=summary,,"PG-13for some suggestive content, partial nudity and a rude gesture.(Rating bulletin 2227, 6/13/2012)",89 minutes,Comedy,Live Action,Contemporary Fiction,,United States,English,"November 21, 2012",
https://www.the-numbers.com/movie/This-Must-Be-the-Place#tab=summary,,"Rfor language, some sexual content and brief disturbing images.(Rating bulletin 2247, 10/31/2012)",118 minutes,Black Comedy,Live Action,Contemporary Fiction,"Indigo Film,Lucky Red,Medusa Film,ARP,France 2 Cinema,Element Pictures","Italy,France,Ireland",English,"March 21, 2012",
https://www.the-numbers.com/movie/Hong-men-yan#tab=summary,,,138 minutes,Action,Live Action,Historical Fiction,,China,Mandarin,,
https://www.the-numbers.com/movie/Tomorrow-When-the-War-Began#tab=summary,,"Rfor some violence.(Rating bulletin 2206, 1/18/2012)",103 minutes,Action,Live Action,Contemporary Fiction,"Omnilab Media Group,Screen Australia,Paramount Pictures,Ambience Entertainment",Australia,English,"February 24, 2012","Tomorrow, When the War Began"
https://www.the-numbers.com/movie/Student-of-the-Year-(2012-India)#tab=summary,,Not Rated,146 minutes,Romantic Comedy,Live Action,Contemporary Fiction,"Dharma Productions,Red Chillies Entertainment,Karan Johar",India,Hindi,"October 18, 2012",
https://www.the-numbers.com/movie/Searching-for-Sugar-Man#tab=summary,,PG-13for brief strong language and some drug references.,85 minutes,Documentary,Live Action,Factual,"Red Box Films,Passion Pictures,Confield Pictures,The Documentary Company",United States,English,"July 27, 2012",
https://www.the-numbers.com/movie/Agent-Vinod#tab=summary,,Not Rated,152 minutes,Thriller/Suspense,Live Action,Contemporary Fiction,,India,"Hindi,Russian,English,Pashtu,Arabic","March 23, 2012",
https://www.the-numbers.com/movie/People-Like-Us#tab=summary,"$16,000,000","PG-13for language, some drug use and brief sexuality.(Rating bulletin 2187, 8/31/2011)",115 minutes,Drama,Live Action,Contemporary Fiction,"DreamWorks Pictures,K/O Paper Products,Reliance Entertainment",United States,English,"June 29, 2012",
https://www.the-numbers.com/movie/Bachelorette#tab=summary,"$3,000,000","Rfor sexual content, pervasive language, and drug use.(Rating bulletin 2228, 6/20/2012)",93 minutes,Comedy,Live Action,Contemporary Fiction,"Strategic Motion Ventures,BCDF Pictures,Gary Sanchez Productions",United States,English,"September 06, 2012",
https://www.the-numbers.com/movie/Nativity-2-Danger-in-the-Manger#tab=summary,,,,Comedy,Live Action,Contemporary Fiction,,United Kingdom,English,"November 23, 2012",Nativity
https://www.the-numbers.com/movie/Seeking-a-Friend-for-the-End-of-the-World#tab=summary,"$10,000,000","Rfor language including sexual references, some drug use and brief violence.(Rating bulletin 2198, 11/16/2011)",101 minutes,Comedy,Live Action,Science Fiction,"Focus Features,Mandate Pictures,Indian Paintbrush,Anonymous Content",United States,English,"June 22, 2012",
https://www.the-numbers.com/movie/What-a-Man#tab=summary,,"Rfor sexual content and language.(Rating bulletin 2207, 1/25/2012)",94 minutes,Romantic Comedy,Live Action,Contemporary Fiction,"Fox International Productions,Pantaleon Films",Germany,English,"November 30, 2012",
https://www.the-numbers.com/movie/Iron-Sky#tab=summary,,"Rfor language and some violence.(Rating bulletin 2228, 6/20/2012)",92 minutes,Black Comedy,Live Action,Science Fiction,"Blind Spot Pictures,27 Films Production,New Holland Pictures","Finland,Germany,Australia","English,German","April 04, 2012",
https://www.the-numbers.com/movie/Sessions-The#tab=summary,"$1,000,000","Rfor strong sexuality including graphic nudity and frank dialogue.(Rating bulletin 2209, 2/8/2012)",95 minutes,Drama,Live Action,Contemporary Fiction,"Such Much Films,Judi Levine,Stephen Nemeth",United States,English,"October 19, 2012",
https://www.the-numbers.com/movie/Reign-of-Assassins#tab=summary,"$14,000,000","Rfor violence.(Rating bulletin 2217, 4/4/2012)",117 minutes,Action,Live Action,Historical Fiction,,"China,Hong Kong,Taiwan, Province of China",Mandarin,"August 03, 2012",
https://www.the-numbers.com/movie/Spanish-Movie#tab=summary,,,,Comedy,Live Action,,,Spain,Spanish,"August 03, 2012",
https://www.the-numbers.com/movie/fille-du-puisatier-La-(France)#tab=summary,,Not Rated,106 minutes,Drama,Live Action,Historical Fiction,"A.S. Films,Zack Films,Pathe,TF1 Film Productions,Canal Plus,Cinecinema",France,French,"June 20, 2012",
https://www.the-numbers.com/movie/Hyde-Park-on-the-Hudson#tab=summary,,"Rfor brief sexuality.(Rating bulletin 2212, 2/29/2012)",94 minutes,Drama,Live Action,Dramatization,"Film 4,Free Range Film,Daybreak Pictures",United Kingdom,English,"December 07, 2012",
https://www.the-numbers.com/movie/Fun-Size#tab=summary,"$14,000,000","PG-13for crude and suggestive material, partying, and language.(Rating bulletin 2246, 10/24/2012)",86 minutes,Comedy,Live Action,Contemporary Fiction,"Paramount Pictures,Nickelodeon Films,Anonymous Content,Fake Empire",United States,English,"October 26, 2012",
